ticker,prefixed,name,sector,industry,date,close,chg20,chg1,chg2,chg3,volume,score,passed,uptrend
SZ002888,sz002888,惠威科技,消费电子设备,消费电子设备,2026-09-08,20.32,14.2,-1.88,-7.64,-5.93,75082178,1.0,uptrend,7/8
SZ300387,sz300387,富邦科技,化肥农药,化肥农药,2026-09-08,8.3,14.2,5.46,8.36,9.35,86603589,1.0,uptrend,7/8
SZ000061,sz000061,农 产 品,商业物业经营,商业物业经营,2026-09-08,6.7,14.1,3.24,5.85,8.41,234178978,1.0,uptrend,6/8
SZ002427,sz002427,尤夫股份,合成纤维及树脂,合成纤维及树脂,2026-09-08,5.01,14.1,0.6,1.83,2.24,152310260,1.0,uptrend,5/8
SZ300050,sz300050,世纪鼎利,通信设备,通信设备,2026-09-08,7.12,14.1,0.28,3.94,6.11,194989135,1.0,uptrend,8/8
SH600893,sh600893,航发动力,航空航天装备,航空航天装备,2026-09-08,41.25,14.0,5.82,3.02,5.34,1160680349,1.0,uptrend,7/8
SH601083,sh601083,锦江航运,港口航运,港口航运,2026-09-08,12.94,14.0,-1.52,-2.19,-0.46,196547748,1.0,uptrend,8/8
SH603903,sh603903,中持股份,环保,环保,2026-09-08,14.45,14.0,1.55,6.33,2.48,140870516,1.0,uptrend,6/8
SH603969,sh603969,银龙股份,金属制品,金属制品,2026-09-08,8.14,14.0,0.25,3.04,5.71,124803293,1.0,uptrend,6/8
SH605258,sh605258,协和电子,电子设备制造,电子设备制造,2026-09-08,30.46,14.0,0.59,3.68,1.23,79905390,1.0,uptrend,5/8
SZ300268,sz300268,佳沃食品,渔业,渔业,2026-09-08,13.07,14.0,0.15,1.08,3.32,61257270,1.0,uptrend,6/8
SH603600,sh603600,永艺股份,家具,家具,2026-09-08,10.92,13.9,5.41,5.0,7.91,58462280,1.0,uptrend,8/8
SH688183,sh688183,生益电子,电子设备制造,电子设备制造,2026-09-08,126.55,13.9,-4.8,6.86,2.47,224114716073,1.0,uptrend,7/8
SZ000929,sz000929,兰州黄河,饮料,饮料,2026-09-08,10.26,13.9,3.12,6.32,4.8,29379690,1.0,uptrend,8/8
SZ300611,sz300611,美力科技,汽车,汽车,2026-09-08,27.21,13.9,4.45,4.25,3.5,96510629,1.0,uptrend,7/8
SH603998,sh603998,方盛制药,中药生产,中药生产,2026-09-08,11.05,13.8,1.19,2.31,0.82,213883766,1.0,uptrend,7/8
SH688022,sh688022,ST瀚川,专用设备,专用设备,2026-09-08,9.42,13.8,-0.74,4.67,6.68,1905300848,1.0,uptrend,6/8
SH688169,sh688169,石头科技,机器人,机器人,2026-09-08,126.9,13.8,-1.25,-3.86,-4.16,93088519859,1.0,uptrend,5/8
SZ001201,sz001201,东瑞股份,畜牧业,畜牧业,2026-09-08,13.48,13.8,2.98,4.98,10.13,51522111,1.0,uptrend,8/8
SZ001330,sz001330,博纳影业,影视动漫,影视动漫,2026-09-08,6.12,13.8,-3.62,6.07,4.97,656075068,1.0,uptrend,6/8
SZ002012,sz002012,凯恩股份,造纸印刷,造纸印刷,2026-09-08,7.41,13.8,2.92,4.66,2.92,79263711,1.0,uptrend,8/8
SZ002910,sz002910,庄园牧场,食品,食品,2026-09-08,10.8,13.8,2.96,6.3,6.61,71107784,1.0,uptrend,6/8
SZ003002,sz003002,壶化股份,化学制品,化学制品,2026-09-08,19.19,13.8,9.03,8.54,15.53,79879808,1.0,uptrend,6/8
SH600601,sh600601,方正科技,电子元件,电子元件,2026-09-08,14.48,13.7,3.65,10.62,14.74,2575031490,1.0,uptrend,8/8
SH603261,sh603261,立航科技,航空航天装备,航空航天装备,2026-09-08,55.64,13.7,-1.35,-3.6,-4.73,147566209,1.0,uptrend,6/8
SH603980,sh603980,吉华集团,化学制品,化学制品,2026-09-08,7.71,13.7,0.78,-2.9,0.26,346492873,1.0,uptrend,8/8
SH688196,sh688196,卓越新能,化学制品,化学制品,2026-09-08,39.37,13.7,11.28,10.65,11.25,8854362823,1.0,uptrend,7/8
SZ002055,sz002055,ST得润,电子设备制造,电子设备制造,2026-09-08,6.32,13.7,-0.47,2.27,0.8,67047774,1.0,uptrend,5/8
SZ300234,sz300234,开尔新材,金属非金属新材料,金属非金属新材料,2026-09-08,10.54,13.7,0.0,3.74,-1.31,127879147,1.0,uptrend,7/8
SZ300475,sz300475,香农芯创,电子元件,电子元件,2026-09-08,179.66,13.7,1.59,8.98,2.31,4933047471,1.0,uptrend,5/8
SZ301556,sz301556,托普云农,计算机软件,计算机软件,2026-09-08,69.9,13.7,4.47,7.64,10.08,188048297,1.0,uptrend,7/8
SH600073,sh600073,光明肉业,食品,食品,2026-09-08,5.92,13.6,2.25,2.42,4.96,90535232,1.0,uptrend,7/8
SH601038,sh601038,一拖股份,专用设备,专用设备,2026-09-08,14.92,13.6,0.67,2.26,1.57,163175018,1.0,uptrend,8/8
SH601330,sh601330,绿色动力,环保,环保,2026-09-08,8.18,13.6,2.12,3.28,3.54,113238408,1.0,uptrend,8/8
SH601665,sh601665,齐鲁银行,银行,银行,2026-09-08,7.08,13.6,0.43,-1.8,-0.7,365537107,1.0,uptrend,8/8
SH603282,sh603282,亚光股份,专用设备,专用设备,2026-09-08,16.97,13.6,1.86,1.74,0.41,28855005,1.0,uptrend,6/8
SH605188,sh605188,国光连锁,零售,零售,2026-09-08,14.87,13.6,-0.07,3.99,-3.75,232401395,1.0,uptrend,7/8
SH600345,sh600345,长江通信,通信设备,通信设备,2026-09-08,52.4,13.5,2.24,12.47,7.38,521533000,1.0,uptrend,5/8
SH603970,sh603970,中农立华,化肥农药,化肥农药,2026-09-08,11.9,13.5,3.21,6.82,7.69,54197400,1.0,uptrend,7/8
SZ002602,sz002602,世纪华通,互联网服务,互联网服务,2026-09-08,16.13,13.5,-0.19,2.54,10.71,1694877423,1.0,uptrend,8/8
SZ002820,sz002820,桂发祥,食品,食品,2026-09-08,10.68,13.5,0.66,4.09,8.43,183615498,1.0,uptrend,5/8
SZ300560,sz300560,中富通,通信设备,通信设备,2026-09-08,18.3,13.5,-0.27,4.87,3.1,223725863,1.0,uptrend,6/8
SH603255,sh603255,鼎际得,化学制品,化学制品,2026-09-08,31.58,13.4,-0.47,3.54,-1.8,57771329,1.0,uptrend,7/8
SH603729,sh603729,ST龙韵,营销服务,营销服务,2026-09-08,12.89,13.4,4.04,5.22,8.14,14355777,1.0,uptrend,7/8
SZ000663,sz000663,永安林业,林业,林业,2026-09-08,6.33,13.4,2.26,3.43,5.68,48361667,1.0,uptrend,7/8
SZ002787,sz002787,华源控股,金属制品,金属制品,2026-09-08,24.23,13.4,2.32,3.41,-0.7,353922463,1.0,uptrend,5/8
SZ002868,sz002868,绿康生化,畜牧业,畜牧业,2026-09-08,26.49,13.4,3.11,2.56,12.82,89290089,1.0,uptrend,6/8
SZ300747,sz300747,锐科激光,光电子器件,光电子器件,2026-09-08,39.98,13.4,0.5,3.33,6.22,766941121,1.0,uptrend,7/8
SZ300787,sz300787,海能实业,电子设备制造,电子设备制造,2026-09-08,10.24,13.4,0.1,1.39,2.09,65035404,1.0,uptrend,6/8
SZ300835,sz300835,龙磁科技,金属非金属新材料,金属非金属新材料,2026-09-08,172.45,13.4,-0.61,11.84,5.15,516492502,1.0,uptrend,7/8
SZ300909,sz300909,汇创达,电子器件,电子器件,2026-09-08,58.87,13.4,4.19,5.58,2.33,241586782,1.0,uptrend,6/8
SZ301206,sz301206,三元生物,食品,食品,2026-09-08,27.0,13.4,14.26,15.34,15.83,54134354,1.0,uptrend,8/8
SZ300917,sz300917,特发服务,房地产服务,房地产服务,2026-09-08,29.92,13.3,4.73,3.31,6.7,399268757,1.0,uptrend,7/8
SH600770,sh600770,综艺股份,半导体,半导体,2026-09-08,5.9,13.2,5.55,16.14,16.37,150080868,1.0,uptrend,5/8
SH603588,sh603588,高能环境,环保,环保,2026-09-08,15.86,13.2,5.1,7.82,5.52,868752583,1.0,uptrend,6/8
SZ000833,sz000833,粤桂股份,综合,综合,2026-09-08,22.83,13.2,10.02,15.07,14.9,509825729,1.0,uptrend,7/8
SZ002516,sz002516,旷达科技,纺织,纺织,2026-09-08,6.1,13.2,3.74,12.75,10.91,99468951,1.0,uptrend,8/8
SZ300932,sz300932,三友联众,电子设备制造,电子设备制造,2026-09-08,11.35,13.2,-1.05,0.44,1.52,154847004,1.0,uptrend,6/8
SH603499,sh603499,翔港科技,造纸印刷,造纸印刷,2026-09-08,14.23,13.1,0.85,3.64,5.1,60585768,1.0,uptrend,6/8
SH603615,sh603615,茶花股份,电子器件,电子器件,2026-09-08,18.45,13.1,0.87,1.93,0.76,90583125,1.0,uptrend,6/8
SZ000852,sz000852,石化机械,专用设备,专用设备,2026-09-08,6.03,13.1,6.91,8.06,8.06,150284788,1.0,uptrend,7/8
SZ002574,sz002574,明牌珠宝,珠宝首饰,珠宝首饰,2026-09-08,5.26,13.1,2.14,1.35,3.34,85051123,1.0,uptrend,7/8
SZ300798,sz300798,锦鸡股份,化学制品,化学制品,2026-09-08,8.66,13.1,-0.8,-2.7,-3.88,317907050,1.0,uptrend,7/8
SZ300967,sz300967,晓鸣股份,畜牧业,畜牧业,2026-09-08,18.68,13.1,2.41,4.3,8.86,146450511,1.0,uptrend,7/8
SZ301085,sz301085,亚康股份,计算机硬件,计算机硬件,2026-09-08,69.18,13.1,3.25,3.24,4.42,364533687,1.0,uptrend,8/8
SZ301156,sz301156,美农生物,畜牧业,畜牧业,2026-09-08,12.97,13.1,3.02,4.34,8.72,104706868,1.0,uptrend,6/8
SH600185,sh600185,珠免集团,贸易,贸易,2026-09-08,5.39,13.0,-0.74,-1.64,2.08,197411965,1.0,uptrend,7/8
SH600706,sh600706,曲江文旅,休闲服务,休闲服务,2026-09-08,8.89,13.0,0.79,3.01,3.98,70650484,1.0,uptrend,7/8
SZ002905,sz002905,金逸影视,影视动漫,影视动漫,2026-09-08,8.88,13.0,2.19,4.96,8.03,74212765,1.0,uptrend,7/8
SZ300577,sz300577,开润股份,纺织,纺织,2026-09-08,20.4,13.0,0.1,2.46,1.39,65567271,1.0,uptrend,7/8
SZ301111,sz301111,粤万年青,中药生产,中药生产,2026-09-08,22.46,13.0,-1.71,-0.27,0.76,179825796,1.0,uptrend,6/8
SH600903,sh600903,贵州燃气,燃气,燃气,2026-09-08,7.25,12.9,10.02,7.41,7.57,295570602,1.0,uptrend,7/8
SH603230,sh603230,内蒙新华,平面媒体,平面媒体,2026-09-08,10.32,12.9,3.72,5.31,9.79,45213483,1.0,uptrend,7/8
SH688455,sh688455,科捷智能,通用设备,通用设备,2026-09-08,17.27,12.9,2.19,5.24,6.02,5642646370,1.0,uptrend,5/8
SZ300833,sz300833,浩洋股份,照明设备,照明设备,2026-09-08,41.17,12.9,-1.06,1.01,0.46,41322957,1.0,uptrend,8/8
SZ301169,sz301169,零点有数,专业服务,专业服务,2026-09-08,58.07,12.9,2.24,6.79,5.37,85640808,1.0,uptrend,5/8
SZ301359,sz301359,东南电子,其他电气设备,其他电气设备,2026-09-08,18.74,12.9,-0.21,1.68,0.27,35108106,1.0,uptrend,7/8
SH688433,sh688433,华曙高科,专用设备,专用设备,2026-09-08,103.22,12.8,-6.51,-4.16,-7.97,75853900819,1.0,uptrend,6/8
SZ002515,sz002515,金字火腿,食品,食品,2026-09-08,7.95,12.8,-2.57,7.14,4.06,870206419,1.0,uptrend,7/8
SH600318,sh600318,新力金融,非银行金融,非银行金融,2026-09-08,7.52,12.7,5.62,2.45,7.12,167284409,1.0,uptrend,7/8
SH603406,sh603406,天富龙,合成纤维及树脂,合成纤维及树脂,2026-09-08,30.2,12.7,0.37,2.55,-1.37,109684072,1.0,uptrend,5/8
SH603871,sh603871,嘉友国际,物流,物流,2026-09-08,14.15,12.7,1.51,1.14,3.82,156734445,1.0,uptrend,8/8
SZ001313,sz001313,粤海饲料,畜牧业,畜牧业,2026-09-08,8.19,12.7,1.99,6.23,12.19,161018759,1.0,uptrend,8/8
SZ002095,sz002095,生 意 宝,互联网商务,互联网商务,2026-09-08,16.31,12.7,9.98,9.98,11.1,43649904,1.0,uptrend,7/8
SZ300709,sz300709,精研科技,电子设备制造,电子设备制造,2026-09-08,43.22,12.7,-5.03,-0.28,-6.81,750115172,1.0,uptrend,6/8
SZ301181,sz301181,标榜股份,汽车,汽车,2026-09-08,25.89,12.7,0.86,5.24,5.85,48909870,1.0,uptrend,6/8
SH603008,sh603008,ST喜临门,家具,家具,2026-09-08,9.23,12.6,2.9,3.71,8.33,61953229,1.0,uptrend,7/8
SH603182,sh603182,嘉华股份,农业,农业,2026-09-08,14.16,12.6,1.29,3.21,5.44,35708023,1.0,uptrend,8/8
SH688381,sh688381,帝奥微,半导体,半导体,2026-09-08,36.62,12.6,-3.81,3.21,-2.99,37889885336,1.0,uptrend,5/8
SZ002661,sz002661,克明食品,食品,食品,2026-09-08,8.68,12.6,7.16,8.77,12.14,41524478,1.0,uptrend,8/8
SZ301058,sz301058,中粮科工,专业服务,专业服务,2026-09-08,9.47,12.6,3.05,5.69,8.48,119858224,1.0,uptrend,7/8
SH600333,sh600333,长春燃气,燃气,燃气,2026-09-08,7.03,12.5,3.84,3.08,4.46,69919286,1.0,uptrend,8/8
SH600562,sh600562,国睿科技,电子设备制造,电子设备制造,2026-09-08,29.26,12.5,4.13,-0.03,0.14,342061988,1.0,uptrend,8/8
SH600583,sh600583,海油工程,石油天然气,石油天然气,2026-09-08,6.2,12.5,2.82,0.81,1.47,283092311,1.0,uptrend,7/8
SH605077,sh605077,华康股份,食品,食品,2026-09-08,12.53,12.5,10.01,11.58,12.48,50336155,1.0,uptrend,7/8
SZ002897,sz002897,意华股份,通信设备,通信设备,2026-09-08,64.3,12.5,4.89,12.12,8.84,576107390,1.0,uptrend,5/8
SZ000902,sz000902,新洋丰,化肥农药,化肥农药,2026-09-08,14.88,12.4,3.62,3.84,4.64,210888424,1.0,uptrend,6/8
SZ003019,sz003019,宸展光电,电子器件,电子器件,2026-09-08,26.81,12.4,-0.67,-2.44,-6.36,120778910,1.0,uptrend,5/8
SZ300811,sz300811,铂科新材,金属非金属新材料,金属非金属新材料,2026-09-08,81.6,12.4,-3.43,12.61,8.22,990347121,1.0,uptrend,7/8
SZ300964,sz300964,本川智能,电子设备制造,电子设备制造,2026-09-08,62.72,12.4,2.77,10.62,7.38,250458272,1.0,uptrend,6/8
SZ301080,sz301080,百普赛斯,生物医药,生物医药,2026-09-08,92.5,12.4,13.11,13.21,8.11,1579465597,1.0,uptrend,5/8
SZ301337,sz301337,亚华电子,计算机软件,计算机软件,2026-09-08,29.13,12.4,-0.58,7.13,11.44,42338217,1.0,uptrend,8/8
SH600110,sh600110,诺德股份,金属非金属新材料,金属非金属新材料,2026-09-08,11.48,12.3,0.97,4.08,0.61,2018789385,1.0,uptrend,6/8
SH600774,sh600774,汉商集团,医药商业,医药商业,2026-09-08,8.1,12.3,1.25,5.06,5.47,35106282,1.0,uptrend,7/8
SH603779,sh603779,威龙股份,饮料,饮料,2026-09-08,8.85,12.3,4.36,5.61,8.32,124836271,1.0,uptrend,8/8
SH603895,sh603895,天永智能,专用设备,专用设备,2026-09-08,27.55,12.3,-2.89,3.07,-2.82,40409834,1.0,uptrend,6/8
SH688329,sh688329,艾隆科技,医疗器械,医疗器械,2026-09-08,22.21,12.3,0.05,-0.89,-1.07,3058926525,1.0,uptrend,6/8
SZ001338,sz001338,永顺泰,饮料,饮料,2026-09-08,9.86,12.3,5.01,6.94,9.07,120149982,1.0,uptrend,6/8
SZ002469,sz002469,三维化学,化学原料,化学原料,2026-09-08,6.56,12.3,2.02,3.8,2.82,119746173,1.0,uptrend,6/8
SZ002824,sz002824,和胜股份,汽车,汽车,2026-09-08,25.56,12.3,-4.84,-0.39,-5.89,500290338,1.0,uptrend,7/8
SZ300575,sz300575,中旗股份,化肥农药,化肥农药,2026-09-08,6.28,12.3,2.95,2.11,2.95,96791615,1.0,uptrend,7/8
SH603366,sh603366,日出东方,白色家电,白色家电,2026-09-08,7.74,12.2,1.31,-1.15,1.84,221265871,1.0,uptrend,7/8
SH605162,sh605162,新中港,电力,电力,2026-09-08,10.21,12.2,-0.49,-4.4,-1.26,328576858,1.0,uptrend,6/8
SZ002155,sz002155,湖南黄金,贵金属,贵金属,2026-09-08,25.86,12.2,-0.42,-3.44,-6.1,1935682852,1.0,uptrend,5/8
SZ002840,sz002840,华统股份,食品,食品,2026-09-08,9.09,12.2,-0.11,-1.73,2.83,203955113,1.0,uptrend,7/8
SH600229,sh600229,城市传媒,平面媒体,平面媒体,2026-09-08,5.75,12.1,3.6,6.88,8.49,35159938,1.0,uptrend,7/8
SH603257,sh603257,中国瑞林,专业服务,专业服务,2026-09-08,72.86,12.1,2.07,1.67,11.15,120635444,1.0,uptrend,6/8
SH603506,sh603506,南都物业,房地产服务,房地产服务,2026-09-08,11.87,12.1,2.15,3.49,5.23,78067005,1.0,uptrend,6/8
SH605183,sh605183,确成股份,化学制品,化学制品,2026-09-08,16.6,12.1,4.73,6.55,6.62,37751362,1.0,uptrend,7/8
SH688536,sh688536,思瑞浦,半导体,半导体,2026-09-08,298.33,12.1,-1.81,1.85,-1.02,111947616532,1.0,uptrend,6/8
SZ000586,sz000586,汇源通信,通信设备,通信设备,2026-09-08,13.81,12.1,0.66,2.6,1.4,101191124,1.0,uptrend,5/8
SZ000737,sz000737,北方铜业,基本金属,基本金属,2026-09-08,15.71,12.1,9.63,9.48,5.58,1385781164,1.0,uptrend,8/8
SZ000768,sz000768,中航西飞,航空航天装备,航空航天装备,2026-09-08,23.55,12.1,1.16,-0.63,2.21,686608925,1.0,uptrend,7/8
SZ002040,sz002040,南 京 港,港口航运,港口航运,2026-09-08,9.07,12.1,1.68,1.0,-1.09,167015470,1.0,uptrend,7/8
SZ002543,sz002543,万和电气,小家电,小家电,2026-09-08,7.43,12.1,0.95,-0.27,-2.88,136023570,1.0,uptrend,6/8
SZ002561,sz002561,徐家汇,零售,零售,2026-09-08,7.59,12.1,-1.68,4.26,7.05,46172682,1.0,uptrend,7/8
SZ000525,sz000525,红太阳,化肥农药,化肥农药,2026-09-08,5.03,12.0,5.45,6.34,6.57,173463777,1.0,uptrend,6/8
SZ002627,sz002627,三峡旅游,休闲服务,休闲服务,2026-09-08,7.37,12.0,0.55,2.5,3.08,122911115,1.0,uptrend,7/8
SH600053,sh600053,*ST九鼎,非银行金融,非银行金融,2026-09-08,8.17,11.9,3.16,4.74,5.01,15357549,1.0,uptrend,6/8
SH601319,sh601319,中国人保,非银行金融,非银行金融,2026-09-08,7.82,11.9,-0.38,-2.13,-2.74,651370528,1.0,uptrend,7/8
SH603237,sh603237,五芳斋,食品,食品,2026-09-08,16.27,11.9,0.81,0.25,0.68,52697372,1.0,uptrend,8/8
SZ002003,sz002003,伟星股份,服装家纺,服装家纺,2026-09-08,11.68,11.9,1.13,-4.5,-2.99,180059373,1.0,uptrend,8/8
SZ002105,sz002105,信隆健康,其他交运设备,其他交运设备,2026-09-08,6.32,11.9,1.12,2.43,1.61,39222058,1.0,uptrend,6/8
SZ002651,sz002651,利君股份,专用设备,专用设备,2026-09-08,8.76,11.9,2.1,0.92,1.15,243812400,1.0,uptrend,6/8
SZ301108,sz301108,洁雅股份,化学制品,化学制品,2026-09-08,41.97,11.9,1.87,8.73,3.22,70343691,1.0,uptrend,8/8
SZ301571,sz301571,国科天成,光电子器件,光电子器件,2026-09-08,72.31,11.9,3.91,12.02,5.78,272778432,1.0,uptrend,8/8
SH603912,sh603912,佳力图,专用设备,专用设备,2026-09-08,9.02,11.8,-0.77,-1.42,-4.14,285127386,1.0,uptrend,7/8
SZ000823,sz000823,超声电子,电子元件,电子元件,2026-09-08,16.53,11.8,3.7,14.08,10.35,726455544,1.0,uptrend,6/8
SZ002201,sz002201,九鼎新材,合成纤维及树脂,合成纤维及树脂,2026-09-08,9.3,11.8,2.76,0.32,-5.97,227110272,1.0,uptrend,6/8
SZ300697,sz300697,电工合金,基本金属,基本金属,2026-09-08,15.96,11.8,9.32,8.72,6.26,267057696,1.0,uptrend,5/8
SZ300802,sz300802,矩子科技,电子设备制造,电子设备制造,2026-09-08,25.14,11.8,-1.41,7.21,1.86,213696842,1.0,uptrend,7/8
SZ300883,sz300883,龙利得,造纸印刷,造纸印刷,2026-09-08,6.71,11.8,-0.3,0.0,-0.74,77552461,1.0,uptrend,7/8
SH600814,sh600814,杭州解百,零售,零售,2026-09-08,7.46,11.7,-2.1,3.61,4.78,72255308,1.0,uptrend,8/8
SH603029,sh603029,天鹅股份,专用设备,专用设备,2026-09-08,17.61,11.7,2.32,5.64,6.86,102944232,1.0,uptrend,8/8
SH603599,sh603599,广信股份,化肥农药,化肥农药,2026-09-08,11.43,11.7,6.13,6.13,8.03,175392487,1.0,uptrend,6/8
SH603628,sh603628,清源股份,电源设备,电源设备,2026-09-08,10.76,11.7,-0.83,9.13,8.47,57901516,1.0,uptrend,7/8
SZ300760,sz300760,迈瑞医疗,医疗器械,医疗器械,2026-09-08,169.95,11.7,1.24,0.81,2.17,1475016534,1.0,uptrend,7/8
SZ300989,sz300989,蕾奥规划,专业服务,专业服务,2026-09-08,14.66,11.7,-3.3,-0.27,2.16,77047013,1.0,uptrend,6/8
SZ301116,sz301116,益客食品,食品,食品,2026-09-08,10.11,11.7,0.8,3.27,7.44,84958723,1.0,uptrend,6/8
SH600257,sh600257,大湖股份,医疗服务,医疗服务,2026-09-08,6.04,11.6,-0.49,2.55,5.04,116393742,1.0,uptrend,7/8
SH603344,sh603344,星德胜,电机,电机,2026-09-08,25.01,11.6,2.33,3.52,1.38,66330318,1.0,uptrend,6/8
SZ000876,sz000876,新 希 望,畜牧业,畜牧业,2026-09-08,7.82,11.6,0.0,1.56,11.71,393731973,1.0,uptrend,7/8
SZ001300,sz001300,三柏硕,文娱用品,文娱用品,2026-09-08,12.52,11.6,2.88,1.38,1.13,58817623,1.0,uptrend,6/8
SZ002181,sz002181,粤 传 媒,平面媒体,平面媒体,2026-09-08,10.29,11.6,5.11,8.32,9.7,494866029,1.0,uptrend,6/8
SZ002238,sz002238,天威视讯,广播电视,广播电视,2026-09-08,6.83,11.6,1.94,3.33,5.08,49462701,1.0,uptrend,6/8
SZ003004,sz003004,声迅股份,计算机软件,计算机软件,2026-09-08,76.45,11.6,-1.86,1.59,4.08,110637980,1.0,uptrend,7/8
SZ300191,sz300191,潜能恒信,石油天然气,石油天然气,2026-09-08,38.06,11.6,3.65,3.82,4.62,610919784,1.0,uptrend,8/8
SZ300884,sz300884,狄耐克,专用设备,专用设备,2026-09-08,13.08,11.6,1.55,-0.3,-2.02,85794770,1.0,uptrend,5/8
SZ301505,sz301505,苏州规划,专业服务,专业服务,2026-09-08,18.41,11.6,6.48,6.79,9.98,44915067,1.0,uptrend,7/8
SH603055,sh603055,台华新材,合成纤维及树脂,合成纤维及树脂,2026-09-08,9.42,11.5,-0.11,0.43,0.43,102343827,1.0,uptrend,7/8
SH603400,sh603400,华之杰,通用设备,通用设备,2026-09-08,52.81,11.5,-0.75,-1.47,3.14,234256688,1.0,uptrend,8/8
SZ000417,sz000417,合百集团,零售,零售,2026-09-08,6.68,11.5,-2.91,6.03,11.15,222349213,1.0,uptrend,5/8
SZ000553,sz000553,安道麦A,化肥农药,化肥农药,2026-09-08,6.03,11.5,5.05,6.54,8.06,54397423,1.0,uptrend,8/8
SZ002769,sz002769,普路通,电力,电力,2026-09-08,7.77,11.5,0.0,1.83,1.17,69960038,1.0,uptrend,7/8
SZ300949,sz300949,奥雅股份,建筑施工,建筑施工,2026-09-08,24.56,11.5,4.07,6.04,6.18,29584185,1.0,uptrend,7/8
SZ301035,sz301035,润丰股份,化肥农药,化肥农药,2026-09-08,57.7,11.5,2.85,2.16,3.29,104064930,1.0,uptrend,8/8
SH603012,sh603012,创力集团,专用设备,专用设备,2026-09-08,9.96,11.4,-1.48,-1.19,-2.64,365165528,1.0,uptrend,7/8
SH603596,sh603596,伯特利,汽车,汽车,2026-09-08,30.13,11.4,0.0,0.57,-1.05,547573188,1.0,uptrend,7/8
SH603595,sh603595,ST东尼,电子元件,电子元件,2026-09-08,30.3,11.4,-1.85,1.41,-1.3,68883641,1.0,uptrend,7/8
SH603739,sh603739,蔚蓝生物,畜牧业,畜牧业,2026-09-08,13.59,11.4,4.22,6.84,7.86,82810836,1.0,uptrend,6/8
SH603822,sh603822,ST嘉澳,化学制品,化学制品,2026-09-08,65.54,11.4,2.41,-1.41,-1.44,50794050,1.0,uptrend,5/8
SH605001,sh605001,威奥股份,轨道交通设备,轨道交通设备,2026-09-08,6.33,11.4,0.16,0.0,3.77,53964858,1.0,uptrend,7/8
SZ001299,sz001299,美能能源,燃气,燃气,2026-09-08,11.14,11.4,2.67,-4.79,-1.94,101731605,1.0,uptrend,8/8
SZ001316,sz001316,润贝航科,贸易,贸易,2026-09-08,29.57,11.4,-0.17,-2.02,7.76,99313506,1.0,uptrend,5/8
SZ002947,sz002947,恒铭达,电子设备制造,电子设备制造,2026-09-08,64.53,11.4,-3.33,-5.14,-8.49,678805672,1.0,uptrend,7/8
SZ301550,sz301550,斯菱智驱,汽车,汽车,2026-09-08,97.41,11.4,-0.35,19.58,8.96,1016522466,1.0,uptrend,6/8
SH601512,sh601512,中新集团,房地产开发,房地产开发,2026-09-08,8.78,11.3,2.93,2.21,2.69,30383064,1.0,uptrend,8/8
SH603466,sh603466,风语筑,专业服务,专业服务,2026-09-08,12.62,11.3,3.53,1.86,4.38,910841236,1.0,uptrend,6/8
SZ002093,sz002093,国脉科技,教育,教育,2026-09-08,7.69,11.3,10.01,10.65,10.97,72757902,1.0,uptrend,7/8
SZ002190,sz002190,成飞集成,其他电气设备,其他电气设备,2026-09-08,26.24,11.3,0.57,1.82,1.63,326943270,1.0,uptrend,7/8
SZ002383,sz002383,合众思壮,卫星应用,卫星应用,2026-09-08,7.81,11.3,10.0,8.77,8.47,84721258,1.0,uptrend,7/8
SZ300598,sz300598,诚迈科技,计算机软件,计算机软件,2026-09-08,32.81,11.3,-1.35,-1.74,-1.68,500046217,1.0,uptrend,5/8
SZ301317,sz301317,鑫磊股份,通用设备,通用设备,2026-09-08,49.62,11.3,-1.88,2.48,1.91,175129939,1.0,uptrend,5/8
SH688139,sh688139,海尔生物,医疗器械,医疗器械,2026-09-08,32.2,11.2,2.22,4.55,5.09,11732603550,1.0,uptrend,7/8
SH688383,sh688383,新益昌,专用设备,专用设备,2026-09-08,131.6,11.2,1.65,8.78,2.02,25066742753,1.0,uptrend,5/8
SZ000695,sz000695,滨海能源,金属非金属新材料,金属非金属新材料,2026-09-08,14.25,11.2,0.35,-1.66,-1.32,179790954,1.0,uptrend,5/8
SZ002187,sz002187,广百股份,零售,零售,2026-09-08,5.98,11.2,0.84,4.0,5.1,72966713,1.0,uptrend,7/8
SZ002918,sz002918,蒙娜丽莎,陶瓷,陶瓷,2026-09-08,10.99,11.2,0.73,0.46,-0.27,192675808,1.0,uptrend,5/8
SH603016,sh603016,新宏泰,输变电设备,输变电设备,2026-09-08,32.47,11.1,0.9,-1.61,-2.7,161350625,1.0,uptrend,6/8
SH603207,sh603207,小方制药,化学制药,化学制药,2026-09-08,26.04,11.1,2.48,3.25,0.35,142590015,1.0,uptrend,6/8
SH603268,sh603268,松发股份,船舶与海洋装备,船舶与海洋装备,2026-09-08,192.4,11.1,-0.65,-0.1,0.75,1041360607,1.0,uptrend,7/8
SH688215,sh688215,瑞晟智能,专用设备,专用设备,2026-09-08,49.3,11.1,3.25,4.89,-0.18,6462047162,1.0,uptrend,8/8
SZ002493,sz002493,荣盛石化,石油天然气,石油天然气,2026-09-08,14.49,11.1,3.57,0.76,-1.02,718113662,1.0,uptrend,7/8
