industry,prefixed,code6,name,m,chg1,turnover5,date
资讯科技器材,hk03388,03388,创想三维,-10.45,-10.78,55279599.3,2026-09-08
软件服务,hk00068,00068,群核科技,13.63,-1.28,208901195.4,2026-09-08
软件服务,hk09678,09678,云知声,8.74,6.63,532462941.1,2026-09-08
软件服务,hk02400,02400,心动公司,3.78,-3.24,228039949.4,2026-09-08
软件服务,hk01396,01396,粤港湾智算,2.76,-1.59,60793340.4,2026-09-08
软件服务,hk01686,01686,新意网集团,1.27,2.37,90393513.4,2026-09-08
软件服务,hk06682,06682,范式智能,0.95,0.89,236901974.0,2026-09-08
软件服务,hk09660,09660,地平线机器人-W,0.9,0.45,590853773.1,2026-09-08
软件服务,hk09999,09999,网易,0.56,0.27,1387716257.8,2026-09-08
软件服务,hk02026,02026,小马智行-W,0.31,2.77,56031772.2,2026-09-08
软件服务,hk02525,02525,禾赛-W,0.07,-2.1,196132930.8,2026-09-08
软件服务,hk06651,06651,五一视界,-0.28,-1.74,110483865.2,2026-09-08
软件服务,hk01384,01384,滴普科技,-0.31,0.82,237466889.9,2026-09-08
软件服务,hk09698,09698,万国数据-SW,-0.48,-1.17,86474274.2,2026-09-08
软件服务,hk00700,00700,腾讯控股,-0.73,-0.68,7326321020.9,2026-09-08
软件服务,hk03888,03888,金山软件,-1.33,-1.04,208941719.1,2026-09-08
软件服务,hk09636,09636,九方智投控股,-1.34,-1.55,40427352.0,2026-09-08
软件服务,hk03896,03896,金山云,-2.42,-2.25,270222612.0,2026-09-08
软件服务,hk02498,02498,速腾聚创,-2.54,-2.71,62816217.5,2026-09-08
软件服务,hk03738,03738,阜博集团,-2.85,-3.61,167979518.8,2026-09-08
软件服务,hk02718,02718,明略科技-W,-2.86,-3.31,282963343.7,2026-09-08
软件服务,hk00020,00020,商汤-W,-2.91,-2.5,702620318.1,2026-09-08
软件服务,hk02533,02533,黑芝麻智能,-3.2,-3.86,53127431.0,2026-09-08
软件服务,hk02556,02556,迈富时,-3.54,-3.36,461445586.7,2026-09-08
软件服务,hk00354,00354,中国软件国际,-4.09,-3.42,172979660.9,2026-09-08
软件服务,hk00268,00268,金蝶国际,-4.12,-2.69,372574113.2,2026-09-08
软件服务,hk02687,02687,卓越睿新,-4.66,-2.85,71405360.0,2026-09-08
软件服务,hk02706,02706,海致科技集团,-4.82,-4.12,143983271.2,2026-09-08
软件服务,hk00100,00100,MINIMAX-W,-6.64,-5.59,6413265383.1,2026-09-08
软件服务,hk03317,03317,迅策,-6.89,-7.42,244047828.5,2026-09-08
软件服务,hk02513,02513,智谱,-12.91,-10.02,5195151153.8,2026-09-08
银行,hk02888,02888,渣打集团,0.73,-0.08,193171369.0,2026-09-08
银行,hk06818,06818,中国光大银行,0.72,1.43,70101310.7,2026-09-08
银行,hk00998,00998,中信银行,0.23,1.15,257141222.5,2026-09-08
银行,hk01988,01988,民生银行,0.09,0.71,97581997.8,2026-09-08
银行,hk00023,00023,东亚银行,-0.08,0.77,46958291.8,2026-09-08
银行,hk00939,00939,建设银行,-0.49,0.26,2219156229.2,2026-09-08
银行,hk03328,03328,交通银行,-0.6,-0.25,228825870.4,2026-09-08
银行,hk01398,01398,工商银行,-0.78,0.07,1366394842.4,2026-09-08
银行,hk01658,01658,邮储银行,-0.78,-0.19,318916823.0,2026-09-08
银行,hk03968,03968,招商银行,-0.82,0.0,711448814.4,2026-09-08
银行,hk00005,00005,汇丰控股,-0.96,-1.61,2608785535.3,2026-09-08
银行,hk03618,03618,重庆农村商业银行,-1.17,-0.08,42480714.7,2026-09-08
银行,hk03988,03988,中国银行,-1.78,-1.18,1231129692.3,2026-09-08
银行,hk02388,02388,中银香港,-1.94,-2.18,687877634.4,2026-09-08
银行,hk01288,01288,农业银行,-2.02,-1.25,572614089.5,2026-09-08
食物饮品,hk06658,06658,溜溜梅,13.83,18.79,42499724.5,2026-09-08
食物饮品,hk01876,01876,百威亚太,3.13,1.24,198107426.9,2026-09-08
食物饮品,hk00291,00291,华润啤酒,2.44,2.17,252257583.3,2026-09-08
食物饮品,hk00168,00168,青岛啤酒股份,2.3,1.27,151931758.7,2026-09-08
食物饮品,hk02319,02319,蒙牛乳业,2.01,1.48,357809789.0,2026-09-08
食物饮品,hk00288,00288,万洲国际,0.96,0.0,420508863.4,2026-09-08
食物饮品,hk03288,03288,海天味业,-0.04,-0.14,58894014.1,2026-09-08
食物饮品,hk00220,00220,统一企业中国,-0.32,-0.73,48932772.3,2026-09-08
食物饮品,hk09858,09858,优然牧业,-0.48,-0.8,92913703.5,2026-09-08
食物饮品,hk00322,00322,康师傅控股,-1.45,-1.58,147070404.1,2026-09-08
食物饮品,hk01364,01364,古茗,-1.51,-1.59,95803836.3,2026-09-08
食物饮品,hk02097,02097,蜜雪集团,-1.57,-1.55,41625943.2,2026-09-08
食物饮品,hk09980,09980,东鹏饮料,-2.0,-2.77,77046378.9,2026-09-08
食物饮品,hk09633,09633,农夫山泉,-2.01,-1.77,218878859.7,2026-09-08
食物饮品,hk00151,00151,中国旺旺,-2.01,-1.0,49971755.4,2026-09-08
食物饮品,hk06186,06186,中国飞鹤,-3.26,-3.2,54237919.8,2026-09-08
食物饮品,hk06055,06055,中烟香港,-3.42,-3.58,57447552.0,2026-09-08
食物饮品,hk01768,01768,鸣鸣很忙,-5.63,-3.78,145724029.3,2026-09-08
黄金及贵金属,hk03330,03330,灵宝黄金,2.9,2.61,605447474.1,2026-09-08
黄金及贵金属,hk02899,02899,紫金矿业,2.08,2.9,1570208776.9,2026-09-08
黄金及贵金属,hk01818,01818,招金矿业,0.33,1.1,400461285.6,2026-09-08
黄金及贵金属,hk02259,02259,紫金黄金国际,-0.47,0.19,1091618535.7,2026-09-08
黄金及贵金属,hk03939,03939,万国黄金集团,-2.38,-0.52,519463083.9,2026-09-08
黄金及贵金属,hk06693,06693,赤峰黄金,-2.54,-0.88,261967690.9,2026-09-08
黄金及贵金属,hk01787,01787,山东黄金,-3.39,-1.63,930044823.1,2026-09-08
黄金及贵金属,hk00340,00340,潼关黄金,-7.51,-4.12,124967645.6,2026-09-08
