industry,prefixed,code6,name,m,chg1,turnover5,date
资讯科技器材,hk01729,01729,汇聚科技,-1.15,-0.69,232642399.4,2026-09-03
资讯科技器材,hk00763,00763,中兴通讯,-1.18,-0.34,184690228.6,2026-09-03
资讯科技器材,hk01810,01810,小米集团-W,-1.37,-2.21,2745682844.2,2026-09-03
资讯科技器材,hk02382,02382,舜宇光学科技,-1.45,-1.53,1167513431.6,2026-09-03
资讯科技器材,hk01415,01415,高伟电子,-1.61,-0.65,58823441.3,2026-09-03
资讯科技器材,hk03308,03308,中际旭创,-1.87,-0.1,1788130463.6,2026-09-03
资讯科技器材,hk02432,02432,越疆,-1.89,1.19,62342879.0,2026-09-03
资讯科技器材,hk06869,06869,长飞光纤光缆,-1.94,-3.19,3236963615.3,2026-09-03
资讯科技器材,hk01478,01478,丘钛科技,-2.13,-0.95,56607976.0,2026-09-03
资讯科技器材,hk09880,09880,优必选,-2.26,-0.06,492955455.0,2026-09-03
资讯科技器材,hk06613,06613,蓝思科技,-3.04,-2.55,171728095.1,2026-09-03
资讯科技器材,hk02018,02018,瑞声科技,-3.24,-2.17,282153692.8,2026-09-03
资讯科技器材,hk06810,06810,商米科技-W,-3.39,-0.49,55660874.0,2026-09-03
资讯科技器材,hk02590,02590,极智嘉-W,-3.72,-2.45,112468382.1,2026-09-03
资讯科技器材,hk02475,02475,立讯精密,-5.04,-5.27,182546288.9,2026-09-03
资讯科技器材,hk00285,00285,比亚迪电子,-5.07,-3.1,683850263.5,2026-09-03
资讯科技器材,hk03268,03268,美格智能,-11.48,-9.58,42355136.0,2026-09-03
软件服务,hk02687,02687,卓越睿新,18.72,12.7,72773744.0,2026-09-03
软件服务,hk02525,02525,禾赛-W,7.12,8.22,381109940.8,2026-09-03
软件服务,hk00100,00100,MINIMAX-W,3.77,3.62,5951593528.2,2026-09-03
软件服务,hk01686,01686,新意网集团,3.59,-3.72,77501367.9,2026-09-03
软件服务,hk02706,02706,海致科技集团,3.16,2.35,194497023.4,2026-09-03
软件服务,hk02026,02026,小马智行-W,1.91,5.11,243998549.7,2026-09-03
软件服务,hk03738,03738,阜博集团,0.31,-1.04,218895334.9,2026-09-03
软件服务,hk00354,00354,中国软件国际,0.13,0.39,162232268.3,2026-09-03
软件服务,hk02556,02556,迈富时,0.09,0.08,486238881.4,2026-09-03
软件服务,hk03317,03317,迅策,-0.4,0.39,202574910.8,2026-09-03
软件服务,hk02498,02498,速腾聚创,-0.48,1.44,72904141.9,2026-09-03
软件服务,hk03888,03888,金山软件,-0.86,0.25,217422759.5,2026-09-03
软件服务,hk01396,01396,粤港湾智算,-1.23,-1.42,54138855.4,2026-09-03
软件服务,hk02718,02718,明略科技-W,-1.4,-0.65,374801611.9,2026-09-03
软件服务,hk09678,09678,云知声,-1.59,0.9,402992378.3,2026-09-03
软件服务,hk00700,00700,腾讯控股,-2.05,-1.19,9518502452.2,2026-09-03
软件服务,hk00268,00268,金蝶国际,-2.09,1.6,1054640454.6,2026-09-03
软件服务,hk09660,09660,地平线机器人-W,-2.2,1.51,703600470.9,2026-09-03
软件服务,hk03896,03896,金山云,-2.35,-1.65,222404084.9,2026-09-03
软件服务,hk06651,06651,五一视界,-2.43,-0.41,120500838.0,2026-09-03
软件服务,hk06682,06682,范式智能,-2.46,-0.3,131723478.7,2026-09-03
软件服务,hk09999,09999,网易,-2.92,-2.03,1078963496.4,2026-09-03
软件服务,hk09698,09698,万国数据-SW,-3.25,-1.59,153183685.4,2026-09-03
软件服务,hk00020,00020,商汤-W,-3.38,-2.15,806543448.7,2026-09-03
软件服务,hk01384,01384,滴普科技,-3.48,-0.29,212535813.5,2026-09-03
软件服务,hk02513,02513,智谱,-3.67,-0.81,6586134202.6,2026-09-03
软件服务,hk02533,02533,黑芝麻智能,-3.7,-3.4,85484227.3,2026-09-03
软件服务,hk02400,02400,心动公司,-5.77,-3.08,185340209.7,2026-09-03
软件服务,hk06880,06880,MOMENTA-W,-9.14,-0.8,46478738.1,2026-09-03
银行,hk02888,02888,渣打集团,1.37,1.04,125120686.9,2026-09-03
银行,hk00005,00005,汇丰控股,1.13,0.55,1575302047.5,2026-09-03
银行,hk03968,03968,招商银行,0.78,0.29,838585519.9,2026-09-03
银行,hk01988,01988,民生银行,-0.3,-0.84,177239960.3,2026-09-03
银行,hk03328,03328,交通银行,-0.36,-0.88,341188129.5,2026-09-03
银行,hk03988,03988,中国银行,-0.37,-0.83,1850175760.1,2026-09-03
银行,hk00939,00939,建设银行,-0.52,-1.09,2807495741.1,2026-09-03
银行,hk03618,03618,重庆农村商业银行,-0.73,-0.99,60155562.5,2026-09-03
银行,hk02388,02388,中银香港,-0.84,-1.04,822742186.9,2026-09-03
银行,hk00998,00998,中信银行,-0.89,-1.24,302734437.2,2026-09-03
银行,hk01658,01658,邮储银行,-1.39,-2.71,598740310.1,2026-09-03
银行,hk01398,01398,工商银行,-1.56,-1.89,1563255794.5,2026-09-03
银行,hk00023,00023,东亚银行,-1.75,-1.45,96771614.5,2026-09-03
银行,hk01288,01288,农业银行,-1.78,-2.81,636802692.9,2026-09-03
银行,hk06818,06818,中国光大银行,-1.79,-1.75,106258650.8,2026-09-03
食物饮品,hk00322,00322,康师傅控股,0.89,0.8,166010614.2,2026-09-03
食物饮品,hk00151,00151,中国旺旺,0.63,1.33,41894996.6,2026-09-03
食物饮品,hk03288,03288,海天味业,-0.0,0.5,115049475.9,2026-09-03
食物饮品,hk00220,00220,统一企业中国,-0.29,-0.87,51840423.0,2026-09-03
食物饮品,hk00291,00291,华润啤酒,-0.49,0.38,268496509.6,2026-09-03
食物饮品,hk06979,06979,珍酒李渡,-0.75,-0.52,41981744.2,2026-09-03
食物饮品,hk06186,06186,中国飞鹤,-0.78,-0.89,63647234.1,2026-09-03
食物饮品,hk09633,09633,农夫山泉,-1.06,-0.67,282183369.1,2026-09-03
食物饮品,hk02097,02097,蜜雪集团,-1.21,-0.96,101570204.5,2026-09-03
食物饮品,hk06055,06055,中烟香港,-1.21,-0.57,47963691.0,2026-09-03
食物饮品,hk02319,02319,蒙牛乳业,-1.27,-0.89,564465519.6,2026-09-03
食物饮品,hk00168,00168,青岛啤酒股份,-1.76,-1.2,202238931.0,2026-09-03
食物饮品,hk01768,01768,鸣鸣很忙,-1.78,-0.2,137695899.3,2026-09-03
食物饮品,hk01364,01364,古茗,-1.82,-0.87,225368639.8,2026-09-03
食物饮品,hk09858,09858,优然牧业,-1.82,-2.79,107968631.6,2026-09-03
食物饮品,hk00288,00288,万洲国际,-2.1,-1.94,426279577.1,2026-09-03
食物饮品,hk01579,01579,颐海国际,-2.67,-1.58,54478722.2,2026-09-03
食物饮品,hk01876,01876,百威亚太,-3.95,-2.99,142054223.9,2026-09-03
食物饮品,hk09980,09980,东鹏饮料,-4.99,-3.39,66229066.1,2026-09-03
黄金及贵金属,hk00340,00340,潼关黄金,7.91,9.2,77938173.1,2026-09-03
黄金及贵金属,hk02259,02259,紫金黄金国际,6.39,7.09,1299939186.5,2026-09-03
黄金及贵金属,hk06693,06693,赤峰黄金,5.61,5.38,361930712.2,2026-09-03
黄金及贵金属,hk03330,03330,灵宝黄金,5.03,5.75,725481986.7,2026-09-03
黄金及贵金属,hk03939,03939,万国黄金集团,4.49,7.61,775380808.2,2026-09-03
黄金及贵金属,hk01787,01787,山东黄金,1.59,1.36,1212900660.2,2026-09-03
黄金及贵金属,hk02899,02899,紫金矿业,0.54,1.51,1720389278.1,2026-09-03
黄金及贵金属,hk01818,01818,招金矿业,0.52,1.82,601275895.8,2026-09-03
黄金及贵金属,hk06228,06228,自由黄金-DRS,-1.52,2.72,46183847.2,2026-09-03
