industry,prefixed,code6,name,m,chg1,turnover5,date
资讯科技器材,hk02715,02715,埃斯顿,-5.61,-3.22,54342471.6,2026-09-10
资讯科技器材,hk02590,02590,极智嘉-W,-5.82,-5.51,106855436.4,2026-09-10
资讯科技器材,hk02670,02670,云迹,-6.45,1.55,47827115.5,2026-09-10
资讯科技器材,hk03268,03268,美格智能,-7.7,-3.66,73432155.8,2026-09-10
软件服务,hk01396,01396,粤港湾智算,2.18,2.37,62392852.4,2026-09-10
软件服务,hk09698,09698,万国数据-SW,2.08,1.09,68785369.0,2026-09-10
软件服务,hk02533,02533,黑芝麻智能,1.72,4.31,64675658.6,2026-09-10
软件服务,hk03888,03888,金山软件,-0.96,0.67,259294991.5,2026-09-10
软件服务,hk09999,09999,网易,-1.33,-0.05,1506894760.5,2026-09-10
软件服务,hk01392,01392,海清智元,-1.53,3.3,41256184.8,2026-09-10
软件服务,hk03355,03355,飞速创新,-1.54,-0.91,49627277.8,2026-09-10
软件服务,hk00354,00354,中国软件国际,-1.85,-1.43,140859558.9,2026-09-10
软件服务,hk00700,00700,腾讯控股,-2.23,-1.94,7382738993.8,2026-09-10
软件服务,hk02687,02687,卓越睿新,-2.93,-2.8,56350700.0,2026-09-10
软件服务,hk03896,03896,金山云,-3.17,-1.88,287763998.6,2026-09-10
软件服务,hk09660,09660,地平线机器人-W,-3.21,-2.75,496283059.4,2026-09-10
软件服务,hk00020,00020,商汤-W,-3.62,-1.88,664316078.4,2026-09-10
软件服务,hk02498,02498,速腾聚创,-3.9,-4.3,64027948.0,2026-09-10
软件服务,hk02026,02026,小马智行-W,-4.13,-4.18,49665958.2,2026-09-10
软件服务,hk02525,02525,禾赛-W,-4.95,-5.51,168202430.3,2026-09-10
软件服务,hk01384,01384,滴普科技,-5.79,-6.05,274778603.5,2026-09-10
软件服务,hk02400,02400,心动公司,-5.83,-2.62,232794314.1,2026-09-10
软件服务,hk06651,06651,五一视界,-6.26,-5.44,107815449.2,2026-09-10
软件服务,hk00268,00268,金蝶国际,-6.49,-4.26,335404804.2,2026-09-10
软件服务,hk06682,06682,范式智能,-6.91,-5.27,272806171.1,2026-09-10
软件服务,hk02556,02556,迈富时,-7.25,-5.4,442047503.1,2026-09-10
软件服务,hk02013,02013,微盟集团,-7.36,-4.02,46482578.4,2026-09-10
软件服务,hk02718,02718,明略科技-W,-8.11,-5.69,217940040.5,2026-09-10
软件服务,hk03738,03738,阜博集团,-9.32,-8.93,162139617.8,2026-09-10
软件服务,hk03317,03317,迅策,-9.59,-5.5,266422343.0,2026-09-10
软件服务,hk09678,09678,云知声,-11.08,-10.03,552422219.3,2026-09-10
软件服务,hk00100,00100,MINIMAX-W,-11.39,-8.98,6380729509.4,2026-09-10
软件服务,hk02513,02513,智谱,-12.26,-10.34,5669182731.3,2026-09-10
软件服务,hk00068,00068,群核科技,-15.16,-10.94,253077114.8,2026-09-10
软件服务,hk02706,02706,海致科技集团,-15.47,-12.75,112999713.2,2026-09-10
银行,hk03328,03328,交通银行,2.3,2.15,297779934.8,2026-09-10
银行,hk00939,00939,建设银行,1.93,1.61,2243499394.6,2026-09-10
银行,hk03618,03618,重庆农村商业银行,1.67,1.96,40697019.8,2026-09-10
银行,hk01988,01988,民生银行,1.66,3.03,109741261.6,2026-09-10
银行,hk01398,01398,工商银行,1.11,0.86,1178928048.8,2026-09-10
银行,hk03988,03988,中国银行,1.03,0.93,1063472759.4,2026-09-10
银行,hk01288,01288,农业银行,1.02,1.27,523439784.4,2026-09-10
银行,hk00998,00998,中信银行,0.8,0.48,213208836.9,2026-09-10
银行,hk03968,03968,招商银行,0.53,0.58,677983548.3,2026-09-10
银行,hk02888,02888,渣打集团,0.32,-0.33,194657190.9,2026-09-10
银行,hk01658,01658,邮储银行,0.29,0.66,168547183.9,2026-09-10
银行,hk06818,06818,中国光大银行,0.2,0.53,70808877.7,2026-09-10
银行,hk02388,02388,中银香港,-0.63,-0.48,653836808.3,2026-09-10
银行,hk00005,00005,汇丰控股,-0.77,-0.78,2253986300.3,2026-09-10
食物饮品,hk06658,06658,溜溜梅,10.86,9.38,83995404.0,2026-09-10
食物饮品,hk02218,02218,安德利果汁,3.1,-5.0,61124590.0,2026-09-10
食物饮品,hk09858,09858,优然牧业,0.98,0.34,115630776.5,2026-09-10
食物饮品,hk02319,02319,蒙牛乳业,-1.07,-0.55,311947872.0,2026-09-10
食物饮品,hk00322,00322,康师傅控股,-1.76,0.0,174626057.8,2026-09-10
食物饮品,hk00291,00291,华润啤酒,-2.11,-1.79,324486683.7,2026-09-10
食物饮品,hk09980,09980,东鹏饮料,-2.16,-1.86,78064471.4,2026-09-10
食物饮品,hk00168,00168,青岛啤酒股份,-2.35,-1.38,130710913.8,2026-09-10
食物饮品,hk00220,00220,统一企业中国,-2.68,-1.51,83149383.6,2026-09-10
食物饮品,hk01579,01579,颐海国际,-2.93,-0.56,50672261.3,2026-09-10
食物饮品,hk00151,00151,中国旺旺,-3.15,-1.55,52100773.4,2026-09-10
食物饮品,hk06055,06055,中烟香港,-3.23,-2.21,57819728.0,2026-09-10
食物饮品,hk03288,03288,海天味业,-3.26,-2.58,54711191.3,2026-09-10
食物饮品,hk01876,01876,百威亚太,-3.29,-2.98,168324389.6,2026-09-10
食物饮品,hk09633,09633,农夫山泉,-3.42,-2.46,267667284.7,2026-09-10
食物饮品,hk01768,01768,鸣鸣很忙,-3.71,-3.08,172674452.6,2026-09-10
食物饮品,hk02097,02097,蜜雪集团,-4.36,-3.35,45888277.4,2026-09-10
食物饮品,hk06186,06186,中国飞鹤,-5.23,-1.94,91248507.6,2026-09-10
食物饮品,hk01364,01364,古茗,-5.61,-3.92,193516666.2,2026-09-10
食物饮品,hk00288,00288,万洲国际,-5.84,-3.73,527263887.1,2026-09-10
食物饮品,hk06715,06715,鲟龙科技,-6.26,-7.3,40316091.7,2026-09-10
黄金及贵金属,hk02259,02259,紫金黄金国际,1.72,0.67,875852207.5,2026-09-10
黄金及贵金属,hk03939,03939,万国黄金集团,0.91,0.26,283247684.4,2026-09-10
黄金及贵金属,hk02899,02899,紫金矿业,0.75,-0.69,1286747744.5,2026-09-10
黄金及贵金属,hk03330,03330,灵宝黄金,-1.65,-3.31,535268750.2,2026-09-10
黄金及贵金属,hk06693,06693,赤峰黄金,-2.22,-0.96,213284550.6,2026-09-10
黄金及贵金属,hk01818,01818,招金矿业,-2.41,-2.45,272681730.4,2026-09-10
黄金及贵金属,hk01787,01787,山东黄金,-3.56,-3.96,682346025.1,2026-09-10
黄金及贵金属,hk00340,00340,潼关黄金,-5.5,-3.88,119818633.2,2026-09-10
