ticker,prefixed,code6,name,industry,date,close,chg20,m,chg1,uptrend,turnover5
02727,hk02727,02727,上海电气,工业工程,2026-09-08,3.075,-4.1,0.75,-0.16,5/8,40593250.0
03668,hk03668,03668,兖煤澳大利亚,煤炭,2026-09-08,36.22,11.7,3.59,0.78,8/8,75051907.4
02196,hk02196,02196,复星医药,药品及生物科技,2026-09-08,17.26,1.1,3.09,-0.52,6/8,93270733.5
03396,hk03396,03396,联想控股,资讯科技器材,2026-09-08,17.58,0.9,-7.07,-7.91,5/8,295170352.6
03311,hk03311,03311,中国建筑国际,建筑,2026-09-08,8.51,3.1,0.41,1.79,5/8,81930294.6
09880,hk09880,09880,优必选,资讯科技器材,2026-09-08,84.6,-5.6,0.47,-1.11,7/8,590679020.7
06088,hk06088,06088,FIT HON TENG,工业工程,2026-09-08,5.27,2.7,-2.5,-4.01,5/8,109691519.2
06963,hk06963,06963,阳光保险,保险,2026-09-08,3.865,12.7,-4.42,-3.13,5/8,91092648.9
00868,hk00868,00868,信义玻璃,工业工程,2026-09-08,9.105,-0.1,-0.53,-0.44,6/8,92743231.1
06166,hk06166,06166,剑桥科技,资讯科技器材,2026-09-08,120.9,47.8,12.78,0.58,8/8,1523346347.4
02282,hk02282,02282,美高梅中国,旅游及消闲设施,2026-09-08,10.7,5.1,5.17,4.19,7/8,47002810.2
01729,hk01729,01729,汇聚科技,资讯科技器材,2026-09-08,17.92,16.1,1.45,-3.14,6/8,210413675.7
00101,hk00101,00101,恒隆地产,地产,2026-09-08,7.065,-4.8,-0.34,-0.07,5/8,43352561.6
01193,hk01193,01193,华润燃气,公用事业,2026-09-08,17.51,9.6,5.15,5.1,7/8,73957212.7
02788,hk02788,02788,创新实业,一般金属及矿石,2026-09-08,17.23,-4.0,-1.15,0.88,5/8,59365547.6
02331,hk02331,02331,李宁,纺织及服饰,2026-09-08,14.23,-3.5,4.79,3.49,6/8,589002151.2
03888,hk03888,03888,金山软件,软件服务,2026-09-08,24.74,-12.1,-1.33,-1.04,5/8,208941719.1
00220,hk00220,00220,统一企业中国,食物饮品,2026-09-08,7.445,-5.8,-0.32,-0.73,5/8,48932772.3
06655,hk06655,06655,华新建材,建筑,2026-09-08,17.02,17.4,3.12,2.47,7/8,71371040.9
01879,hk01879,01879,曦智科技-P,半导体,2026-09-08,311.6,-3.8,-12.32,-7.54,5/8,170221837.7
00384,hk00384,00384,中国燃气,公用事业,2026-09-08,5.745,1.6,1.63,1.86,6/8,68296939.9
02202,hk02202,02202,万科企业,地产,2026-09-08,2.455,0.6,1.67,2.72,6/8,80264006.1
02096,hk02096,02096,先声药业,药品及生物科技,2026-09-08,11.63,-5.8,-0.02,0.43,5/8,78665752.0
00631,hk00631,00631,三一国际,工业工程,2026-09-08,10.01,33.8,3.87,2.77,6/8,137401080.8
02225,hk02225,02225,今海医疗科技,其他医疗保健,2026-09-08,5.73,17.7,26.12,19.62,5/8,65806347.2
01788,hk01788,01788,国泰君安国际,其他金融,2026-09-08,2.885,0.7,0.31,0.35,6/8,64193995.3
01797,hk01797,01797,东方甄选,媒体及娱乐,2026-09-08,26.62,21.7,0.61,-0.22,6/8,196177262.0
03696,hk03696,03696,英矽智能,药品及生物科技,2026-09-08,50.85,5.9,6.27,6.69,7/8,633229041.8
00136,hk00136,00136,中国儒意,媒体及娱乐,2026-09-08,1.47,-1.7,4.66,-3.29,5/8,261028135.7
02510,hk02510,02510,德翔海运,工用运输,2026-09-08,13.89,56.5,-1.08,-1.35,5/8,62531239.1
01357,hk01357,01357,美图公司,媒体及娱乐,2026-09-08,4.75,-0.2,-1.64,-1.45,5/8,321970162.2
02386,hk02386,02386,中石化炼化工程,石油及天然气,2026-09-08,5.95,15.0,6.15,3.57,7/8,100380606.2
02525,hk02525,02525,禾赛-W,软件服务,2026-09-08,18.14,-2.1,0.07,-2.1,5/8,196132930.8
01199,hk01199,01199,中远海运港口,工用运输,2026-09-08,5.7,13.3,1.37,0.26,8/8,44144316.9
02400,hk02400,02400,心动公司,软件服务,2026-09-08,43.58,-0.3,3.78,-3.24,6/8,228039949.4
00772,hk00772,00772,阅文集团,媒体及娱乐,2026-09-08,21.32,2.8,0.21,-0.74,6/8,219323671.8
02419,hk02419,02419,德康农牧,农业产品,2026-09-08,60.7,11.6,-0.39,-0.49,7/8,84051091.0
09606,hk09606,09606,映恩生物-B,药品及生物科技,2026-09-08,186.6,-6.4,3.15,3.67,5/8,161848193.9
09858,hk09858,09858,优然牧业,食物饮品,2026-09-08,4.365,6.2,-0.48,-0.8,6/8,92913703.5
00317,hk00317,00317,中船防务,工业工程,2026-09-08,13.93,18.1,4.89,2.96,8/8,65815193.7
01396,hk01396,01396,粤港湾智算,软件服务,2026-09-08,11.77,14.5,2.76,-1.59,7/8,60793340.4
00013,hk00013,00013,和黄医药,药品及生物科技,2026-09-08,22.1,12.3,-1.01,-1.25,6/8,303239262.0
01910,hk01910,01910,新秀丽,纺织及服饰,2026-09-08,12.69,-8.4,0.8,-0.94,6/8,88410453.5
07666,hk07666,07666,剂泰科技-P,药品及生物科技,2026-09-08,17.57,43.5,21.85,14.02,7/8,203381641.5
00290,hk00290,00290,国富量子,其他金融,2026-09-08,1.67,-16.1,-2.97,-1.76,5/8,51360668.0
00068,hk00068,00068,群核科技,软件服务,2026-09-08,12.31,28.2,13.63,-1.28,8/8,208901195.4
02556,hk02556,02556,迈富时,软件服务,2026-09-08,61.75,28.1,-3.54,-3.36,6/8,461445586.7
06682,hk06682,06682,范式智能,软件服务,2026-09-08,29.56,-0.2,0.95,0.89,7/8,236901974.0
06699,hk06699,06699,时代天使,其他医疗保健,2026-09-08,94.8,0.9,-2.34,-2.12,5/8,56368527.8
01060,hk01060,01060,大麦娱乐,媒体及娱乐,2026-09-08,0.52,-7.1,2.91,0.97,6/8,51428026.0
00123,hk00123,00123,越秀地产,地产,2026-09-08,3.315,-6.8,1.93,1.69,5/8,47310651.6
00639,hk00639,00639,首钢资源,煤炭,2026-09-08,3.04,10.1,2.57,2.7,5/8,68519027.9
01833,hk01833,01833,平安好医生,其他医疗保健,2026-09-08,6.465,-16.2,-0.65,-1.97,5/8,44888487.5
09636,hk09636,09636,九方智投控股,软件服务,2026-09-08,29.14,-0.4,-1.34,-1.55,6/8,40427352.0
02590,hk02590,02590,极智嘉-W,资讯科技器材,2026-09-08,9.34,-4.7,0.74,-1.94,5/8,132272435.8
09911,hk09911,09911,赤子城科技,媒体及娱乐,2026-09-08,8.81,8.4,-1.08,-2.71,6/8,83872347.7
01196,hk01196,01196,伟禄科技股份,工业工程,2026-09-08,10.53,78.2,6.88,6.58,7/8,71395015.8
01686,hk01686,01686,新意网集团,软件服务,2026-09-08,5.625,16.7,1.27,2.37,6/8,90393513.4
01779,hk01779,01779,天辰生物-B,药品及生物科技,2026-09-08,121.7,-2.2,1.32,6.01,5/8,59315989.8
02616,hk02616,02616,基石药业-B,药品及生物科技,2026-09-08,6.175,3.8,0.78,1.73,8/8,102062120.1
02145,hk02145,02145,上美股份,其他医疗保健,2026-09-08,23.6,-20.8,5.06,2.52,5/8,41391864.4
02007,hk02007,02007,碧桂园,地产,2026-09-08,0.2,9.3,1.54,0.0,5/8,53183155.9
00517,hk00517,00517,中远海运国际,工业工程,2026-09-08,6.83,16.8,0.43,0.52,6/8,40143471.9
00565,hk00565,00565,锦艺集团控股,地产,2026-09-08,4.2,39.5,9.07,1.94,7/8,48361994.0
00826,hk00826,00826,天工国际,一般金属及矿石,2026-09-08,3.23,11.8,2.87,2.22,7/8,63769516.9
03738,hk03738,03738,阜博集团,软件服务,2026-09-08,3.34,33.1,-2.85,-3.61,5/8,167979518.8
07688,hk07688,07688,拓璞数控,工业工程,2026-09-08,18.55,17.4,-3.39,-8.62,7/8,76873451.8
03268,hk03268,03268,美格智能,资讯科技器材,2026-09-08,21.92,26.3,5.15,-5.11,5/8,68261130.0
09678,hk09678,09678,云知声,软件服务,2026-09-08,91.7,22.8,8.74,6.63,8/8,532462941.1
01610,hk01610,01610,中粮家佳康,农业产品,2026-09-08,1.265,12.4,9.57,6.75,7/8,51578222.6
00568,hk00568,00568,山东墨龙,石油及天然气,2026-09-08,5.135,0.1,8.12,7.88,6/8,255469825.7
02028,hk02028,02028,映美控股,资讯科技器材,2026-09-08,3.3,141.8,26.56,-10.81,6/8,127124098.0
02565,hk02565,02565,派格生物医药-B,药品及生物科技,2026-09-08,5.64,-11.0,-0.4,0.62,5/8,50101437.7
00708,hk00708,00708,恒大汽车,汽车,2025-03-31,0.17,-10.1,1.64,1.19,5/8,52271369.1
