ticker,prefixed,code6,name,industry,date,close,chg20,m,chg1,uptrend,turnover5
00358,hk00358,00358,江西铜业股份,一般金属及矿石,2026-09-10,38.5,5.6,0.12,-1.99,6/8,457406871.1
02259,hk02259,02259,紫金黄金国际,黄金及贵金属,2026-09-10,164.3,28.2,1.72,0.67,5/8,875852207.5
00914,hk00914,00914,海螺水泥,建筑,2026-09-10,16.75,-4.0,-0.74,-1.3,5/8,137412556.0
06823,hk06823,06823,香港电讯-SS,电讯,2026-09-10,12.34,-0.7,-0.43,-0.4,5/8,66362428.3
00902,hk00902,00902,华能国际电力股份,公用事业,2026-09-10,5.77,-0.1,-0.65,-2.12,7/8,170376582.2
01138,hk01138,01138,中远海能,工用运输,2026-09-10,18.81,37.4,2.81,-0.53,8/8,331555148.8
00390,hk00390,00390,中国中铁,建筑,2026-09-10,3.41,0.1,0.48,-0.29,6/8,80229792.6
00019,hk00019,00019,太古股份公司A,综合企业,2026-09-10,106.7,2.7,-0.47,-0.37,6/8,110886395.9
02600,hk02600,02600,中国铝业,一般金属及矿石,2026-09-10,8.755,6.3,-1.89,-1.63,5/8,403085730.2
06869,hk06869,06869,长飞光纤光缆,资讯科技器材,2026-09-10,177.4,36.9,-0.35,-3.38,5/8,3938306078.4
01038,hk01038,01038,长江基建集团,公用事业,2026-09-10,66.2,4.8,0.17,-0.15,6/8,91917231.9
00144,hk00144,00144,招商局港口,工用运输,2026-09-10,16.58,11.3,0.5,0.3,7/8,40021196.1
00135,hk00135,00135,昆仑能源,公用事业,2026-09-10,7.555,9.1,-0.39,-1.18,5/8,79425176.8
01258,hk01258,01258,中国有色矿业,一般金属及矿石,2026-09-10,17.28,21.9,-0.02,-2.43,5/8,238013967.0
01989,hk01989,01989,广合科技,工业工程,2026-09-10,128.0,-4.0,0.72,0.31,6/8,171581141.6
00836,hk00836,00836,华润电力,公用事业,2026-09-10,18.81,3.4,-0.93,-1.83,6/8,206215257.6
00270,hk00270,00270,粤海投资,公用事业,2026-09-10,8.97,10.5,0.62,0.11,6/8,65089488.8
02588,hk02588,02588,中银航空租赁,旅游及消闲设施,2026-09-10,74.15,-0.5,-0.07,-0.4,6/8,59677499.6
00002,hk00002,00002,中电控股,公用事业,2026-09-10,79.35,0.9,1.58,0.38,6/8,247831949.9
02442,hk02442,02442,怡俊集团控股,建筑,2026-09-10,155.0,124.3,11.84,9.54,7/8,49188000.0
03998,hk03998,03998,波司登,纺织及服饰,2026-09-10,4.355,-6.8,-0.47,1.04,5/8,94146697.6
00916,hk00916,00916,龙源电力,公用事业,2026-09-10,5.445,-2.2,-0.07,-0.91,6/8,82259989.6
06821,hk06821,06821,凯莱英,药品及生物科技,2026-09-10,138.1,15.3,-0.32,-1.64,6/8,92750543.1
06198,hk06198,06198,青岛港,工用运输,2026-09-10,7.575,10.6,-0.29,-2.19,7/8,45906986.0
03396,hk03396,03396,联想控股,资讯科技器材,2026-09-10,18.74,-6.8,0.98,-1.26,5/8,297733042.0
02688,hk02688,02688,新奥能源,公用事业,2026-09-10,50.5,7.3,-1.05,-1.85,8/8,191970642.0
01729,hk01729,01729,汇聚科技,资讯科技器材,2026-09-10,19.15,14.5,2.5,-0.52,8/8,325004501.7
02282,hk02282,02282,美高梅中国,旅游及消闲设施,2026-09-10,10.1,-0.5,-3.78,-3.53,5/8,51756820.0
00522,hk00522,00522,ASMPT,半导体,2026-09-10,165.0,-6.1,-0.84,-2.37,5/8,476961682.7
00008,hk00008,00008,电讯盈科,电讯,2026-09-10,5.435,1.4,0.33,-0.82,7/8,51630096.0
06166,hk06166,06166,剑桥科技,资讯科技器材,2026-09-10,123.5,34.4,3.22,4.04,8/8,1911382433.7
00066,hk00066,00066,港铁公司,旅游及消闲设施,2026-09-10,33.56,3.8,1.51,1.39,5/8,155541623.4
02788,hk02788,02788,创新实业,一般金属及矿石,2026-09-10,17.57,0.4,-0.62,-3.57,6/8,84791113.7
01735,hk01735,01735,中环新能源,工业工程,2026-09-10,8.255,0.7,-0.01,-0.06,5/8,53700903.0
03347,hk03347,03347,泰格医药,药品及生物科技,2026-09-10,41.92,0.3,0.42,-2.87,5/8,71864007.3
03668,hk03668,03668,兖煤澳大利亚,煤炭,2026-09-10,35.44,12.8,-2.35,-2.85,6/8,81666187.7
06655,hk06655,06655,华新建材,建筑,2026-09-10,16.84,19.3,-0.63,-1.17,7/8,60099065.8
03323,hk03323,03323,中国建材,建筑,2026-09-10,3.43,-15.0,-0.46,-0.87,5/8,129050856.5
06088,hk06088,06088,FIT HON TENG,工业工程,2026-09-10,5.485,5.3,-0.3,-3.01,6/8,142990036.2
02225,hk02225,02225,今海医疗科技,其他医疗保健,2026-09-10,6.51,30.3,11.54,0.54,7/8,128165475.6
00631,hk00631,00631,三一国际,工业工程,2026-09-10,9.76,36.2,-2.77,-4.13,5/8,130256171.6
03696,hk03696,03696,英矽智能,药品及生物科技,2026-09-10,53.9,16.2,5.27,1.7,8/8,885169624.1
02883,hk02883,02883,中海油田服务,石油及天然气,2026-09-10,7.845,13.5,3.67,2.08,7/8,125377806.7
02510,hk02510,02510,德翔海运,工用运输,2026-09-10,14.19,52.7,1.16,0.71,6/8,50615265.3
02208,hk02208,02208,金风科技,工业工程,2026-09-10,9.16,-13.7,-0.58,-1.19,5/8,93713822.2
02343,hk02343,02343,太平洋航运,工用运输,2026-09-10,4.315,11.4,-0.68,-2.6,6/8,92428406.1
01199,hk01199,01199,中远海运港口,工用运输,2026-09-10,5.745,15.6,-0.53,-1.96,8/8,55018922.5
02386,hk02386,02386,中石化炼化工程,石油及天然气,2026-09-10,5.64,8.3,-4.53,-5.21,6/8,104777985.9
00991,hk00991,00991,大唐发电,公用事业,2026-09-10,2.73,10.1,-0.8,-3.02,7/8,111417451.4
01193,hk01193,01193,华润燃气,公用事业,2026-09-10,17.14,9.6,-0.72,-1.32,6/8,83268646.5
02419,hk02419,02419,德康农牧,农业产品,2026-09-10,58.95,12.3,-2.78,-2.48,5/8,112197207.0
02357,hk02357,02357,中航科工,工业工程,2026-09-10,2.985,0.2,-0.55,-1.16,7/8,47930981.0
01788,hk01788,01788,国泰君安国际,其他金融,2026-09-10,2.885,1.1,0.07,0.0,5/8,58470017.6
00317,hk00317,00317,中船防务,工业工程,2026-09-10,15.12,28.1,5.99,2.16,8/8,120026369.5
09858,hk09858,09858,优然牧业,食物饮品,2026-09-10,4.45,15.7,0.98,0.34,5/8,115630776.5
01396,hk01396,01396,粤港湾智算,软件服务,2026-09-10,12.08,6.8,2.18,2.37,6/8,62392852.4
00068,hk00068,00068,群核科技,软件服务,2026-09-10,9.975,5.8,-15.16,-10.94,5/8,253077114.8
03899,hk03899,03899,中集安瑞科,石油及天然气,2026-09-10,8.38,9.8,6.19,4.42,7/8,41076129.3
00639,hk00639,00639,首钢资源,煤炭,2026-09-10,3.06,14.4,0.23,-1.29,6/8,81130127.3
03877,hk03877,03877,中国船舶租赁,工用运输,2026-09-10,2.435,13.5,2.99,2.31,7/8,43281333.7
07666,hk07666,07666,剂泰科技-P,药品及生物科技,2026-09-10,17.4,31.9,-0.35,-5.28,6/8,307773102.7
09911,hk09911,09911,赤子城科技,媒体及娱乐,2026-09-10,9.33,15.5,4.53,4.3,6/8,92545458.3
01196,hk01196,01196,伟禄科技股份,工业工程,2026-09-10,10.43,54.4,-1.37,-4.4,7/8,89226220.3
03306,hk03306,03306,江南布衣,纺织及服饰,2026-09-10,21.0,4.8,4.28,7.2,6/8,49118652.0
02616,hk02616,02616,基石药业-B,药品及生物科技,2026-09-10,6.08,5.0,-1.12,-1.38,5/8,140499647.8
00565,hk00565,00565,锦艺集团控股,地产,2026-09-10,4.36,45.3,2.25,-0.11,7/8,56694769.0
02218,hk02218,02218,安德利果汁,食物饮品,2026-09-10,25.08,18.0,3.1,-5.0,7/8,61124590.0
07688,hk07688,07688,拓璞数控,工业工程,2026-09-10,18.5,12.9,-6.86,-10.02,5/8,72369589.2
00376,hk00376,00376,云锋金融,保险,2026-09-10,2.335,47.3,12.78,15.88,7/8,57603582.0
06658,hk06658,06658,溜溜梅,食物饮品,2026-09-10,153.9,-3.5,10.86,9.38,7/8,83995404.0
01610,hk01610,01610,中粮家佳康,农业产品,2026-09-10,1.215,10.0,-2.08,-2.8,6/8,61870563.5
09678,hk09678,09678,云知声,软件服务,2026-09-10,78.5,3.0,-11.08,-10.03,5/8,552422219.3
00568,hk00568,00568,山东墨龙,石油及天然气,2026-09-10,4.87,1.9,-3.2,-4.23,6/8,234504431.7
02650,hk02650,02650,挚达科技,工业工程,2026-09-10,14.92,26.4,109.99,107.22,6/8,472519370.4
02685,hk02685,02685,量化派,专业零售,2026-09-10,4.18,-14.2,8.73,11.17,5/8,130190868.5
02591,hk02591,02591,银诺医药-B,药品及生物科技,2026-09-10,3.94,-44.3,6.3,2.74,7/8,69036063.2
