industry,prefixed,code6,name,m,chg1,turnover5,date
工业工程,hk00517,00517,中远海运国际,0.19,-0.44,42265718.7,2026-09-04
工业工程,hk00586,00586,海螺创业,0.18,-1.08,65722985.3,2026-09-04
工业工程,hk03898,03898,时代电气,0.14,0.8,113481169.7,2026-09-04
工业工程,hk00038,00038,第一拖拉机股份,-0.19,0.58,52120334.9,2026-09-04
工业工程,hk01735,01735,中环新能源,-0.23,0.06,58347260.0,2026-09-04
工业工程,hk09630,09630,芯碁微装,-0.27,-0.81,118508066.9,2026-09-04
工业工程,hk01882,01882,海天国际,-0.28,-0.22,116689780.9,2026-09-04
工业工程,hk02208,02208,金风科技,-0.34,-0.33,115706980.3,2026-09-04
工业工程,hk06951,06951,三环集团,-0.82,-2.18,117572601.3,2026-09-04
工业工程,hk02050,02050,三花智控,-0.85,-0.32,140568924.9,2026-09-04
工业工程,hk03393,03393,威胜控股,-0.95,-0.4,71964485.1,2026-09-04
工业工程,hk00470,00470,先导智能,-1.39,-0.7,45051929.8,2026-09-04
工业工程,hk01888,01888,建滔积层板,-3.12,-5.27,3713885583.6,2026-09-04
工业工程,hk02476,02476,胜宏科技,-3.14,-1.74,562407249.6,2026-09-04
工业工程,hk03200,03200,大族数控,-3.39,-4.09,195609014.9,2026-09-04
工业工程,hk00148,00148,建滔集团,-3.87,-4.29,1923844788.3,2026-09-04
工业工程,hk02650,02650,挚达科技,-4.51,-2.18,85935842.8,2026-09-04
工业工程,hk00819,00819,天能动力,-4.76,-2.86,56770612.3,2026-09-04
工业工程,hk01989,01989,广合科技,-5.28,-4.39,139335762.4,2026-09-04
工用支援,hk02618,02618,京东物流,1.85,1.55,131865523.3,2026-09-04
工用运输,hk02039,02039,中集集团,6.23,4.58,41345900.8,2026-09-04
工用运输,hk01138,01138,中远海能,2.6,-0.34,288302233.0,2026-09-04
工用运输,hk06936,06936,顺丰控股,2.24,2.39,68672410.2,2026-09-04
工用运输,hk02343,02343,太平洋航运,2.04,-0.23,82685474.0,2026-09-04
工用运输,hk02510,02510,德翔海运,1.71,-1.13,72344296.2,2026-09-04
工用运输,hk01199,01199,中远海运港口,1.32,0.36,42937856.0,2026-09-04
工用运输,hk02057,02057,中通快递-W,1.31,2.11,277371958.9,2026-09-04
工用运输,hk00144,00144,招商局港口,0.92,1.05,91639556.0,2026-09-04
工用运输,hk01308,01308,海丰国际,0.8,0.0,357151033.2,2026-09-04
工用运输,hk00576,00576,浙江沪杭甬,0.64,0.99,76706012.2,2026-09-04
工用运输,hk01519,01519,极兔速递-W,-0.61,-0.77,322207221.6,2026-09-04
工用运输,hk00316,00316,东方海外国际,-1.61,-2.48,219261963.1,2026-09-04
工用运输,hk01919,01919,中远海控,-4.65,-4.76,459649200.9,2026-09-04
建筑,hk06182,06182,乙德投资控股,9.32,-4.62,74806864.0,2026-09-04
建筑,hk06655,06655,华新建材,6.36,6.52,84028463.0,2026-09-04
建筑,hk02128,02128,中国联塑,1.99,-0.72,64953647.9,2026-09-04
建筑,hk03311,03311,中国建筑国际,1.38,-0.7,112947124.4,2026-09-04
建筑,hk00390,00390,中国中铁,0.4,1.2,72003045.1,2026-09-04
建筑,hk00914,00914,海螺水泥,0.08,0.48,174205026.7,2026-09-04
建筑,hk03323,03323,中国建材,-1.04,0.29,130673723.0,2026-09-04
支援服务,hk09901,09901,新东方-S,0.85,1.54,186400955.8,2026-09-04
旅游及消闲设施,hk02255,02255,海昌海洋公园,10.79,4.08,69666111.4,2026-09-04
旅游及消闲设施,hk00780,00780,同程旅行,4.44,6.84,415851077.0,2026-09-04
旅游及消闲设施,hk00066,00066,港铁公司,2.75,2.43,216317079.6,2026-09-04
旅游及消闲设施,hk01880,01880,中国中免,2.74,2.71,55750028.9,2026-09-04
旅游及消闲设施,hk02282,02282,美高梅中国,2.36,2.47,40380374.8,2026-09-04
旅游及消闲设施,hk00670,00670,中国东方航空股份,1.71,0.74,44042553.4,2026-09-04
旅游及消闲设施,hk00753,00753,中国国航,1.68,1.19,101705020.6,2026-09-04
旅游及消闲设施,hk00293,00293,国泰航空,1.61,0.56,1306727262.1,2026-09-04
旅游及消闲设施,hk00027,00027,银河娱乐,1.58,1.38,262584552.1,2026-09-04
旅游及消闲设施,hk02588,02588,中银航空租赁,1.41,1.67,92591369.4,2026-09-04
旅游及消闲设施,hk06862,06862,海底捞,1.07,1.76,162727854.9,2026-09-04
旅游及消闲设施,hk01928,01928,金沙中国有限公司,0.98,0.21,237284678.0,2026-09-04
旅游及消闲设施,hk01055,01055,中国南方航空股份,0.71,0.5,51417744.8,2026-09-04
旅游及消闲设施,hk01179,01179,华住集团-S,-0.6,0.45,47701900.7,2026-09-04
旅游及消闲设施,hk09987,09987,百胜中国,-0.84,0.06,345629511.2,2026-09-04
旅游及消闲设施,hk09961,09961,携程集团-S,-2.87,0.12,1440043127.6,2026-09-04
汽车,hk02015,02015,理想汽车-W,3.16,3.1,649856577.8,2026-09-04
汽车,hk09863,09863,零跑汽车,2.45,2.27,296154988.8,2026-09-04
汽车,hk00708,00708,恒大汽车,1.64,1.19,52271369.1,2025-03-31
汽车,hk03606,03606,福耀玻璃,1.59,1.62,196921274.4,2026-09-04
汽车,hk00179,00179,德昌电机控股,0.84,-0.21,71825554.0,2026-09-04
汽车,hk00175,00175,吉利汽车,0.23,0.35,662464495.4,2026-09-04
汽车,hk09868,09868,小鹏集团-W,0.23,1.4,452433448.9,2026-09-04
汽车,hk01211,01211,比亚迪股份,0.1,0.53,2425768848.9,2026-09-04
汽车,hk02333,02333,长城汽车,-0.61,-0.13,139224759.7,2026-09-04
汽车,hk01585,01585,雅迪控股,-0.75,-0.49,139133017.7,2026-09-04
汽车,hk00425,00425,敏实集团,-1.16,-1.58,106404935.2,2026-09-04
汽车,hk02889,02889,博泰车联,-1.52,1.89,90215374.8,2026-09-04
汽车,hk09866,09866,蔚来-SW,-1.86,-0.67,349841628.5,2026-09-04
汽车,hk01057,01057,浙江世宝,-2.92,-3.15,68357509.0,2026-09-04
汽车,hk01316,01316,耐世特,-5.45,-6.45,66947039.3,2026-09-04
汽车,hk01114,01114,BRILLIANCE CHI,-20.07,-20.55,134791261.0,2026-09-04
消费者主要零售商,hk02698,02698,乐舒适,4.73,5.7,149575184.5,2026-09-04
消费者主要零售商,hk01044,01044,恒安国际,-1.96,-1.58,126795527.7,2026-09-04
煤炭,hk00975,00975,MONGOL MINING,4.66,4.66,83507008.0,2026-09-04
煤炭,hk01088,01088,中国神华,1.0,2.14,479352894.4,2026-09-04
煤炭,hk03668,03668,兖煤澳大利亚,0.56,1.48,56348402.8,2026-09-04
煤炭,hk00639,00639,首钢资源,0.43,1.02,91954060.2,2026-09-04
煤炭,hk01171,01171,兖矿能源,-0.23,0.83,478966978.2,2026-09-04
煤炭,hk01898,01898,中煤能源,-2.67,-1.22,254795695.7,2026-09-04
电讯,hk02477,02477,经纬天地,2.69,5.29,62275209.3,2026-09-04
电讯,hk06823,06823,香港电讯-SS,1.18,1.4,92256204.4,2026-09-04
电讯,hk00762,00762,中国联通,0.55,0.45,163076271.9,2026-09-04
电讯,hk00941,00941,中国移动,0.35,0.5,972648012.6,2026-09-04
电讯,hk00788,00788,中国铁塔,-1.14,-1.15,213091557.6,2026-09-04
电讯,hk00728,00728,中国电信,-1.47,0.54,338737005.3,2026-09-04
石油及天然气,hk02386,02386,中石化炼化工程,7.89,6.05,63320068.6,2026-09-04
石油及天然气,hk00386,00386,中国石油化工股份,1.05,1.38,491634492.0,2026-09-04
石油及天然气,hk00857,00857,中国石油股份,0.8,1.4,745269669.7,2026-09-04
石油及天然气,hk00883,00883,中国海洋石油,0.69,1.29,1161635879.4,2026-09-04
石油及天然气,hk00568,00568,山东墨龙,-0.69,0.32,195676580.4,2026-09-04
石油及天然气,hk02883,02883,中海油田服务,-1.31,1.11,98587159.5,2026-09-04
纺织及服饰,hk06181,06181,老铺黄金,3.23,3.27,512783373.7,2026-09-04
纺织及服饰,hk01910,01910,新秀丽,2.54,2.71,100651325.2,2026-09-04
纺织及服饰,hk02331,02331,李宁,1.96,2.19,551442346.9,2026-09-04
纺织及服饰,hk02313,02313,申洲国际,1.72,1.86,447037497.0,2026-09-04
纺织及服饰,hk03998,03998,波司登,1.49,1.16,95883069.0,2026-09-04
纺织及服饰,hk00551,00551,裕元集团,1.38,1.57,41749463.9,2026-09-04
纺织及服饰,hk02020,02020,安踏体育,-0.53,0.33,529991911.0,2026-09-04
纺织及服饰,hk01913,01913,普拉达,-1.26,-0.56,57878089.6,2026-09-04
综合企业,hk00267,00267,中信股份,4.26,4.82,418909133.7,2026-09-04
综合企业,hk00656,00656,复星国际,2.08,3.03,55581685.1,2026-09-04
综合企业,hk00019,00019,太古股份公司A,1.24,1.92,133705936.2,2026-09-04
综合企业,hk00001,00001,长和,1.18,1.38,493242166.2,2026-09-04
药品及生物科技,hk09926,09926,康方生物,13.94,11.45,1687991972.9,2026-09-04
药品及生物科技,hk00013,00013,和黄医药,10.6,3.02,282895857.0,2026-09-04
药品及生物科技,hk03696,03696,英矽智能,6.08,3.74,544916892.7,2026-09-04
药品及生物科技,hk09969,09969,诺诚健华,5.8,4.06,137471745.2,2026-09-04
药品及生物科技,hk06855,06855,亚盛医药,4.83,1.74,124345718.8,2026-09-04
药品及生物科技,hk06821,06821,凯莱英,3.09,0.0,126014505.7,2026-09-04
药品及生物科技,hk01093,01093,石药集团,3.06,0.78,917539919.7,2026-09-04
药品及生物科技,hk00241,00241,阿里健康,2.94,3.29,192457864.9,2026-09-04
药品及生物科技,hk02696,02696,复宏汉霖,2.52,1.52,60374321.9,2026-09-04
药品及生物科技,hk03692,03692,翰森制药,2.44,0.78,442297627.7,2026-09-04
药品及生物科技,hk01177,01177,中国生物制药,2.12,-0.98,454936637.2,2026-09-04
药品及生物科技,hk02565,02565,派格生物医药-B,2.02,0.61,43463664.1,2026-09-04
药品及生物科技,hk02228,02228,晶泰控股,1.93,1.88,472592309.8,2026-09-04
药品及生物科技,hk06618,06618,京东健康,1.85,2.94,277897255.1,2026-09-04
药品及生物科技,hk02616,02616,基石药业-B,1.83,0.16,47843031.9,2026-09-04
药品及生物科技,hk01099,01099,国药控股,1.75,1.49,103822901.5,2026-09-04
药品及生物科技,hk06160,06160,百济神州,1.5,1.19,781368723.5,2026-09-04
药品及生物科技,hk02162,02162,康诺亚-B,1.5,-0.99,145185161.0,2026-09-04
药品及生物科技,hk01877,01877,君实生物,1.29,0.61,44333216.8,2026-09-04
药品及生物科技,hk02186,02186,绿叶制药,1.29,1.07,84474005.5,2026-09-04
药品及生物科技,hk01276,01276,恒瑞医药,1.11,0.74,166164814.0,2026-09-04
药品及生物科技,hk09688,09688,再鼎医药,1.03,-1.42,144923941.4,2026-09-04
药品及生物科技,hk02196,02196,复星医药,1.0,0.37,60211126.6,2026-09-04
药品及生物科技,hk02268,02268,药明合联,0.95,-0.41,591675660.2,2026-09-04
药品及生物科技,hk01530,01530,三生制药,0.81,-0.31,343631514.3,2026-09-04
药品及生物科技,hk02142,02142,和铂医药-B,0.79,-2.52,125128807.1,2026-09-04
药品及生物科技,hk03347,03347,泰格医药,0.41,-0.25,90994424.9,2026-09-04
药品及生物科技,hk03320,03320,华润医药,0.41,0.57,48379632.8,2026-09-04
药品及生物科技,hk01801,01801,信达生物,0.24,-0.19,1350686020.2,2026-09-04
药品及生物科技,hk06185,06185,康希诺生物,0.22,-0.61,224312407.1,2026-09-04
药品及生物科技,hk03759,03759,康龙化成,0.17,-2.03,232275495.2,2026-09-04
药品及生物科技,hk09606,09606,映恩生物-B,0.12,-1.53,186712197.1,2026-09-04
药品及生物科技,hk00867,00867,康哲药业,0.07,-0.36,60667654.1,2026-09-04
药品及生物科技,hk02096,02096,先声药业,0.06,-1.19,89151912.0,2026-09-04
药品及生物科技,hk03933,03933,联邦制药,-0.1,-0.65,72701833.4,2026-09-04
药品及生物科技,hk09995,09995,荣昌生物,-0.39,-1.48,191023466.2,2026-09-04
药品及生物科技,hk02359,02359,药明康德,-0.83,-0.57,1185507078.0,2026-09-04
药品及生物科技,hk02157,02157,乐普生物,-0.85,0.69,69313606.1,2026-09-04
药品及生物科技,hk06990,06990,科伦博泰生物,-0.98,-1.49,316781319.8,2026-09-04
药品及生物科技,hk02269,02269,药明生物,-1.66,-3.0,1872082968.8,2026-09-04
药品及生物科技,hk01952,01952,云顶新耀,-1.74,-1.54,300133935.9,2026-09-04
药品及生物科技,hk06127,06127,昭衍新药,-2.78,-3.73,88001941.5,2026-09-04
药品及生物科技,hk02315,02315,百奥赛图-B,-3.16,-5.53,154769556.5,2026-09-04
药品及生物科技,hk09887,09887,维立志博-B,-5.12,-5.47,172347558.0,2026-09-04
药品及生物科技,hk02629,02629,MIRXES-B,-10.78,-20.24,355108768.4,2026-03-31
药品及生物科技,hk01548,01548,金斯瑞生物科技,-13.01,-13.33,1605981163.9,2026-09-04
资讯科技器材,hk09880,09880,优必选,7.62,8.28,683912527.2,2026-09-04
资讯科技器材,hk00147,00147,国际商业结算,7.49,-2.16,41526079.0,2026-09-04
资讯科技器材,hk00992,00992,联想集团,6.0,6.09,3039045157.9,2026-09-04
资讯科技器材,hk02432,02432,越疆,4.55,4.96,79833824.5,2026-09-04
资讯科技器材,hk02590,02590,极智嘉-W,3.63,5.07,143140594.7,2026-09-04
资讯科技器材,hk03396,03396,联想控股,3.34,2.44,268223194.0,2026-09-04
资讯科技器材,hk01810,01810,小米集团-W,2.87,3.64,3288241865.0,2026-09-04
资讯科技器材,hk00552,00552,中国通信服务,1.51,1.66,46838390.0,2026-09-04
资讯科技器材,hk02028,02028,映美控股,0.77,-0.99,60509952.0,2026-09-04
资讯科技器材,hk01478,01478,丘钛科技,0.67,1.39,54370168.0,2026-09-04
资讯科技器材,hk00303,00303,VTECH HOLDINGS,0.35,0.97,43992417.0,2026-09-04
资讯科技器材,hk03308,03308,中际旭创,0.29,1.11,1691196041.6,2026-09-04
资讯科技器材,hk02018,02018,瑞声科技,0.06,1.51,305266968.7,2026-09-04
资讯科技器材,hk06166,06166,剑桥科技,-0.22,-0.21,613151546.5,2026-09-04
资讯科技器材,hk00763,00763,中兴通讯,-0.67,-0.09,184713702.6,2026-09-04
