industry,prefixed,m,chg1,date
医疗器械,usSIBN.OQ,-1.03,-0.6,2026-09-10
医疗器械,usRMD.N,-1.05,-0.17,2026-09-10
医疗器械,usWRBY.N,-1.15,-1.1,2026-09-10
医疗器械,usLMAT.OQ,-1.18,-0.84,2026-09-10
医疗器械,usQGEN.N,-1.23,-0.87,2026-09-10
医疗器械,usSTAA.OQ,-1.38,-0.85,2026-09-10
医疗器械,usSHC.OQ,-1.4,-0.38,2026-09-10
医疗器械,usUFPT.OQ,-1.41,-0.43,2026-09-10
医疗器械,usMMSI.OQ,-1.42,-0.83,2026-09-10
医疗器械,usSNN.N,-1.46,-0.65,2026-09-10
医疗器械,usPSNL.OQ,-1.71,-0.43,2026-09-10
医疗器械,usCAI.OQ,-1.74,0.04,2026-09-10
医疗器械,usHAE.N,-1.9,-2.04,2026-09-10
医疗器械,usBDX.N,-2.0,-1.88,2026-09-10
医疗器械,usCNMD.N,-2.25,-1.51,2026-09-10
医疗器械,usALGN.OQ,-2.26,-1.44,2026-09-10
医疗器械,usLIVN.OQ,-2.32,-0.95,2026-09-10
医疗器械,usA.N,-2.35,-1.13,2026-09-10
医疗器械,usMTD.N,-2.36,-0.76,2026-09-10
医疗器械,usABT.N,-2.42,-1.78,2026-09-10
医疗器械,usAORT.N,-2.42,-2.26,2026-09-10
医疗器械,usGMED.N,-2.44,-1.29,2026-09-10
医疗器械,usBAX.N,-2.53,-0.86,2026-09-10
医疗器械,usMMED.OQ,-2.56,-1.41,2026-09-10
医疗器械,usVCYT.OQ,-2.62,-4.17,2026-09-10
医疗器械,usPHG.N,-2.65,-1.68,2026-09-10
医疗器械,usIDXX.OQ,-2.7,-1.67,2026-09-10
医疗器械,usULS.N,-2.82,-2.46,2026-09-10
医疗器械,usCRL.N,-2.86,-1.92,2026-09-10
医疗器械,usZBH.N,-2.86,-2.29,2026-09-10
医疗器械,usBIO.N,-2.89,-2.18,2026-09-10
医疗器械,usTMDX.OQ,-2.98,-1.57,2026-09-10
医疗器械,usSOLV.N,-3.02,-2.64,2026-09-10
医疗器械,usICUI.OQ,-3.07,-2.32,2026-09-10
医疗器械,usNVST.N,-3.13,-2.08,2026-09-10
医疗器械,usGEHC.OQ,-3.2,-1.43,2026-09-10
医疗器械,usATEC.OQ,-3.27,-1.67,2026-09-10
医疗器械,usTFX.N,-3.38,-2.74,2026-09-10
医疗器械,usALC.N,-3.61,-2.75,2026-09-10
医疗器械,usILMN.OQ,-3.85,-1.82,2026-09-10
医疗器械,usSYK.N,-3.86,-1.95,2026-09-10
医疗器械,usXRAY.OQ,-3.91,-2.05,2026-09-10
医疗器械,usRVTY.N,-4.05,-2.35,2026-09-10
医疗器械,usHTFL.OQ,-4.08,-2.53,2026-09-10
医疗器械,usENOV.N,-4.15,-3.26,2026-09-10
医疗器械,usESTA.OQ,-4.43,-4.19,2026-09-10
医疗器械,usPODD.OQ,-4.51,-2.35,2026-09-10
医疗器械,usBFLY.N,-4.53,-4.56,2026-09-10
医疗器械,usFIGS.N,-4.81,-2.34,2026-09-10
医疗器械,usIART.OQ,-4.92,-4.37,2026-09-10
医疗器械,usBRKR.OQ,-4.96,-1.6,2026-09-10
医疗器械,usMRVI.OQ,-5.11,-3.17,2026-09-10
医疗器械,usBSX.N,-5.29,-4.14,2026-09-10
医疗器械,usPRCT.OQ,-5.78,-3.23,2026-09-10
医疗器械,usABSI.OQ,-5.94,-4.74,2026-09-10
医疗器械,usTNDM.OQ,-6.06,-4.19,2026-09-10
医疗器械,usMDLN.OQ,-6.72,-4.88,2026-09-10
医疗器械,usIRTC.OQ,-6.75,-5.6,2026-09-10
医疗器械,usQDEL.OQ,-7.3,-3.88,2026-09-10
医疗器械,usBBNX.OQ,-9.55,-4.76,2026-09-10
医疗器械,usAXGN.OQ,-11.51,-11.47,2026-09-10
医疗器械,usCOO.OQ,-17.76,-14.67,2026-09-10
医疗服务,usCLOV.OQ,9.31,8.53,2026-09-10
医疗服务,usELV.N,4.46,5.4,2026-09-10
医疗服务,usRDNT.OQ,3.52,4.81,2026-09-10
医疗服务,usLFST.OQ,2.4,3.01,2026-09-10
医疗服务,usMOH.N,2.14,3.17,2026-09-10
医疗服务,usACHC.OQ,2.01,1.21,2026-09-10
医疗服务,usHQY.OQ,1.09,2.04,2026-09-10
医疗服务,usCNC.N,0.94,2.09,2026-09-10
医疗服务,usAGL.N,0.8,-1.06,2026-09-10
医疗服务,usCRVL.OQ,0.79,1.88,2026-09-10
医疗服务,usPGNY.OQ,0.73,-0.15,2026-09-10
医疗服务,usAVAH.OQ,0.28,-1.14,2026-09-10
医疗服务,usCON.N,0.27,0.18,2026-09-10
医疗服务,usHUM.N,-0.13,0.18,2026-09-10
医疗服务,usASTH.OQ,-0.32,-0.08,2026-09-10
医疗服务,usADUS.OQ,-0.54,-0.6,2026-09-10
医疗服务,usDVA.N,-0.54,-0.92,2026-09-10
医疗服务,usOPCH.OQ,-0.64,-0.04,2026-09-10
医疗服务,usCHE.N,-0.88,-0.8,2026-09-10
医疗服务,usFMS.N,-0.9,-0.45,2026-09-10
医疗服务,usPRVA.OQ,-1.0,-0.24,2026-09-10
医疗服务,usMD.N,-1.12,-1.33,2026-09-10
医疗服务,usGH.OQ,-1.81,-2.3,2026-09-10
医疗服务,usDGX.N,-1.98,-1.83,2026-09-10
医疗服务,usOMDA.OQ,-2.04,0.0,2026-09-10
医疗服务,usTRUP.OQ,-2.9,0.81,2026-09-10
医疗服务,usAMN.N,-2.95,-3.81,2026-09-10
医药商业,usGRDN.N,2.98,1.01,2026-09-10
医药商业,usPACS.N,2.2,0.56,2026-09-10
医药商业,usHCA.N,2.16,-0.15,2026-09-10
医药商业,usSNDA.N,1.93,0.53,2026-09-10
医药商业,usBKD.N,1.25,0.49,2026-09-10
医药商业,usENSG.OQ,0.93,0.6,2026-09-10
医药商业,usNHC.AM,0.6,-1.02,2026-09-10
医药商业,usEHC.N,-0.18,-0.39,2026-09-10
医药商业,usUHS.N,-0.36,-1.74,2026-09-10
医药商业,usCVS.N,-0.59,-0.09,2026-09-10
医药商业,usTHC.N,-0.65,-2.09,2026-09-10
医药商业,usUSPH.N,-0.9,-0.21,2026-09-10
医药商业,usCOR.N,-1.32,-0.73,2026-09-10
医药商业,usHSIC.OQ,-1.47,-0.76,2026-09-10
医药商业,usMCK.N,-1.48,-1.21,2026-09-10
医药商业,usCAH.N,-2.29,-1.66,2026-09-10
医药商业,usAHCO.OQ,-2.3,2.63,2026-09-10
半导体,usSWKS.OQ,11.04,9.79,2026-09-10
半导体,usQRVO.OQ,7.62,6.77,2026-09-10
半导体,usCRUS.OQ,4.73,5.2,2026-09-10
半导体,usAMBA.OQ,2.98,-1.35,2026-09-10
半导体,usMXL.OQ,1.87,-3.03,2026-09-10
半导体,usAEHR.OQ,1.83,-1.83,2026-09-10
半导体,usFORM.OQ,1.3,-1.8,2026-09-10
半导体,usDIOD.OQ,1.1,1.77,2026-09-10
半导体,usNXPI.OQ,0.93,1.41,2026-09-10
半导体,usGFS.OQ,0.92,0.02,2026-09-10
半导体,usKOPN.OQ,0.92,3.05,2026-09-10
半导体,usSITM.OQ,0.9,2.1,2026-09-10
半导体,usCOHU.OQ,0.74,-3.44,2026-09-10
半导体,usFSLR.OQ,0.41,2.0,2026-09-10
半导体,usPDFS.OQ,0.25,0.02,2026-09-10
半导体,usCEVA.OQ,0.2,-0.5,2026-09-10
半导体,usKLIC.OQ,-0.19,-0.97,2026-09-10
半导体,usASX.N,-0.32,-3.25,2026-09-10
半导体,usQ.N,-0.37,-1.71,2026-09-10
半导体,usSLAB.OQ,-0.4,-0.3,2026-09-10
半导体,usTXN.OQ,-0.51,-1.06,2026-09-10
半导体,usSMTC.OQ,-0.59,-2.93,2026-09-10
半导体,usAMD.OQ,-0.72,-3.36,2026-09-10
半导体,usADI.OQ,-0.74,-1.05,2026-09-10
半导体,usPOWI.OQ,-0.78,-0.04,2026-09-10
半导体,usAMBQ.N,-0.8,-4.88,2026-09-10
半导体,usSKHY.OQ,-0.88,-5.2,2026-09-10
半导体,usAVGO.OQ,-0.95,-0.97,2026-09-10
半导体,usSHLS.OQ,-0.96,0.71,2026-09-10
半导体,usTER.OQ,-1.17,-3.52,2026-09-10
半导体,usHIMX.OQ,-1.19,-1.22,2026-09-10
半导体,usMRVL.OQ,-1.2,-3.43,2026-09-10
半导体,usAZTA.OQ,-1.31,0.1,2026-09-10
半导体,usMKSI.OQ,-1.45,-2.32,2026-09-10
半导体,usLAES.OQ,-1.6,-0.83,2026-09-10
半导体,usTSM.N,-1.63,-1.68,2026-09-10
半导体,usLSCC.OQ,-1.73,-1.13,2026-09-10
半导体,usAMKR.OQ,-1.74,-3.54,2026-09-10
半导体,usSYNA.OQ,-1.76,-0.49,2026-09-10
半导体,usRMBS.OQ,-1.87,-2.62,2026-09-10
半导体,usVLTO.N,-1.92,-1.34,2026-09-10
半导体,usSTM.N,-2.07,-1.57,2026-09-10
半导体,usON.OQ,-2.09,-1.14,2026-09-10
半导体,usMPWR.OQ,-2.15,-1.47,2026-09-10
半导体,usCAMT.OQ,-2.25,-2.97,2026-09-10
半导体,usNVMI.OQ,-2.25,-2.09,2026-09-10
半导体,usSIMO.OQ,-2.28,-4.48,2026-09-10
半导体,usMTSI.OQ,-2.39,-4.78,2026-09-10
半导体,usMCHP.OQ,-2.41,-1.96,2026-09-10
半导体,usVECO.OQ,-2.43,-1.94,2026-09-10
半导体,usAOSL.OQ,-2.5,-2.74,2026-09-10
半导体,usALGM.OQ,-2.51,-1.59,2026-09-10
半导体,usNVEC.OQ,-2.56,-1.45,2026-09-10
半导体,usARM.OQ,-2.58,-3.8,2026-09-10
半导体,usPLAB.OQ,-2.75,-2.47,2026-09-10
半导体,usACLS.OQ,-2.76,-1.96,2026-09-10
半导体,usINDI.OQ,-2.78,0.91,2026-09-10
半导体,usAMAT.OQ,-2.81,-3.17,2026-09-10
半导体,usASML.OQ,-2.85,-2.43,2026-09-10
半导体,usONTO.N,-2.94,-3.41,2026-09-10
半导体,usENTG.OQ,-2.95,-3.94,2026-09-10
半导体,usINTC.OQ,-3.03,-5.57,2026-09-10
半导体,usNVDA.OQ,-3.1,-2.26,2026-09-10
半导体,usICHR.OQ,-3.28,-3.65,2026-09-10
半导体,usCSIQ.OQ,-3.7,-3.19,2026-09-10
半导体,usMU.OQ,-3.91,-4.9,2026-09-10
半导体,usAEIS.OQ,-4.13,-4.13,2026-09-10
半导体,usAXTI.OQ,-4.16,-6.11,2026-09-10
半导体,usDQ.N,-4.24,-2.82,2026-09-10
半导体,usCBRS.OQ,-4.29,-2.48,2026-09-10
半导体,usKLAC.OQ,-4.35,-3.13,2026-09-10
半导体,usJKS.N,-4.36,-4.11,2026-09-10
半导体,usUCTT.OQ,-4.72,-5.16,2026-09-10
半导体,usALAB.OQ,-4.78,-5.33,2026-09-10
半导体,usCRDO.OQ,-4.8,-4.53,2026-09-10
半导体,usTSEM.OQ,-4.85,-3.92,2026-09-10
半导体,usNVTS.OQ,-5.17,-3.88,2026-09-10
半导体,usPENG.OQ,-5.17,-4.78,2026-09-10
半导体,usLRCX.OQ,-5.55,-5.65,2026-09-10
半导体,usPOET.OQ,-5.87,-5.0,2026-09-10
半导体,usTE.N,-6.29,-6.72,2026-09-10
半导体,usWOLF.N,-9.96,-7.73,2026-09-10
商业物业经营,usCDP.N,0.65,0.94,2026-09-10
商业物业经营,usHIW.N,-0.28,0.53,2026-09-10
商业物业经营,usUE.N,-0.95,-0.62,2026-09-10
商业物业经营,usPDM.N,-1.71,-1.67,2026-09-10
商业物业经营,usDLR.N,-1.96,-1.96,2026-09-10
商业物业经营,usFSV.OQ,-2.41,-1.35,2026-09-10
商业物业经营,usBXP.N,-2.54,-0.89,2026-09-10
商业物业经营,usARE.N,-2.66,-1.55,2026-09-10
商业物业经营,usSLG.N,-2.84,-1.53,2026-09-10
商业物业经营,usKRC.N,-2.92,-1.22,2026-09-10
商业物业经营,usDEI.N,-3.24,-1.02,2026-09-10
商业物业经营,usREAX.OQ,-8.6,-10.61,2026-09-10
基本金属,usAUGO.OQ,0.91,0.81,2026-09-10
基本金属,usMTRN.N,-0.14,-0.55,2026-09-10
基本金属,usCMP.N,-2.13,-2.18,2026-09-10
基本金属,usAUR.OQ,-2.17,-2.62,2026-09-10
基本金属,usLAC.N,-2.33,-5.33,2026-09-10
基本金属,usSVM.AM,-3.04,-3.43,2026-09-10
基本金属,usSBSW.N,-3.21,-4.19,2026-09-10
基本金属,usIE.AM,-3.68,-5.05,2026-09-10
基本金属,usRIO.N,-4.13,-4.19,2026-09-10
基本金属,usKNF.N,-4.26,-1.36,2026-09-10
基本金属,usNXE.N,-4.34,-4.04,2026-09-10
基本金属,usPPTA.OQ,-4.65,-4.4,2026-09-10
基本金属,usCSTM.N,-4.7,-4.45,2026-09-10
基本金属,usBHP.N,-4.85,-5.31,2026-09-10
基本金属,usLAR.N,-5.01,-5.18,2026-09-10
基本金属,usAA.N,-5.06,-4.79,2026-09-10
基本金属,usFCX.N,-5.83,-6.59,2026-09-10
基本金属,usSCCO.N,-6.15,-7.23,2026-09-10
基本金属,usHYMC.OQ,-6.31,-6.23,2026-09-10
基本金属,usUUUU.AM,-6.35,-6.32,2026-09-10
基本金属,usCRML.OQ,-6.47,-4.95,2026-09-10
基本金属,usERO.N,-6.55,-8.55,2026-09-10
基本金属,usTECK.N,-6.61,-6.31,2026-09-10
基本金属,usNB.OQ,-6.65,-5.69,2026-09-10
基本金属,usHBM.N,-6.76,-7.53,2026-09-10
基本金属,usCENX.OQ,-6.77,-6.98,2026-09-10
基本金属,usNEXA.N,-6.93,-7.79,2026-09-10
基本金属,usSGML.OQ,-7.15,-4.73,2026-09-10
基本金属,usUSAR.OQ,-7.52,-5.98,2026-09-10
基本金属,usTGB.AM,-9.08,-10.19,2026-09-10
基本金属,usALM.OQ,-9.94,-9.6,2026-09-10
基本金属,usALOY.OQ,-10.39,-7.86,2026-09-10
家具,usETD.N,-0.05,0.64,2026-09-10
家具,usLZB.N,-2.74,-1.63,2026-09-10
家具,usMHK.N,-4.12,-2.89,2026-09-10
家具,usSGI.N,-4.12,-3.11,2026-09-10
家具,usMBC.N,-7.59,-4.74,2026-09-10
平面媒体,usTDAY.N,-0.69,0.0,2026-09-10
平面媒体,usNYT.N,-0.85,-0.05,2026-09-10
平面媒体,usNWSA.OQ,-1.33,-0.78,2026-09-10
平面媒体,usNWS.OQ,-1.47,-0.91,2026-09-10
平面媒体,usSCHL.OQ,-1.51,-0.87,2026-09-10
平面媒体,usWLY.N,-2.06,-1.56,2026-09-10
平面媒体,usTRI.OQ,-3.48,-1.31,2026-09-10
平面媒体,usMORN.OQ,-3.9,-2.49,2026-09-10
广播电视,usEVC.N,3.69,3.58,2026-09-10
广播电视,usNMAX.N,3.11,3.39,2026-09-10
广播电视,usFOXA.OQ,0.94,2.07,2026-09-10
广播电视,usNXST.OQ,0.9,3.07,2026-09-10
广播电视,usLILAK.OQ,0.87,0.58,2026-09-10
广播电视,usFOX.OQ,0.62,1.68,2026-09-10
广播电视,usSIRI.OQ,0.6,1.19,2026-09-10
广播电视,usWBD.OQ,0.57,1.04,2026-09-10
广播电视,usLBTYA.OQ,0.27,1.05,2026-09-10
广播电视,usLBTYK.OQ,0.02,0.39,2026-09-10
广播电视,usROKU.OQ,-0.03,0.8,2026-09-10
广播电视,usCHTR.OQ,-0.08,4.98,2026-09-10
广播电视,usFWONK.OQ,-0.56,-1.4,2026-09-10
广播电视,usCMCSA.OQ,-1.14,2.36,2026-09-10
广播电视,usFWONA.OQ,-1.34,-1.87,2026-09-10
广播电视,usADEA.OQ,-2.02,-1.79,2026-09-10
建筑施工,usDY.N,-0.04,1.87,2026-09-10
建筑施工,usACA.N,-0.16,-0.1,2026-09-10
建筑施工,usKBR.N,-0.25,0.86,2026-09-10
建筑施工,usMYRG.OQ,-0.95,-0.83,2026-09-10
建筑施工,usVMI.N,-0.98,-0.78,2026-09-10
建筑施工,usEME.N,-1.51,-0.79,2026-09-10
建筑施工,usAMRC.N,-1.76,-0.04,2026-09-10
建筑施工,usPWR.N,-1.79,-1.32,2026-09-10
建筑施工,usPRIM.N,-1.97,-1.19,2026-09-10
建筑施工,usJ.N,-1.99,-0.86,2026-09-10
建筑施工,usFIX.N,-2.05,-1.51,2026-09-10
建筑施工,usSTRL.OQ,-2.14,-2.08,2026-09-10
建筑施工,usGVA.N,-2.24,-1.2,2026-09-10
建筑施工,usTPC.N,-2.6,-2.1,2026-09-10
建筑施工,usWLDN.OQ,-3.01,-0.56,2026-09-10
建筑施工,usIESC.OQ,-3.02,-1.58,2026-09-10
建筑施工,usFER.OQ,-3.1,-1.87,2026-09-10
建筑施工,usLGN.OQ,-3.13,-3.02,2026-09-10
建筑施工,usNWPX.OQ,-3.13,-3.15,2026-09-10
建筑施工,usMWH.OQ,-3.14,-2.35,2026-09-10
建筑施工,usACM.N,-3.42,-1.77,2026-09-10
建筑施工,usFLR.N,-3.72,-2.33,2026-09-10
建筑施工,usMTZ.N,-3.89,-3.52,2026-09-10
建筑施工,usAPG.N,-4.26,-1.66,2026-09-10
建筑施工,usAGX.N,-4.54,-1.44,2026-09-10
建筑施工,usROAD.OQ,-4.71,-2.09,2026-09-10
建筑施工,usWSC.OQ,-4.8,-3.46,2026-09-10
建筑施工,usCDNL.OQ,-5.17,-1.33,2026-09-10
影视动漫,usRBLX.N,1.17,0.81,2026-09-10
影视动漫,usDIS.N,1.1,1.57,2026-09-10
影视动漫,usLYV.N,-0.43,0.05,2026-09-10
影视动漫,usTKO.N,-0.86,-0.75,2026-09-10
影视动漫,usNFLX.OQ,-0.88,-0.03,2026-09-10
影视动漫,usCNK.N,-1.07,-0.57,2026-09-10
影视动漫,usIMAX.N,-1.1,-0.48,2026-09-10
影视动漫,usVSNT.OQ,-1.14,0.4,2026-09-10
影视动漫,usMSGE.N,-1.18,-0.72,2026-09-10
影视动漫,usPSKY.OQ,-1.27,1.57,2026-09-10
影视动漫,usTME.N,-1.4,0.13,2026-09-10
影视动漫,usWMG.OQ,-1.42,-1.14,2026-09-10
影视动漫,usNTES.OQ,-1.68,-0.22,2026-09-10
影视动漫,usAMC.N,-6.56,-4.07,2026-09-10
房地产开发,usCOLD.N,1.81,3.29,2026-09-10
房地产开发,usPEB.N,1.48,1.35,2026-09-10
房地产开发,usDRH.OQ,1.15,0.91,2026-09-10
房地产开发,usRLJ.N,1.04,0.64,2026-09-10
房地产开发,usLTC.N,0.92,-0.12,2026-09-10
房地产开发,usVTR.N,0.82,1.19,2026-09-10
房地产开发,usAPLE.N,0.64,0.19,2026-09-10
房地产开发,usPK.N,0.63,0.26,2026-09-10
房地产开发,usHST.OQ,0.4,0.45,2026-09-10
房地产开发,usSBRA.OQ,0.17,0.19,2026-09-10
房地产开发,usRHP.N,0.17,-0.12,2026-09-10
房地产开发,usLXP.N,0.07,0.07,2026-09-10
房地产开发,usSHO.N,0.05,-0.18,2026-09-10
房地产开发,usDHC.OQ,0.04,0.4,2026-09-10
房地产开发,usBZH.N,-0.01,0.0,2026-09-10
房地产开发,usDBRG.N,-0.01,0.0,2026-09-10
房地产开发,usOHI.N,-0.06,-0.51,2026-09-10
房地产开发,usGNL.N,-0.21,-0.11,2026-09-10
房地产开发,usREG.OQ,-0.25,-0.04,2026-09-10
房地产开发,usAHR.N,-0.27,0.54,2026-09-10
房地产开发,usWELL.N,-0.27,-0.08,2026-09-10
房地产开发,usKRG.N,-0.31,-0.31,2026-09-10
房地产开发,usREXR.N,-0.32,-0.19,2026-09-10
房地产开发,usPECO.OQ,-0.41,-0.03,2026-09-10
房地产开发,usCUBE.N,-0.41,0.49,2026-09-10
房地产开发,usJAN.N,-0.45,-0.61,2026-09-10
房地产开发,usDOC.N,-0.53,-0.1,2026-09-10
房地产开发,usVMRK.N,-0.6,0.06,2026-09-10
房地产开发,usGTY.N,-0.61,-0.89,2026-09-10
房地产开发,usHR.N,-0.61,-0.16,2026-09-10
房地产开发,usSMA.N,-0.64,0.38,2026-09-10
房地产开发,usCXW.N,-0.66,0.12,2026-09-10
房地产开发,usNHI.N,-0.68,0.03,2026-09-10
房地产开发,usXHR.N,-0.69,-0.23,2026-09-10
房地产开发,usCTRE.N,-0.76,-0.56,2026-09-10
房地产开发,usJOE.N,-0.78,0.08,2026-09-10
房地产开发,usEPR.N,-0.79,-0.57,2026-09-10
房地产开发,usTRNO.N,-0.8,-0.28,2026-09-10
房地产开发,usBRX.N,-0.81,-0.38,2026-09-10
房地产开发,usRYN.N,-0.85,-0.88,2026-09-10
房地产开发,usSPG.N,-0.92,0.07,2026-09-10
房地产开发,usWPC.N,-0.95,-0.57,2026-09-10
房地产开发,usFR.N,-0.96,-0.31,2026-09-10
房地产开发,usLINE.OQ,-1.06,-0.53,2026-09-10
房地产开发,usNNN.N,-1.07,-0.63,2026-09-10
房地产开发,usFRT.N,-1.14,-0.28,2026-09-10
房地产开发,usOUT.N,-1.16,-0.77,2026-09-10
房地产开发,usPSA.N,-1.19,0.0,2026-09-10
房地产开发,usCBL.N,-1.2,-1.19,2026-09-10
房地产开发,usCUZ.N,-1.23,0.14,2026-09-10
房地产开发,usBNL.N,-1.32,-0.87,2026-09-10
房地产开发,usIVT.N,-1.37,-0.93,2026-09-10
房地产开发,usSTAG.N,-1.4,-0.83,2026-09-10
房地产开发,usKIM.N,-1.45,-1.19,2026-09-10
房地产开发,usSKT.N,-1.47,-0.71,2026-09-10
房地产开发,usAKR.N,-1.48,-0.9,2026-09-10
房地产开发,usAMT.N,-1.49,-1.4,2026-09-10
房地产开发,usUMH.N,-1.5,-0.77,2026-09-10
房地产开发,usGLPI.OQ,-1.54,-1.25,2026-09-10
房地产开发,usADC.N,-1.6,-1.52,2026-09-10
房地产开发,usARI.N,-1.66,-1.18,2026-09-10
房地产开发,usO.N,-1.71,-0.9,2026-09-10
房地产开发,usESS.N,-1.72,-1.09,2026-09-10
房地产开发,usPLD.N,-1.77,-0.92,2026-09-10
房地产开发,usSTWD.N,-1.85,-1.58,2026-09-10
房地产开发,usUDR.N,-1.85,-0.73,2026-09-10
房地产开发,usNTST.N,-1.86,-1.55,2026-09-10
房地产开发,usFRMI.OQ,-1.89,-2.53,2026-09-10
房地产开发,usEPRT.N,-1.97,-1.62,2026-09-10
房地产开发,usCPT.N,-2.01,-1.55,2026-09-10
房地产开发,usELS.N,-2.05,-1.26,2026-09-10
房地产开发,usCCI.N,-2.22,-1.74,2026-09-10
房地产开发,usEFC.N,-2.23,-1.66,2026-09-10
房地产开发,usAMH.N,-2.3,-2.11,2026-09-10
房地产开发,usDX.N,-2.35,-2.1,2026-09-10
房地产开发,usIRT.N,-2.35,0.0,2026-09-10
房地产开发,usFCPT.N,-2.39,-1.71,2026-09-10
房地产开发,usINVH.N,-2.39,-2.2,2026-09-10
房地产开发,usECG.N,-2.4,-1.76,2026-09-10
房地产开发,usESRT.N,-2.41,0.0,2026-09-10
房地产开发,usVNO.N,-2.42,-0.89,2026-09-10
房地产开发,usARR.N,-2.43,-2.1,2026-09-10
房地产开发,usIRM.N,-2.51,-2.01,2026-09-10
房地产开发,usIIPR.N,-2.61,-2.4,2026-09-10
房地产开发,usORC.N,-2.64,-2.31,2026-09-10
房地产开发,usBN.N,-2.66,-1.22,2026-09-10
房地产开发,usBXDC.N,-2.68,-2.28,2026-09-10
房地产开发,usMAC.N,-2.69,-1.82,2026-09-10
房地产开发,usRITM.N,-2.72,-2.03,2026-09-10
房地产开发,usHASI.N,-2.75,-2.06,2026-09-10
房地产开发,usHHH.N,-2.8,-1.78,2026-09-10
房地产开发,usDHI.N,-2.85,-2.42,2026-09-10
房地产开发,usMFA.N,-2.97,-2.17,2026-09-10
房地产开发,usNLY.N,-3.01,-2.7,2026-09-10
房地产开发,usTOL.N,-3.12,-1.9,2026-09-10
房地产开发,usMHO.N,-3.19,-2.16,2026-09-10
房地产开发,usIVR.N,-3.2,-2.54,2026-09-10
房地产开发,usBXMT.N,-3.26,-2.81,2026-09-10
房地产开发,usPHM.N,-3.27,-2.12,2026-09-10
房地产开发,usSKY.N,-3.3,-1.86,2026-09-10
房地产开发,usSBAC.OQ,-3.43,-2.85,2026-09-10
房地产开发,usPMT.N,-3.68,-2.65,2026-09-10
房地产开发,usAGNC.OQ,-3.76,-3.04,2026-09-10
房地产开发,usABR.N,-3.99,-2.24,2026-09-10
房地产开发,usLEN.N,-4.05,-3.54,2026-09-10
房地产开发,usHOV.N,-4.14,-2.62,2026-09-10
房地产开发,usMTH.N,-4.22,-2.93,2026-09-10
房地产开发,usMPT.N,-4.88,-3.67,2026-09-10
房地产开发,usKBH.N,-5.18,-3.98,2026-09-10
房地产开发,usSVC.OQ,-5.71,-3.38,2026-09-10
房地产开发,usCOMP.N,-6.09,-5.15,2026-09-10
房地产开发,usFBRT.N,-6.43,-4.0,2026-09-10
房地产开发,usLGIH.OQ,-8.19,-6.7,2026-09-10
房地产开发,usIBP.N,-8.65,-4.19,2026-09-10
房地产开发,usRWT.N,-16.6,-14.79,2026-09-10
房地产服务,usCURB.N,-0.18,0.31,2026-09-10
房地产服务,usJLL.N,-2.55,-1.17,2026-09-10
房地产服务,usCBRE.N,-2.84,-1.21,2026-09-10
房地产服务,usBEKE.N,-2.91,-1.07,2026-09-10
房地产服务,usMRP.N,-4.15,-2.95,2026-09-10
房地产服务,usNMRK.OQ,-4.39,-3.28,2026-09-10
房地产服务,usCWK.N,-4.61,-3.72,2026-09-10
房地产服务,usCIGI.OQ,-4.79,-3.84,2026-09-10
摩托车,usHOG.N,-0.65,1.09,2026-09-10
教育,usDUOL.OQ,0.67,4.25,2026-09-10
教育,usLOPE.OQ,-0.18,0.15,2026-09-10
教育,usSTRA.OQ,-0.69,-0.8,2026-09-10
教育,usAPEI.OQ,-0.74,-0.38,2026-09-10
教育,usPRDO.OQ,-0.96,-1.02,2026-09-10
教育,usLINC.OQ,-1.11,0.79,2026-09-10
教育,usLRN.N,-1.18,-0.32,2026-09-10
教育,usLAUR.OQ,-1.31,-0.56,2026-09-10
教育,usCVSA.N,-1.97,-1.81,2026-09-10
教育,usTAL.N,-2.0,0.52,2026-09-10
教育,usEDU.N,-3.83,-1.64,2026-09-10
教育,usUTI.N,-4.44,-3.24,2026-09-10
文娱用品,usTTWO.OQ,2.11,2.76,2026-09-10
文娱用品,usSPHR.N,0.12,0.64,2026-09-10
文娱用品,usHAS.OQ,0.11,1.34,2026-09-10
文娱用品,usGOLF.N,-0.72,-0.33,2026-09-10
文娱用品,usMAT.OQ,-1.51,0.36,2026-09-10
文娱用品,usCALY.N,-1.63,-0.65,2026-09-10
文娱用品,usBILI.OQ,-2.42,-2.77,2026-09-10
文娱用品,usBC.N,-2.83,-1.48,2026-09-10
文娱用品,usYETI.N,-2.88,-2.57,2026-09-10
文娱用品,usDOO.OQ,-3.03,0.28,2026-09-10
文娱用品,usPTON.OQ,-3.88,-2.77,2026-09-10
文娱用品,usPII.N,-4.26,-2.23,2026-09-10
文娱用品,usPATK.OQ,-5.38,-2.77,2026-09-10
服装家纺,usGIII.OQ,0.24,0.47,2026-09-10
服装家纺,usOXM.N,-0.05,0.98,2026-09-10
服装家纺,usTPR.N,-0.51,1.9,2026-09-10
服装家纺,usCOLM.OQ,-0.8,0.64,2026-09-10
服装家纺,usCPRI.N,-0.84,1.34,2026-09-10
服装家纺,usUAA.N,-0.89,1.43,2026-09-10
服装家纺,usONON.N,-1.26,0.04,2026-09-10
服装家纺,usUA.N,-1.34,0.83,2026-09-10
服装家纺,usPVH.N,-1.53,1.23,2026-09-10
服装家纺,usRL.N,-1.58,0.32,2026-09-10
服装家纺,usLEVI.N,-2.51,-1.13,2026-09-10
