industry,prefixed,m,chg1,date
医疗器械,usPEN.N,0.08,0.32,2026-09-04
医疗器械,usCAI.OQ,0.07,-0.99,2026-09-04
医疗器械,usLNTH.OQ,0.06,-0.01,2026-09-04
医疗器械,usIDXX.OQ,0.02,1.15,2026-09-04
医疗器械,usMEDP.OQ,0.01,-0.35,2026-09-04
医疗器械,usALGN.OQ,-0.0,-0.76,2026-09-04
医疗器械,usCNMD.N,-0.09,-0.2,2026-09-04
医疗器械,usBRKR.OQ,-0.15,-1.53,2026-09-04
医疗器械,usBIO.N,-0.15,-0.46,2026-09-04
医疗器械,usSHC.OQ,-0.2,-0.68,2026-09-04
医疗器械,usNVST.N,-0.2,-1.12,2026-09-04
医疗器械,usSOLV.N,-0.31,-0.81,2026-09-04
医疗器械,usNEO.OQ,-0.34,-0.46,2026-09-04
医疗器械,usUFPT.OQ,-0.34,0.79,2026-09-04
医疗器械,usLMAT.OQ,-0.37,0.22,2026-09-04
医疗器械,usICUI.OQ,-0.39,0.78,2026-09-04
医疗器械,usEW.N,-0.42,0.13,2026-09-04
医疗器械,usATRC.OQ,-0.44,-1.79,2026-09-04
医疗器械,usEYE.OQ,-0.47,-0.77,2026-09-04
医疗器械,usMRVI.OQ,-0.53,-0.68,2026-09-04
医疗器械,usWAT.N,-0.54,-1.01,2026-09-04
医疗器械,usULS.N,-0.55,-1.07,2026-09-04
医疗器械,usWST.N,-0.56,-0.81,2026-09-04
医疗器械,usPLSE.OQ,-0.58,-2.69,2026-09-04
医疗器械,usCOO.OQ,-0.71,-1.49,2026-09-04
医疗器械,usCRL.N,-0.73,-1.65,2026-09-04
医疗器械,usRMD.N,-0.77,-0.37,2026-09-04
医疗器械,usBBNX.OQ,-0.89,-2.51,2026-09-04
医疗器械,usABT.N,-0.9,-0.42,2026-09-04
医疗器械,usQGEN.N,-0.9,-0.89,2026-09-04
医疗器械,usMMED.OQ,-0.97,-2.31,2026-09-04
医疗器械,usISRG.OQ,-0.98,-0.85,2026-09-04
医疗器械,usBLFS.OQ,-1.08,-0.79,2026-09-04
医疗器械,usADPT.OQ,-1.1,-1.18,2026-09-04
医疗器械,usZBH.N,-1.13,-0.86,2026-09-04
医疗器械,usPODD.OQ,-1.28,-2.06,2026-09-04
医疗器械,usGMED.N,-1.32,0.22,2026-09-04
医疗器械,usMTD.N,-1.34,-0.81,2026-09-04
医疗器械,usPHG.N,-1.38,-0.61,2026-09-04
医疗器械,usTFX.N,-1.43,-1.14,2026-09-04
医疗器械,usBDX.N,-1.47,-1.53,2026-09-04
医疗器械,usGEHC.OQ,-1.78,-1.23,2026-09-04
医疗器械,usHTFL.OQ,-2.06,-1.61,2026-09-04
医疗器械,usDXCM.OQ,-2.1,-2.02,2026-09-04
医疗器械,usAORT.N,-2.1,-0.2,2026-09-04
医疗器械,usALC.N,-2.17,-2.19,2026-09-04
医疗器械,usBFLY.N,-2.47,0.96,2026-09-04
医疗器械,usSYK.N,-2.56,-1.58,2026-09-04
医疗器械,usTNDM.OQ,-3.56,-2.59,2026-09-04
医疗器械,usVCYT.OQ,-4.38,-4.79,2026-09-04
医疗器械,usFIGS.N,-4.83,-5.13,2026-09-04
医疗器械,usENOV.N,-6.52,-4.33,2026-09-04
医疗服务,usDVA.N,2.3,1.28,2026-09-04
医疗服务,usAGL.N,1.79,2.34,2026-09-04
医疗服务,usAMN.N,1.12,1.17,2026-09-04
医疗服务,usADUS.OQ,0.91,0.06,2026-09-04
医疗服务,usMD.N,0.89,0.56,2026-09-04
医疗服务,usAVAH.OQ,0.82,-0.44,2026-09-04
医疗服务,usASTH.OQ,0.7,1.69,2026-09-04
医疗服务,usCON.N,0.67,-0.12,2026-09-04
医疗服务,usOPCH.OQ,0.42,-1.02,2026-09-04
医疗服务,usFMS.N,0.37,0.85,2026-09-04
医疗服务,usOMDA.OQ,0.32,2.15,2026-09-04
医疗服务,usPRVA.OQ,-0.09,-0.05,2026-09-04
医疗服务,usACHC.OQ,-0.11,-0.88,2026-09-04
医疗服务,usHUM.N,-0.23,-1.23,2026-09-04
医疗服务,usCNC.N,-0.3,-1.44,2026-09-04
医疗服务,usCLOV.OQ,-0.47,0.0,2026-09-04
医疗服务,usCHE.N,-0.5,-0.88,2026-09-04
医疗服务,usELV.N,-0.53,-1.76,2026-09-04
医疗服务,usGH.OQ,-0.55,0.23,2026-09-04
医疗服务,usLFST.OQ,-0.56,-0.78,2026-09-04
医疗服务,usDGX.N,-0.85,-0.94,2026-09-04
医疗服务,usMOH.N,-1.01,-1.04,2026-09-04
医疗服务,usPGNY.OQ,-1.44,-2.52,2026-09-04
医疗服务,usCRVL.OQ,-1.68,-0.66,2026-09-04
医疗服务,usRDNT.OQ,-1.88,-1.22,2026-09-04
医疗服务,usTRUP.OQ,-2.27,-3.44,2026-09-04
医疗服务,usHQY.OQ,-2.32,-2.74,2026-09-04
医药商业,usAHCO.OQ,6.34,1.09,2026-09-04
医药商业,usGRDN.N,3.1,1.59,2026-09-04
医药商业,usUSPH.N,1.29,0.9,2026-09-04
医药商业,usTHC.N,0.99,0.59,2026-09-04
医药商业,usCAH.N,0.57,-0.58,2026-09-04
医药商业,usUHS.N,0.39,0.26,2026-09-04
医药商业,usEHC.N,-0.22,-0.65,2026-09-04
医药商业,usSNDA.N,-0.22,-0.5,2026-09-04
医药商业,usHSIC.OQ,-0.48,-1.16,2026-09-04
医药商业,usNHC.AM,-0.53,-1.35,2026-09-04
医药商业,usCVS.N,-0.56,-0.47,2026-09-04
医药商业,usHCA.N,-0.71,-1.03,2026-09-04
医药商业,usPACS.N,-0.9,-1.32,2026-09-04
医药商业,usENSG.OQ,-0.99,-0.76,2026-09-04
医药商业,usMCK.N,-1.24,-1.45,2026-09-04
医药商业,usBKD.N,-1.31,-1.42,2026-09-04
医药商业,usCOR.N,-1.41,-1.86,2026-09-04
半导体,usCBRS.OQ,13.64,10.3,2026-09-04
半导体,usCOHU.OQ,11.38,10.31,2026-09-04
半导体,usAEHR.OQ,11.32,13.1,2026-09-04
半导体,usALAB.OQ,11.02,9.75,2026-09-04
半导体,usSMTC.OQ,10.12,9.22,2026-09-04
半导体,usUCTT.OQ,9.52,8.77,2026-09-04
半导体,usAXTI.OQ,9.28,9.68,2026-09-04
半导体,usPOET.OQ,8.93,8.05,2026-09-04
半导体,usTSEM.OQ,8.52,7.85,2026-09-04
半导体,usCAMT.OQ,8.34,4.91,2026-09-04
半导体,usSKHY.OQ,8.27,8.14,2026-09-04
半导体,usFORM.OQ,7.74,7.38,2026-09-04
半导体,usKLAC.OQ,7.71,7.32,2026-09-04
半导体,usSITM.OQ,7.7,6.55,2026-09-04
半导体,usSIMO.OQ,7.63,8.7,2026-09-04
半导体,usPENG.OQ,7.6,6.44,2026-09-04
半导体,usICHR.OQ,7.29,6.74,2026-09-04
半导体,usMRVL.OQ,7.26,7.05,2026-09-04
半导体,usPDFS.OQ,6.94,5.04,2026-09-04
半导体,usMU.OQ,6.73,6.1,2026-09-04
半导体,usNVMI.OQ,6.72,5.5,2026-09-04
半导体,usNVTS.OQ,6.3,6.31,2026-09-04
半导体,usWOLF.N,6.28,5.63,2026-09-04
半导体,usENTG.OQ,6.2,6.15,2026-09-04
半导体,usMXL.OQ,5.87,5.53,2026-09-04
半导体,usLRCX.OQ,5.77,5.12,2026-09-04
半导体,usINTC.OQ,5.7,4.51,2026-09-04
半导体,usARM.OQ,5.63,3.92,2026-09-04
半导体,usONTO.N,5.57,6.16,2026-09-04
半导体,usTER.OQ,5.41,5.49,2026-09-04
半导体,usVECO.OQ,4.89,4.98,2026-09-04
半导体,usSWKS.OQ,4.71,3.52,2026-09-04
半导体,usAMD.OQ,4.47,4.69,2026-09-04
半导体,usTE.N,4.47,1.32,2026-09-04
半导体,usPLAB.OQ,4.36,3.37,2026-09-04
半导体,usMKSI.OQ,4.33,4.27,2026-09-04
半导体,usACLS.OQ,4.21,4.27,2026-09-04
半导体,usAMAT.OQ,3.85,4.31,2026-09-04
半导体,usSHLS.OQ,3.83,1.42,2026-09-04
半导体,usKLIC.OQ,3.71,3.55,2026-09-04
半导体,usAEIS.OQ,3.67,2.41,2026-09-04
半导体,usMTSI.OQ,3.59,3.46,2026-09-04
半导体,usAOSL.OQ,3.56,3.07,2026-09-04
半导体,usASML.OQ,3.26,4.17,2026-09-04
半导体,usQRVO.OQ,3.22,2.45,2026-09-04
半导体,usTSM.N,3.12,2.85,2026-09-04
半导体,usALGM.OQ,3.08,2.95,2026-09-04
半导体,usSTM.N,2.99,1.87,2026-09-04
半导体,usDIOD.OQ,2.68,2.05,2026-09-04
半导体,usQ.N,2.42,1.69,2026-09-04
半导体,usINDI.OQ,2.41,3.75,2026-09-04
半导体,usSYNA.OQ,2.41,1.34,2026-09-04
半导体,usNVDA.OQ,2.4,0.84,2026-09-04
半导体,usCEVA.OQ,2.31,1.93,2026-09-04
半导体,usLSCC.OQ,2.29,2.0,2026-09-04
半导体,usAMKR.OQ,2.19,1.77,2026-09-04
半导体,usGFS.OQ,2.19,1.53,2026-09-04
半导体,usMCHP.OQ,2.08,1.45,2026-09-04
半导体,usNVEC.OQ,2.05,1.87,2026-09-04
半导体,usON.OQ,1.82,0.99,2026-09-04
半导体,usADI.OQ,1.79,1.61,2026-09-04
半导体,usTXN.OQ,1.74,1.82,2026-09-04
半导体,usAMBQ.N,1.52,1.81,2026-09-04
半导体,usLAES.OQ,1.43,0.83,2026-09-04
半导体,usHIMX.OQ,1.25,0.88,2026-09-04
半导体,usRMBS.OQ,1.18,1.33,2026-09-04
半导体,usNXPI.OQ,1.04,1.27,2026-09-04
半导体,usCRUS.OQ,0.83,0.07,2026-09-04
半导体,usMPWR.OQ,0.5,0.84,2026-09-04
半导体,usASX.N,0.5,0.21,2026-09-04
半导体,usKOPN.OQ,0.38,0.23,2026-09-04
半导体,usPOWI.OQ,0.27,-0.18,2026-09-04
半导体,usSLAB.OQ,0.15,-0.06,2026-09-04
半导体,usFSLR.OQ,0.04,-1.43,2026-09-04
半导体,usAZTA.OQ,-0.29,0.48,2026-09-04
半导体,usCRDO.OQ,-0.57,3.9,2026-09-04
半导体,usCSIQ.OQ,-0.58,-2.29,2026-09-04
半导体,usVLTO.N,-1.23,-1.6,2026-09-04
半导体,usAVGO.OQ,-1.3,0.21,2026-09-04
半导体,usJKS.N,-2.77,-1.72,2026-09-04
半导体,usDQ.N,-3.33,-1.99,2026-09-04
半导体,usAMBA.OQ,-3.74,-0.77,2026-09-04
商业物业经营,usREAX.OQ,2.46,1.47,2026-09-04
商业物业经营,usFSV.OQ,2.39,0.84,2026-09-04
商业物业经营,usDLR.N,1.47,0.32,2026-09-04
商业物业经营,usKRC.N,1.3,0.49,2026-09-04
商业物业经营,usSLG.N,1.16,1.18,2026-09-04
商业物业经营,usHIW.N,1.13,0.58,2026-09-04
商业物业经营,usDEI.N,0.88,1.24,2026-09-04
商业物业经营,usARE.N,0.32,-0.08,2026-09-04
商业物业经营,usPDM.N,0.18,-0.1,2026-09-04
商业物业经营,usBXP.N,0.06,-0.79,2026-09-04
商业物业经营,usCDP.N,-0.65,-0.4,2026-09-04
商业物业经营,usUE.N,-1.26,-0.85,2026-09-04
基本金属,usAUR.OQ,5.89,0.32,2026-09-04
基本金属,usNXE.N,3.39,0.56,2026-09-04
基本金属,usMTRN.N,2.41,1.53,2026-09-04
基本金属,usPPTA.OQ,2.19,0.16,2026-09-04
基本金属,usCSTM.N,2.03,2.49,2026-09-04
基本金属,usNEXA.N,1.89,-0.36,2026-09-04
基本金属,usTECK.N,1.8,0.41,2026-09-04
基本金属,usMEC.N,1.74,1.18,2026-09-04
基本金属,usSBSW.N,1.23,-2.52,2026-09-04
基本金属,usUUUU.AM,1.15,0.84,2026-09-04
基本金属,usNB.OQ,0.94,0.73,2026-09-04
基本金属,usTGB.AM,0.79,0.6,2026-09-04
基本金属,usCMP.N,0.77,0.72,2026-09-04
基本金属,usRIO.N,0.64,0.42,2026-09-04
基本金属,usLAC.N,0.61,1.01,2026-09-04
基本金属,usIE.AM,0.44,1.63,2026-09-04
基本金属,usCRML.OQ,0.41,-1.09,2026-09-04
基本金属,usALOY.OQ,0.12,0.4,2026-09-04
基本金属,usKNF.N,0.06,-0.48,2026-09-04
基本金属,usLAR.N,-0.04,-0.44,2026-09-04
基本金属,usHBM.N,-0.05,-0.94,2026-09-04
基本金属,usAUGO.OQ,-0.22,-3.63,2026-09-04
基本金属,usUSAR.OQ,-0.22,-0.45,2026-09-04
基本金属,usFCX.N,-0.3,0.23,2026-09-04
基本金属,usERO.N,-0.43,-1.19,2026-09-04
基本金属,usBHP.N,-0.6,-0.34,2026-09-04
基本金属,usHYMC.OQ,-1.0,-2.62,2026-09-04
基本金属,usALM.OQ,-1.04,-1.51,2026-09-04
基本金属,usCENX.OQ,-1.09,-1.54,2026-09-04
基本金属,usSCCO.N,-1.28,-0.39,2026-09-04
基本金属,usAA.N,-2.06,-2.12,2026-09-04
基本金属,usSVM.AM,-2.13,-4.81,2026-09-04
基本金属,usSGML.OQ,-2.35,-2.98,2026-09-04
家具,usMBC.N,4.75,4.16,2026-09-04
家具,usLZB.N,3.4,2.57,2026-09-04
家具,usMHK.N,3.13,1.47,2026-09-04
家具,usSGI.N,3.11,0.5,2026-09-04
家具,usLEG.N,-1.67,-1.29,2026-08-26
家具,usETD.N,-2.5,2.83,2026-09-04
平面媒体,usNYT.N,-0.15,0.33,2026-09-04
平面媒体,usTDAY.N,-0.45,-2.16,2026-09-04
平面媒体,usNWSA.OQ,-1.3,-1.78,2026-09-04
平面媒体,usPSO.N,-1.36,-0.93,2026-09-04
平面媒体,usMORN.OQ,-1.57,-2.95,2026-09-04
平面媒体,usNWS.OQ,-1.82,-2.37,2026-09-04
平面媒体,usTRI.OQ,-2.9,-5.44,2026-09-04
平面媒体,usWLY.N,-5.72,-4.88,2026-09-04
平面媒体,usSCHL.OQ,-7.05,-6.94,2026-09-04
广播电视,usADEA.OQ,5.62,4.08,2026-09-04
广播电视,usEVC.N,1.1,0.12,2026-09-04
广播电视,usLBTYK.OQ,0.33,0.29,2026-09-04
广播电视,usLBTYA.OQ,-0.2,-0.38,2026-09-04
广播电视,usCHTR.OQ,-0.32,0.4,2026-09-04
广播电视,usNXST.OQ,-0.41,-0.47,2026-09-04
广播电视,usWBD.OQ,-0.41,-0.42,2026-09-04
广播电视,usCMCSA.OQ,-0.51,-0.6,2026-09-04
广播电视,usSIRI.OQ,-1.04,-2.62,2026-09-04
广播电视,usROKU.OQ,-1.25,-1.72,2026-09-04
广播电视,usNMAX.N,-1.61,-2.12,2026-09-04
广播电视,usFWONA.OQ,-1.63,-1.47,2026-09-04
广播电视,usFWONK.OQ,-1.63,-1.49,2026-09-04
广播电视,usLILAK.OQ,-2.0,-2.65,2026-09-04
广播电视,usFOXA.OQ,-2.69,-3.38,2026-09-04
广播电视,usFOX.OQ,-2.72,-3.39,2026-09-04
建筑施工,usSTRL.OQ,6.1,5.75,2026-09-04
建筑施工,usIESC.OQ,4.63,2.37,2026-09-04
建筑施工,usAMRC.N,3.15,1.67,2026-09-04
建筑施工,usMWH.OQ,2.89,2.39,2026-09-04
建筑施工,usROAD.OQ,2.85,1.95,2026-09-04
建筑施工,usFIX.N,2.64,1.91,2026-09-04
建筑施工,usCDNL.OQ,2.6,3.06,2026-09-04
建筑施工,usVMI.N,2.38,1.33,2026-09-04
建筑施工,usWSC.OQ,2.31,2.67,2026-09-04
建筑施工,usEME.N,2.19,1.73,2026-09-04
建筑施工,usDY.N,2.02,1.58,2026-09-04
建筑施工,usAGX.N,1.96,1.51,2026-09-04
建筑施工,usLGN.OQ,1.8,0.65,2026-09-04
建筑施工,usPWR.N,1.45,0.7,2026-09-04
建筑施工,usMTZ.N,1.25,2.11,2026-09-04
建筑施工,usPRIM.N,1.25,1.14,2026-09-04
建筑施工,usTPC.N,1.04,1.02,2026-09-04
建筑施工,usAPG.N,1.0,0.02,2026-09-04
建筑施工,usMYRG.OQ,0.87,0.88,2026-09-04
建筑施工,usGVA.N,0.23,-0.15,2026-09-04
建筑施工,usFER.OQ,0.19,-0.09,2026-09-04
建筑施工,usACA.N,-0.01,-0.02,2026-09-04
建筑施工,usACM.N,-0.03,-0.37,2026-09-04
建筑施工,usJ.N,-0.63,-0.89,2026-09-04
建筑施工,usKBR.N,-0.8,-1.26,2026-09-04
建筑施工,usFLR.N,-1.43,-2.33,2026-09-04
建筑施工,usWLDN.OQ,-1.71,-1.48,2026-09-04
建筑施工,usNWPX.OQ,-2.06,-2.41,2026-09-04
影视动漫,usRBLX.N,5.0,4.34,2026-09-04
影视动漫,usAMC.N,2.82,4.33,2026-09-04
影视动漫,usNTES.OQ,0.98,1.91,2026-09-04
影视动漫,usCNK.N,0.09,0.14,2026-09-04
影视动漫,usMSGE.N,-0.03,-0.5,2026-09-04
影视动漫,usIMAX.N,-0.09,-0.54,2026-09-04
影视动漫,usTME.N,-0.17,0.73,2026-09-04
影视动漫,usWMG.OQ,-0.27,-2.61,2026-09-04
影视动漫,usPSKY.OQ,-0.53,-1.63,2026-09-04
影视动漫,usTKO.N,-1.09,-1.8,2026-09-04
影视动漫,usDIS.N,-1.78,-1.73,2026-09-04
影视动漫,usLYV.N,-2.56,-2.25,2026-09-04
影视动漫,usNFLX.OQ,-4.93,-5.35,2026-09-04
影视动漫,usVSNT.OQ,-5.83,-5.76,2026-09-04
房地产开发,usFRMI.OQ,6.99,5.35,2026-09-04
房地产开发,usCXW.N,4.71,3.12,2026-09-04
房地产开发,usCOMP.N,3.3,0.54,2026-09-04
房地产开发,usECG.N,2.78,1.9,2026-09-04
房地产开发,usIRM.N,2.63,1.64,2026-09-04
房地产开发,usHOV.N,2.51,1.3,2026-09-04
房地产开发,usABR.N,2.31,1.16,2026-09-04
房地产开发,usSKY.N,2.04,1.92,2026-09-04
房地产开发,usLGIH.OQ,1.83,0.97,2026-09-04
房地产开发,usSTWD.N,1.83,1.26,2026-09-04
房地产开发,usMFA.N,1.52,0.9,2026-09-04
房地产开发,usARR.N,1.34,1.36,2026-09-04
房地产开发,usPMT.N,1.33,0.1,2026-09-04
房地产开发,usHHH.N,1.25,0.96,2026-09-04
房地产开发,usFBRT.N,1.23,0.7,2026-09-04
房地产开发,usBXMT.N,1.09,0.28,2026-09-04
房地产开发,usEFC.N,1.08,0.9,2026-09-04
房地产开发,usIVR.N,0.98,1.41,2026-09-04
房地产开发,usIBP.N,0.95,0.37,2026-09-04
房地产开发,usIIPR.N,0.91,0.7,2026-09-04
房地产开发,usPEB.N,0.91,1.69,2026-09-04
房地产开发,usDX.N,0.88,0.55,2026-09-04
房地产开发,usMHO.N,0.87,0.53,2026-09-04
房地产开发,usCBL.N,0.76,0.11,2026-09-04
房地产开发,usRHP.N,0.72,1.01,2026-09-04
房地产开发,usRITM.N,0.71,0.3,2026-09-04
房地产开发,usJOE.N,0.67,0.06,2026-09-04
房地产开发,usBN.N,0.6,-0.27,2026-09-04
房地产开发,usSHO.N,0.57,0.45,2026-09-04
房地产开发,usVMRK.N,0.52,0.6,2026-09-04
房地产开发,usPHM.N,0.45,0.11,2026-09-04
房地产开发,usHST.OQ,0.43,0.27,2026-09-04
房地产开发,usCUZ.N,0.42,-0.48,2026-09-04
房地产开发,usTOL.N,0.41,-0.05,2026-09-04
房地产开发,usORC.N,0.4,0.46,2026-09-04
房地产开发,usFCPT.N,0.36,0.08,2026-09-04
房地产开发,usRYN.N,0.35,0.69,2026-09-04
房地产开发,usARI.N,0.29,0.0,2026-09-04
房地产开发,usNLY.N,0.26,-0.09,2026-09-04
房地产开发,usBZH.N,0.18,0.18,2026-09-04
房地产开发,usSTAG.N,0.18,-0.05,2026-09-04
房地产开发,usAGNC.OQ,0.13,-0.09,2026-09-04
房地产开发,usESS.N,0.11,-0.01,2026-09-04
房地产开发,usPK.N,0.07,1.19,2026-09-04
房地产开发,usLXP.N,0.06,0.1,2026-09-04
房地产开发,usWPC.N,0.06,0.16,2026-09-04
房地产开发,usIVT.N,0.05,0.25,2026-09-04
房地产开发,usKBH.N,0.05,-0.11,2026-09-04
房地产开发,usVNO.N,0.05,0.14,2026-09-04
房地产开发,usCPT.N,0.03,0.09,2026-09-04
房地产开发,usFR.N,0.02,0.23,2026-09-04
房地产开发,usSBAC.OQ,0.01,-1.09,2026-09-04
房地产开发,usEPR.N,-0.0,-0.81,2026-09-04
房地产开发,usADC.N,-0.05,-0.15,2026-09-04
房地产开发,usAMT.N,-0.05,-1.07,2026-09-04
房地产开发,usGTY.N,-0.05,-0.37,2026-09-04
房地产开发,usDBRG.N,-0.08,-0.06,2026-09-04
房地产开发,usMAC.N,-0.08,0.78,2026-09-04
房地产开发,usMTH.N,-0.17,-0.21,2026-09-04
房地产开发,usAPLE.N,-0.18,0.13,2026-09-04
房地产开发,usGNL.N,-0.23,-0.22,2026-09-04
房地产开发,usFRT.N,-0.24,-0.06,2026-09-04
房地产开发,usAKR.N,-0.28,0.05,2026-09-04
房地产开发,usDHI.N,-0.28,-1.15,2026-09-04
房地产开发,usDRH.OQ,-0.3,0.17,2026-09-04
房地产开发,usLEN.N,-0.31,-1.03,2026-09-04
房地产开发,usREXR.N,-0.31,-0.59,2026-09-04
房地产开发,usSVC.OQ,-0.35,0.0,2026-09-04
房地产开发,usBXDC.N,-0.36,-1.07,2026-09-04
房地产开发,usRLJ.N,-0.39,0.37,2026-09-04
房地产开发,usCUBE.N,-0.4,-0.63,2026-09-04
房地产开发,usTRNO.N,-0.4,-0.23,2026-09-04
房地产开发,usUDR.N,-0.42,0.03,2026-09-04
房地产开发,usSKT.N,-0.43,0.48,2026-09-04
房地产开发,usPECO.OQ,-0.45,-0.56,2026-09-04
房地产开发,usBNL.N,-0.45,-0.29,2026-09-04
房地产开发,usUMH.N,-0.51,0.0,2026-09-04
房地产开发,usBRX.N,-0.54,-0.41,2026-09-04
房地产开发,usKIM.N,-0.54,-0.17,2026-09-04
房地产开发,usPLD.N,-0.54,-0.73,2026-09-04
房地产开发,usO.N,-0.55,-0.79,2026-09-04
房地产开发,usPSA.N,-0.6,-1.22,2026-09-04
房地产开发,usSBRA.OQ,-0.63,-0.72,2026-09-04
房地产开发,usSMA.N,-0.63,-1.57,2026-09-04
房地产开发,usKRG.N,-0.71,-0.5,2026-09-04
房地产开发,usELS.N,-0.72,-0.3,2026-09-04
房地产开发,usCCI.N,-0.75,-1.85,2026-09-04
房地产开发,usEPRT.N,-0.75,-0.2,2026-09-04
房地产开发,usGLPI.OQ,-0.76,-1.04,2026-09-04
房地产开发,usIRT.N,-0.77,-0.25,2026-09-04
房地产开发,usJAN.N,-0.78,-1.6,2026-09-04
房地产开发,usOUT.N,-0.81,-0.38,2026-09-04
房地产开发,usSPG.N,-0.83,-0.98,2026-09-04
房地产开发,usMPT.N,-0.84,-0.74,2026-09-04
房地产开发,usREG.OQ,-0.86,-0.87,2026-09-04
房地产开发,usJBGS.N,-0.91,-0.43,2026-09-04
房地产开发,usHR.N,-0.92,-0.78,2026-09-04
房地产开发,usLINE.OQ,-1.0,-0.42,2026-09-04
房地产开发,usCOLD.N,-1.08,0.78,2026-09-04
房地产开发,usINVH.N,-1.08,-0.21,2026-09-04
房地产开发,usLTC.N,-1.17,-1.65,2026-09-04
房地产开发,usNNN.N,-1.17,-1.22,2026-09-04
房地产开发,usOHI.N,-1.27,-1.4,2026-09-04
房地产开发,usNHI.N,-1.37,-1.43,2026-09-04
房地产开发,usAMH.N,-1.41,-0.73,2026-09-04
房地产开发,usDOC.N,-1.61,-1.81,2026-09-04
房地产开发,usXHR.N,-1.61,-0.99,2026-09-04
房地产开发,usCTRE.N,-1.64,-1.51,2026-09-04
房地产开发,usNTST.N,-1.64,-1.66,2026-09-04
房地产开发,usWELL.N,-1.68,-2.05,2026-09-04
房地产开发,usDHC.OQ,-1.91,-2.09,2026-09-04
房地产开发,usVTR.N,-1.97,-2.0,2026-09-04
房地产开发,usAHR.N,-2.37,-1.87,2026-09-04
房地产开发,usHASI.N,-3.6,-3.77,2026-09-04
房地产服务,usNMRK.OQ,2.96,2.21,2026-09-04
房地产服务,usMRP.N,2.54,0.95,2026-09-04
房地产服务,usCWK.N,2.5,1.34,2026-09-04
房地产服务,usJLL.N,1.51,0.02,2026-09-04
房地产服务,usCBRE.N,1.39,-0.6,2026-09-04
房地产服务,usBEKE.N,0.2,0.06,2026-09-04
房地产服务,usCURB.N,0.05,0.2,2026-09-04
房地产服务,usCIGI.OQ,-0.52,-1.76,2026-09-04
摩托车,usHOG.N,2.51,2.28,2026-09-04
教育,usUTI.N,4.52,2.78,2026-09-04
教育,usTAL.N,2.66,3.42,2026-09-04
教育,usLINC.OQ,2.48,0.63,2026-09-04
教育,usEDU.N,1.44,2.22,2026-09-04
教育,usLAUR.OQ,1.33,2.25,2026-09-04
教育,usLOPE.OQ,1.03,0.14,2026-09-04
教育,usPRDO.OQ,0.24,0.03,2026-09-04
教育,usSTRA.OQ,-0.09,0.36,2026-09-04
教育,usAPEI.OQ,-0.49,-0.04,2026-09-04
教育,usLRN.N,-1.4,-1.31,2026-09-04
教育,usCVSA.N,-2.0,0.35,2026-09-04
教育,usDUOL.OQ,-2.56,-2.75,2026-09-04
文娱用品,usDOO.OQ,6.13,4.83,2026-09-04
文娱用品,usPII.N,1.93,2.34,2026-09-04
文娱用品,usPTON.OQ,1.8,0.37,2026-09-04
文娱用品,usSPHR.N,1.55,-0.41,2026-09-04
文娱用品,usBC.N,1.43,2.3,2026-09-04
文娱用品,usCALY.N,1.39,1.15,2026-09-04
文娱用品,usPATK.OQ,1.18,1.53,2026-09-04
文娱用品,usGOLF.N,0.69,0.63,2026-09-04
文娱用品,usMAT.OQ,0.5,1.61,2026-09-04
文娱用品,usTTWO.OQ,-0.25,0.26,2026-09-04
文娱用品,usHAS.OQ,-0.71,-0.51,2026-09-04
文娱用品,usYETI.N,-0.86,-1.47,2026-09-04
文娱用品,usBILI.OQ,-2.01,-1.74,2026-09-04
服装家纺,usWWW.N,6.88,6.19,2026-09-04
服装家纺,usCPRI.N,4.42,2.42,2026-09-04
服装家纺,usSHOO.OQ,3.92,3.26,2026-09-04
服装家纺,usRL.N,2.94,2.03,2026-09-04
服装家纺,usAS.N,2.86,3.58,2026-09-04
服装家纺,usCRI.N,2.63,1.21,2026-09-04
服装家纺,usPVH.N,2.55,2.58,2026-09-04
服装家纺,usUAA.N,2.5,1.16,2026-09-04
服装家纺,usLEVI.N,2.44,1.74,2026-09-04
服装家纺,usVFC.N,2.25,2.36,2026-09-04
服装家纺,usGIL.N,2.12,-0.52,2026-09-04
服装家纺,usUA.N,2.07,0.39,2026-09-04
服装家纺,usDECK.N,1.8,1.55,2026-09-04
服装家纺,usCROX.OQ,1.5,1.31,2026-09-04
服装家纺,usCOLM.OQ,0.71,-0.12,2026-09-04
服装家纺,usKTB.N,0.12,-0.11,2026-09-04
服装家纺,usBIRK.N,0.11,0.15,2026-09-04
服装家纺,usTPR.N,-0.05,0.01,2026-09-04
服装家纺,usNKE.N,-0.2,-0.95,2026-09-04
服装家纺,usONON.N,-0.26,-1.3,2026-09-04
服装家纺,usZGN.N,-1.09,-0.71,2026-09-04
服装家纺,usGIII.OQ,-2.59,1.87,2026-09-04
服装家纺,usLULU.OQ,-16.5,-17.38,2026-09-04
服装家纺,usOXM.N,-16.96,-15.72,2026-09-04
林业,usBCC.N,3.38,2.71,2026-09-04
林业,usWFG.N,2.81,2.55,2026-09-04
林业,usLPX.N,0.08,0.65,2026-09-04
橡胶制品,usGT.OQ,2.21,2.29,2026-09-04
水务,usMFP.OQ,1.93,2.73,2026-09-04
水务,usHAYW.N,1.9,1.61,2026-09-04
水务,usSBS.N,1.7,0.39,2026-09-04
