industry,prefixed,m,chg1,date
医疗器械,usLNTH.OQ,0.07,-0.08,2026-09-01
医疗器械,usBLLN.OQ,0.02,1.82,2026-09-01
医疗器械,usTFX.N,0.02,-1.11,2026-09-01
医疗器械,usDCTH.OQ,-0.06,-0.36,2026-09-01
医疗器械,usSOLV.N,-0.11,-0.12,2026-09-01
医疗器械,usTECH.OQ,-0.24,-0.18,2026-09-01
医疗器械,usPRCT.OQ,-0.27,-1.37,2026-09-01
医疗器械,usBFLY.N,-0.29,3.68,2026-09-01
医疗器械,usPHG.N,-0.35,0.08,2026-09-01
医疗器械,usFIGS.N,-0.36,-0.52,2026-09-01
医疗器械,usVCYT.OQ,-0.46,0.56,2026-09-01
医疗器械,usALC.N,-0.46,-0.43,2026-09-01
医疗器械,usBVS.OQ,-0.47,0.15,2026-09-01
医疗器械,usDXCM.OQ,-0.54,-1.01,2026-09-01
医疗器械,usWST.N,-0.69,-0.72,2026-09-01
医疗器械,usBDX.N,-0.75,-0.52,2026-09-01
医疗器械,usZBH.N,-0.78,-0.64,2026-09-01
医疗器械,usESTA.OQ,-0.93,0.32,2026-09-01
医疗器械,usISRG.OQ,-1.16,-2.02,2026-09-01
医疗器械,usIQV.N,-1.24,-1.09,2026-09-01
医疗器械,usIDXX.OQ,-1.56,-2.07,2026-09-01
医疗器械,usULS.N,-1.56,-1.42,2026-09-01
医疗器械,usUFPT.OQ,-1.64,-1.31,2026-09-01
医疗器械,usBIO.N,-1.65,-1.34,2026-09-01
医疗器械,usGEHC.OQ,-1.68,-1.14,2026-09-01
医疗器械,usHAE.N,-1.7,-1.09,2026-09-01
医疗器械,usCNMD.N,-1.73,-1.46,2026-09-01
医疗器械,usRVTY.N,-1.8,-1.62,2026-09-01
医疗器械,usICUI.OQ,-1.84,-1.24,2026-09-01
医疗器械,usCOO.OQ,-1.85,-1.16,2026-09-01
医疗器械,usABSI.OQ,-1.89,-2.21,2026-09-01
医疗器械,usGMED.N,-1.95,-1.09,2026-09-01
医疗器械,usMTD.N,-1.97,-2.08,2026-09-01
医疗器械,usTNDM.OQ,-1.98,-3.32,2026-09-01
医疗器械,usNVST.N,-2.05,-1.84,2026-09-01
医疗器械,usABT.N,-2.07,-1.3,2026-09-01
医疗器械,usBAX.N,-2.09,-2.0,2026-09-01
医疗器械,usSHC.OQ,-2.32,-1.16,2026-09-01
医疗器械,usATEC.OQ,-2.34,-1.71,2026-09-01
医疗器械,usWAT.N,-2.43,-2.12,2026-09-01
医疗器械,usSYK.N,-2.49,-1.98,2026-09-01
医疗器械,usALGN.OQ,-2.5,-3.02,2026-09-01
医疗器械,usAXGN.OQ,-2.51,-1.73,2026-09-01
医疗器械,usAVTR.N,-2.51,-2.34,2026-09-01
医疗器械,usWRBY.N,-2.66,-1.67,2026-09-01
医疗器械,usMEDP.OQ,-2.71,-1.81,2026-09-01
医疗器械,usCRL.N,-2.92,-2.05,2026-09-01
医疗器械,usA.N,-2.93,-2.36,2026-09-01
医疗器械,usXRAY.OQ,-3.31,-3.67,2026-09-01
医疗器械,usRMD.N,-3.31,-3.64,2026-09-01
医疗器械,usBRKR.OQ,-3.35,-3.41,2026-09-01
医疗器械,usTMO.N,-3.35,-2.69,2026-09-01
医疗器械,usNEO.OQ,-3.56,-2.57,2026-09-01
医疗器械,usICLR.OQ,-3.59,-2.18,2026-09-01
医疗器械,usCAI.OQ,-3.6,-2.79,2026-09-01
医疗器械,usEYE.OQ,-3.65,-2.28,2026-09-01
医疗器械,usBBNX.OQ,-3.68,-4.41,2026-09-01
医疗器械,usADPT.OQ,-3.76,-2.33,2026-09-01
医疗器械,usBLFS.OQ,-3.84,-4.32,2026-09-01
医疗器械,usTXG.OQ,-4.24,-3.96,2026-09-01
医疗器械,usILMN.OQ,-4.5,-3.04,2026-09-01
医疗器械,usALMR.OQ,-5.46,-3.86,2026-09-01
医疗器械,usTMDX.OQ,-5.72,-3.1,2026-09-01
医疗器械,usMRVI.OQ,-6.27,-4.45,2026-09-01
医疗器械,usQDEL.OQ,-6.42,-4.71,2026-09-01
医疗器械,usENOV.N,-16.98,-16.51,2026-09-01
医疗服务,usCLOV.OQ,2.63,3.61,2026-09-01
医疗服务,usHUM.N,2.36,3.04,2026-09-01
医疗服务,usELV.N,2.19,2.67,2026-09-01
医疗服务,usLFST.OQ,2.17,1.94,2026-09-01
医疗服务,usMOH.N,1.97,2.16,2026-09-01
医疗服务,usPNTG.OQ,1.82,2.67,2026-09-01
医疗服务,usGH.OQ,1.75,3.39,2026-09-01
医疗服务,usASTH.OQ,1.25,1.29,2026-09-01
医疗服务,usHQY.OQ,1.21,0.48,2026-09-01
医疗服务,usCRVL.OQ,0.93,1.25,2026-09-01
医疗服务,usCNC.N,0.88,1.38,2026-09-01
医疗服务,usRDNT.OQ,0.21,-0.4,2026-09-01
医疗服务,usMD.N,0.05,0.91,2026-09-01
医疗服务,usAVAH.OQ,-0.06,0.3,2026-09-01
医疗服务,usPRVA.OQ,-0.06,0.73,2026-09-01
医疗服务,usOPCH.OQ,-0.2,0.81,2026-09-01
医疗服务,usACHC.OQ,-0.37,2.5,2026-09-01
医疗服务,usPGNY.OQ,-0.41,0.27,2026-09-01
医疗服务,usCON.N,-0.57,0.44,2026-09-01
医疗服务,usADUS.OQ,-0.9,-0.1,2026-09-01
医疗服务,usFMS.N,-0.92,0.0,2026-09-01
医疗服务,usCHE.N,-1.01,-0.68,2026-09-01
医疗服务,usDVA.N,-1.02,0.07,2026-09-01
医疗服务,usDGX.N,-2.34,-1.7,2026-09-01
医疗服务,usAMN.N,-2.89,-2.16,2026-09-01
医疗服务,usAGL.N,-3.31,-0.48,2026-09-01
医疗服务,usTRUP.OQ,-5.13,-4.36,2026-09-01
医疗服务,usOMDA.OQ,-5.74,-6.97,2026-09-01
医药商业,usGRDN.N,4.69,4.8,2026-09-01
医药商业,usCVS.N,4.44,3.93,2026-09-01
医药商业,usCOR.N,2.58,2.28,2026-09-01
医药商业,usMCK.N,2.14,2.54,2026-09-01
医药商业,usCAH.N,1.98,2.02,2026-09-01
医药商业,usEHC.N,1.48,1.53,2026-09-01
医药商业,usBKD.N,0.61,0.93,2026-09-01
医药商业,usENSG.OQ,0.27,0.55,2026-09-01
医药商业,usSNDA.N,0.06,0.8,2026-09-01
医药商业,usUHS.N,-0.13,0.36,2026-09-01
医药商业,usNHC.AM,-0.24,1.13,2026-09-01
医药商业,usTHC.N,-0.26,-0.03,2026-09-01
医药商业,usUSPH.N,-0.67,0.01,2026-09-01
医药商业,usHCA.N,-0.68,-0.21,2026-09-01
医药商业,usHSIC.OQ,-1.44,-1.43,2026-09-01
医药商业,usPACS.N,-1.58,-0.4,2026-09-01
医药商业,usAHCO.OQ,-3.17,-1.43,2026-09-01
半导体,usSWKS.OQ,1.05,0.6,2026-09-01
半导体,usQRVO.OQ,0.74,0.33,2026-09-01
半导体,usSLAB.OQ,0.11,0.03,2026-09-01
半导体,usAVGO.OQ,-0.12,-0.18,2026-09-01
半导体,usCRUS.OQ,-0.36,-0.4,2026-09-01
半导体,usASX.N,-0.38,1.3,2026-09-01
半导体,usNXPI.OQ,-0.96,-1.0,2026-09-01
半导体,usTSM.N,-1.03,-0.32,2026-09-01
半导体,usINTC.OQ,-1.15,-0.6,2026-09-01
半导体,usSYNA.OQ,-1.27,-1.6,2026-09-01
半导体,usSKHY.OQ,-1.31,-2.31,2026-09-01
半导体,usMU.OQ,-1.34,-2.64,2026-09-01
半导体,usSMTC.OQ,-1.43,-0.52,2026-09-01
半导体,usSTM.N,-1.48,-1.48,2026-09-01
半导体,usVLTO.N,-1.5,-1.54,2026-09-01
半导体,usON.OQ,-1.53,-1.94,2026-09-01
半导体,usCSIQ.OQ,-1.65,2.68,2026-09-01
半导体,usNVDA.OQ,-1.7,-1.51,2026-09-01
半导体,usMTSI.OQ,-1.81,-0.69,2026-09-01
半导体,usWOLF.N,-1.93,-3.98,2026-09-01
半导体,usASML.OQ,-2.26,-1.82,2026-09-01
半导体,usFSLR.OQ,-2.26,-1.11,2026-09-01
半导体,usAMD.OQ,-2.28,-2.36,2026-09-01
半导体,usDQ.N,-2.3,0.54,2026-09-01
半导体,usADI.OQ,-2.43,-1.81,2026-09-01
半导体,usGFS.OQ,-2.45,-1.7,2026-09-01
半导体,usALGM.OQ,-2.46,-2.15,2026-09-01
半导体,usHIMX.OQ,-2.57,-2.26,2026-09-01
半导体,usSITM.OQ,-2.97,-2.24,2026-09-01
半导体,usTXN.OQ,-3.06,-2.9,2026-09-01
半导体,usMCHP.OQ,-3.09,-2.78,2026-09-01
半导体,usDIOD.OQ,-3.14,-4.04,2026-09-01
半导体,usAMBA.OQ,-3.24,-2.23,2026-09-01
半导体,usRMBS.OQ,-3.27,-2.64,2026-09-01
半导体,usKLAC.OQ,-3.5,-2.6,2026-09-01
半导体,usARM.OQ,-3.59,-2.93,2026-09-01
半导体,usMPWR.OQ,-3.67,-3.3,2026-09-01
半导体,usMRVL.OQ,-3.74,-0.6,2026-09-01
半导体,usLSCC.OQ,-3.76,-3.17,2026-09-01
半导体,usPLAB.OQ,-3.81,-2.88,2026-09-01
半导体,usAEIS.OQ,-3.82,-3.56,2026-09-01
半导体,usNVEC.OQ,-3.82,-2.33,2026-09-01
半导体,usKLIC.OQ,-3.93,-2.52,2026-09-01
半导体,usCEVA.OQ,-4.04,-3.03,2026-09-01
半导体,usAZTA.OQ,-4.12,-3.31,2026-09-01
半导体,usAMBQ.N,-4.15,-4.06,2026-09-01
半导体,usNVMI.OQ,-4.33,-3.1,2026-09-01
半导体,usSIMO.OQ,-4.34,-3.84,2026-09-01
半导体,usPOWI.OQ,-4.36,-3.11,2026-09-01
半导体,usJKS.N,-4.5,-1.03,2026-09-01
半导体,usPENG.OQ,-4.53,-3.04,2026-09-01
半导体,usQ.N,-4.53,-3.3,2026-09-01
半导体,usTSEM.OQ,-4.64,-2.92,2026-09-01
半导体,usAMAT.OQ,-4.77,-3.61,2026-09-01
半导体,usLAES.OQ,-4.78,-4.02,2026-09-01
半导体,usLRCX.OQ,-4.82,-3.74,2026-09-01
半导体,usMKSI.OQ,-4.82,-3.82,2026-09-01
半导体,usAOSL.OQ,-5.25,-4.14,2026-09-01
半导体,usAMKR.OQ,-5.32,-3.3,2026-09-01
半导体,usSHLS.OQ,-5.38,-3.18,2026-09-01
半导体,usALAB.OQ,-5.46,-5.75,2026-09-01
半导体,usENTG.OQ,-5.51,-4.27,2026-09-01
半导体,usTER.OQ,-5.67,-4.11,2026-09-01
半导体,usACLS.OQ,-5.71,-4.54,2026-09-01
半导体,usCBRS.OQ,-5.74,-6.31,2026-09-01
半导体,usMXL.OQ,-5.79,-3.87,2026-09-01
半导体,usONTO.N,-6.1,-4.06,2026-09-01
半导体,usCAMT.OQ,-6.13,-4.37,2026-09-01
半导体,usVECO.OQ,-6.15,-5.08,2026-09-01
半导体,usICHR.OQ,-6.17,-3.38,2026-09-01
半导体,usAEHR.OQ,-6.32,-3.38,2026-09-01
半导体,usUCTT.OQ,-6.47,-4.01,2026-09-01
半导体,usINDI.OQ,-6.54,-4.57,2026-09-01
半导体,usPOET.OQ,-6.67,-4.83,2026-09-01
半导体,usNVTS.OQ,-6.75,-5.61,2026-09-01
半导体,usKOPN.OQ,-6.93,-5.18,2026-09-01
半导体,usPDFS.OQ,-6.94,-6.05,2026-09-01
半导体,usFORM.OQ,-7.13,-5.17,2026-09-01
半导体,usCOHU.OQ,-7.42,-4.21,2026-09-01
半导体,usTE.N,-7.85,-3.82,2026-09-01
半导体,usAXTI.OQ,-8.23,-7.42,2026-09-01
半导体,usCRDO.OQ,-10.49,-8.65,2026-09-01
商业物业经营,usUE.N,0.56,1.04,2026-09-01
商业物业经营,usARE.N,0.12,0.66,2026-09-01
商业物业经营,usKRC.N,-0.36,-0.22,2026-09-01
商业物业经营,usFSV.OQ,-0.62,0.09,2026-09-01
商业物业经营,usHPP.N,-1.07,1.75,2026-09-01
商业物业经营,usHIW.N,-1.67,-0.65,2026-09-01
商业物业经营,usDLR.N,-1.9,-1.25,2026-09-01
商业物业经营,usDEI.N,-2.33,-1.3,2026-09-01
商业物业经营,usBXP.N,-2.49,-1.37,2026-09-01
商业物业经营,usCDP.N,-2.49,-1.33,2026-09-01
商业物业经营,usSLG.N,-3.9,-2.48,2026-09-01
商业物业经营,usREAX.OQ,-11.4,-4.79,2026-09-01
基本金属,usCENX.OQ,1.61,2.21,2026-09-01
基本金属,usAA.N,1.18,1.9,2026-09-01
基本金属,usCSTM.N,0.47,1.82,2026-09-01
基本金属,usRIO.N,-1.29,-0.62,2026-09-01
基本金属,usCMP.N,-1.51,-1.73,2026-09-01
基本金属,usMEC.N,-1.72,-0.83,2026-09-01
基本金属,usMTRN.N,-1.82,-0.8,2026-09-01
基本金属,usSGML.OQ,-2.06,-3.01,2026-09-01
基本金属,usBHP.N,-2.1,-1.2,2026-09-01
基本金属,usALM.OQ,-2.44,-0.9,2026-09-01
基本金属,usSBSW.N,-2.85,-1.6,2026-09-01
基本金属,usLAR.N,-3.04,-2.36,2026-09-01
基本金属,usTECK.N,-3.14,-1.95,2026-09-01
基本金属,usKNF.N,-3.29,-1.44,2026-09-01
基本金属,usNEXA.N,-3.44,-3.6,2026-09-01
基本金属,usLAC.N,-4.18,-3.88,2026-09-01
基本金属,usAUR.OQ,-4.22,-3.02,2026-09-01
基本金属,usSCCO.N,-4.27,-3.48,2026-09-01
基本金属,usUUUU.AM,-4.65,-3.59,2026-09-01
基本金属,usUSAR.OQ,-4.86,-3.14,2026-09-01
基本金属,usNB.OQ,-4.9,-4.53,2026-09-01
基本金属,usFCX.N,-5.24,-4.32,2026-09-01
基本金属,usALOY.OQ,-5.52,-3.57,2026-09-01
基本金属,usCRML.OQ,-5.64,-4.02,2026-09-01
基本金属,usNXE.N,-6.19,-5.16,2026-09-01
基本金属,usSVM.AM,-6.53,-4.34,2026-09-01
基本金属,usPPTA.OQ,-6.86,-5.77,2026-09-01
基本金属,usAUGO.OQ,-6.91,-5.42,2026-09-01
基本金属,usHBM.N,-7.39,-5.72,2026-09-01
基本金属,usTGB.AM,-8.3,-6.64,2026-09-01
基本金属,usERO.N,-8.72,-6.22,2026-09-01
基本金属,usHYMC.OQ,-9.95,-7.68,2026-09-01
基本金属,usIE.AM,-10.61,-9.31,2026-09-01
家具,usETD.N,1.71,1.27,2026-09-01
家具,usSGI.N,-0.81,-1.7,2026-09-01
家具,usLEG.N,-1.67,-1.29,2026-08-26
家具,usLZB.N,-2.62,-1.11,2026-09-01
家具,usMHK.N,-3.11,-2.5,2026-09-01
家具,usMBC.N,-5.7,-3.52,2026-09-01
平面媒体,usNYT.N,0.04,0.68,2026-09-01
平面媒体,usTRI.OQ,-0.12,-0.9,2026-09-01
平面媒体,usSCHL.OQ,-0.37,0.1,2026-09-01
平面媒体,usNWSA.OQ,-0.81,-0.26,2026-09-01
平面媒体,usWLY.N,-1.35,0.0,2026-09-01
平面媒体,usNWS.OQ,-1.41,-0.52,2026-09-01
平面媒体,usTDAY.N,-2.32,-1.75,2026-09-01
平面媒体,usMORN.OQ,-3.97,-4.15,2026-09-01
广播电视,usLILAK.OQ,-0.02,-0.94,2026-09-01
广播电视,usEVC.N,-0.05,0.5,2026-09-01
广播电视,usLBTYK.OQ,-0.76,-1.33,2026-09-01
广播电视,usROKU.OQ,-0.95,-0.89,2026-09-01
广播电视,usWBD.OQ,-1.23,-0.74,2026-09-01
广播电视,usLBTYA.OQ,-1.34,-1.95,2026-09-01
广播电视,usCMCSA.OQ,-1.53,-1.2,2026-09-01
广播电视,usNXST.OQ,-2.3,-2.36,2026-09-01
广播电视,usFOXA.OQ,-2.53,-2.1,2026-09-01
广播电视,usFOX.OQ,-2.56,-1.97,2026-09-01
广播电视,usSIRI.OQ,-2.56,-1.95,2026-09-01
广播电视,usNMAX.N,-2.79,-3.44,2026-09-01
广播电视,usFWONA.OQ,-3.42,-2.57,2026-09-01
广播电视,usCHTR.OQ,-3.79,-4.1,2026-09-01
广播电视,usFWONK.OQ,-3.94,-3.0,2026-09-01
广播电视,usADEA.OQ,-4.69,-3.41,2026-09-01
建筑施工,usFLR.N,4.07,3.19,2026-09-01
建筑施工,usAMRC.N,1.65,2.17,2026-09-01
建筑施工,usPWR.N,0.45,0.71,2026-09-01
建筑施工,usFIX.N,0.24,0.57,2026-09-01
建筑施工,usACA.N,0.1,0.12,2026-09-01
建筑施工,usWLDN.OQ,-0.69,-0.69,2026-09-01
建筑施工,usEME.N,-1.18,0.1,2026-09-01
建筑施工,usVMI.N,-1.23,-0.36,2026-09-01
建筑施工,usPRIM.N,-1.49,0.19,2026-09-01
建筑施工,usFER.OQ,-1.62,-1.45,2026-09-01
建筑施工,usAPG.N,-1.63,-0.33,2026-09-01
建筑施工,usMTZ.N,-1.9,-0.85,2026-09-01
建筑施工,usNWPX.OQ,-2.08,-0.76,2026-09-01
建筑施工,usACM.N,-2.17,-1.78,2026-09-01
建筑施工,usKBR.N,-2.21,-1.44,2026-09-01
建筑施工,usJ.N,-2.6,-1.82,2026-09-01
建筑施工,usDY.N,-2.73,-1.34,2026-09-01
建筑施工,usTPC.N,-3.07,-2.24,2026-09-01
建筑施工,usMYRG.OQ,-3.14,-1.7,2026-09-01
建筑施工,usIESC.OQ,-3.27,-0.8,2026-09-01
建筑施工,usGVA.N,-3.3,-2.18,2026-09-01
建筑施工,usSTRL.OQ,-4.39,-2.97,2026-09-01
建筑施工,usLGN.OQ,-5.17,-3.68,2026-09-01
建筑施工,usWSC.OQ,-5.32,-4.85,2026-09-01
建筑施工,usCDNL.OQ,-5.49,-2.62,2026-09-01
建筑施工,usMWH.OQ,-5.56,-2.9,2026-09-01
建筑施工,usAGX.N,-5.71,-4.76,2026-09-01
建筑施工,usROAD.OQ,-7.73,-5.31,2026-09-01
影视动漫,usRBLX.N,2.24,-1.5,2026-09-01
影视动漫,usIMAX.N,0.07,-0.14,2026-09-01
影视动漫,usNFLX.OQ,-0.24,-0.3,2026-09-01
影视动漫,usWMG.OQ,-0.65,-0.85,2026-09-01
影视动漫,usTKO.N,-0.7,-0.19,2026-09-01
影视动漫,usVSNT.OQ,-1.08,-1.97,2026-09-01
影视动漫,usMSGE.N,-1.19,-0.84,2026-09-01
影视动漫,usDIS.N,-1.25,-1.24,2026-09-01
影视动漫,usTME.N,-1.68,0.24,2026-09-01
影视动漫,usNTES.OQ,-1.79,-1.41,2026-09-01
影视动漫,usLYV.N,-1.86,-1.5,2026-09-01
影视动漫,usAMC.N,-2.14,-2.27,2026-09-01
影视动漫,usPSKY.OQ,-3.02,-3.3,2026-09-01
影视动漫,usCNK.N,-3.16,-2.33,2026-09-01
房地产开发,usJAN.N,2.45,3.87,2026-09-01
房地产开发,usLTC.N,2.26,2.68,2026-09-01
房地产开发,usCTRE.N,2.24,2.52,2026-09-01
房地产开发,usSBRA.OQ,2.06,2.7,2026-09-01
房地产开发,usOHI.N,1.91,2.34,2026-09-01
房地产开发,usAHR.N,1.77,2.41,2026-09-01
房地产开发,usHR.N,1.67,1.68,2026-09-01
房地产开发,usKIM.N,1.57,1.75,2026-09-01
房地产开发,usRYN.N,1.56,1.51,2026-09-01
房地产开发,usSTAG.N,1.26,1.1,2026-09-01
房地产开发,usWELL.N,1.25,1.77,2026-09-01
房地产开发,usREG.OQ,1.24,1.73,2026-09-01
房地产开发,usNTST.N,1.21,1.54,2026-09-01
房地产开发,usBXDC.N,0.97,1.2,2026-09-01
房地产开发,usSKT.N,0.89,0.88,2026-09-01
房地产开发,usBRX.N,0.84,1.28,2026-09-01
房地产开发,usKRG.N,0.84,1.24,2026-09-01
房地产开发,usNHI.N,0.84,1.63,2026-09-01
房地产开发,usOUT.N,0.79,1.48,2026-09-01
房地产开发,usFR.N,0.69,0.89,2026-09-01
房地产开发,usEPR.N,0.63,1.11,2026-09-01
房地产开发,usFRT.N,0.52,0.86,2026-09-01
房地产开发,usVTR.N,0.4,0.99,2026-09-01
房地产开发,usMPT.N,0.32,1.51,2026-09-01
房地产开发,usAMT.N,0.27,0.18,2026-09-01
房地产开发,usIVT.N,0.25,0.68,2026-09-01
房地产开发,usPECO.OQ,0.08,0.7,2026-09-01
房地产开发,usAMH.N,0.06,0.36,2026-09-01
房地产开发,usLXP.N,0.06,0.16,2026-09-01
房地产开发,usIRT.N,0.05,0.56,2026-09-01
房地产开发,usBZH.N,0.0,0.06,2026-09-01
房地产开发,usCPT.N,-0.0,0.15,2026-09-01
房地产开发,usREXR.N,-0.06,0.05,2026-09-01
房地产开发,usWPC.N,-0.07,0.29,2026-09-01
房地产开发,usTRNO.N,-0.08,0.36,2026-09-01
房地产开发,usVMRK.N,-0.08,0.21,2026-09-01
房地产开发,usCCI.N,-0.1,-0.39,2026-09-01
房地产开发,usDBRG.N,-0.1,0.0,2026-09-01
房地产开发,usADC.N,-0.13,0.35,2026-09-01
房地产开发,usBXMT.N,-0.15,-0.65,2026-09-01
房地产开发,usO.N,-0.16,0.13,2026-09-01
房地产开发,usINVH.N,-0.2,-0.03,2026-09-01
房地产开发,usEPRT.N,-0.21,0.4,2026-09-01
房地产开发,usDHC.OQ,-0.24,0.79,2026-09-01
房地产开发,usNNN.N,-0.28,0.09,2026-09-01
房地产开发,usCUBE.N,-0.32,0.03,2026-09-01
房地产开发,usSBAC.OQ,-0.36,-0.45,2026-09-01
房地产开发,usGNL.N,-0.37,-0.54,2026-09-01
房地产开发,usUDR.N,-0.42,-0.22,2026-09-01
房地产开发,usDOC.N,-0.58,0.0,2026-09-01
房地产开发,usFCPT.N,-0.58,-0.16,2026-09-01
房地产开发,usPLD.N,-0.61,-0.17,2026-09-01
房地产开发,usFBRT.N,-0.7,-0.36,2026-09-01
房地产开发,usNHP.OQ,-0.71,-0.19,2026-09-01
房地产开发,usELS.N,-0.74,-0.46,2026-09-01
房地产开发,usBNL.N,-0.77,-0.19,2026-09-01
房地产开发,usHASI.N,-0.77,-0.08,2026-09-01
房地产开发,usSMA.N,-0.77,0.09,2026-09-01
房地产开发,usSPG.N,-0.77,-0.21,2026-09-01
房地产开发,usIIPR.N,-0.82,-1.32,2026-09-01
房地产开发,usMAC.N,-0.84,-0.42,2026-09-01
房地产开发,usGTY.N,-0.85,-0.12,2026-09-01
房地产开发,usAKR.N,-0.87,-0.1,2026-09-01
房地产开发,usORC.N,-0.91,-0.76,2026-09-01
房地产开发,usPMT.N,-0.94,-0.86,2026-09-01
房地产开发,usARR.N,-1.03,-0.62,2026-09-01
房地产开发,usGLPI.OQ,-1.1,-0.64,2026-09-01
房地产开发,usEFC.N,-1.12,-0.9,2026-09-01
房地产开发,usARI.N,-1.16,-1.45,2026-09-01
房地产开发,usDX.N,-1.22,-1.16,2026-09-01
房地产开发,usESS.N,-1.36,-1.4,2026-09-01
房地产开发,usLINE.OQ,-1.37,-1.17,2026-09-01
房地产开发,usRITM.N,-1.5,-1.4,2026-09-01
房地产开发,usAGNC.OQ,-1.51,-1.21,2026-09-01
房地产开发,usSVC.OQ,-1.52,-1.67,2026-09-01
房地产开发,usABR.N,-1.57,-1.2,2026-09-01
房地产开发,usNLY.N,-1.58,-1.31,2026-09-01
房地产开发,usSTWD.N,-1.59,-1.08,2026-09-01
房地产开发,usCOLD.N,-1.63,-1.4,2026-09-01
房地产开发,usUMH.N,-1.63,-1.52,2026-09-01
房地产开发,usMFA.N,-1.71,-1.59,2026-09-01
房地产开发,usRLJ.N,-1.88,-0.18,2026-09-01
房地产开发,usCBL.N,-1.9,-1.63,2026-09-01
房地产开发,usPK.N,-2.04,-0.52,2026-09-01
房地产开发,usIVR.N,-2.13,-1.64,2026-09-01
房地产开发,usHHH.N,-2.14,-1.59,2026-09-01
房地产开发,usHST.OQ,-2.15,-1.32,2026-09-01
房地产开发,usCUZ.N,-2.23,-1.45,2026-09-01
房地产开发,usPSA.N,-2.23,-1.35,2026-09-01
房地产开发,usSHO.N,-2.33,-1.88,2026-09-01
房地产开发,usCXW.N,-2.35,-1.51,2026-09-01
房地产开发,usECG.N,-2.36,-1.24,2026-09-01
房地产开发,usJBGS.N,-2.48,-2.32,2026-09-01
房地产开发,usLEN.N,-2.61,-1.62,2026-09-01
房地产开发,usJOE.N,-2.65,-1.59,2026-09-01
房地产开发,usMHO.N,-2.65,-1.87,2026-09-01
房地产开发,usIRM.N,-2.68,-0.98,2026-09-01
房地产开发,usDHI.N,-2.86,-2.21,2026-09-01
房地产开发,usPEB.N,-2.86,-2.1,2026-09-01
房地产开发,usTOL.N,-3.04,-2.26,2026-09-01
房地产开发,usPHM.N,-3.1,-2.53,2026-09-01
房地产开发,usVNO.N,-3.26,-1.95,2026-09-01
房地产开发,usKBH.N,-3.37,-2.03,2026-09-01
房地产开发,usRHP.N,-3.55,-2.6,2026-09-01
房地产开发,usIBP.N,-3.74,-3.58,2026-09-01
房地产开发,usBN.N,-3.77,-3.59,2026-09-01
房地产开发,usAPLE.N,-3.78,-2.38,2026-09-01
房地产开发,usMTH.N,-3.78,-2.81,2026-09-01
房地产开发,usDRH.OQ,-4.0,-2.52,2026-09-01
房地产开发,usXHR.N,-4.08,-2.45,2026-09-01
房地产开发,usCOMP.N,-4.23,-2.18,2026-09-01
房地产开发,usSKY.N,-4.49,-4.02,2026-09-01
房地产开发,usLGIH.OQ,-5.07,-3.93,2026-09-01
房地产开发,usHOV.N,-5.43,-3.78,2026-09-01
房地产开发,usFRMI.OQ,-8.65,-6.84,2026-09-01
房地产服务,usBEKE.N,0.66,3.2,2026-09-01
房地产服务,usMRP.N,0.29,0.53,2026-09-01
房地产服务,usCURB.N,-0.99,-0.8,2026-09-01
房地产服务,usCBRE.N,-2.1,-0.93,2026-09-01
房地产服务,usCIGI.OQ,-2.6,-1.51,2026-09-01
房地产服务,usNMRK.OQ,-2.89,-1.38,2026-09-01
房地产服务,usCWK.N,-2.98,-0.74,2026-09-01
房地产服务,usJLL.N,-4.65,-3.06,2026-09-01
摩托车,usHOG.N,-2.33,-1.63,2026-09-01
教育,usDUOL.OQ,8.14,7.02,2026-09-01
教育,usTAL.N,3.69,4.17,2026-09-01
教育,usEDU.N,1.68,2.36,2026-09-01
教育,usLRN.N,0.96,0.68,2026-09-01
教育,usLOPE.OQ,0.43,1.32,2026-09-01
教育,usAPEI.OQ,0.01,0.44,2026-09-01
教育,usSTRA.OQ,-0.71,0.57,2026-09-01
教育,usCVSA.N,-0.74,0.94,2026-09-01
教育,usPRDO.OQ,-0.88,-0.24,2026-09-01
教育,usUTI.N,-2.02,-1.33,2026-09-01
教育,usLAUR.OQ,-2.46,-0.72,2026-09-01
教育,usLINC.OQ,-3.89,-3.42,2026-09-01
文娱用品,usDOO.OQ,-0.29,-0.18,2026-09-01
文娱用品,usGOLF.N,-0.42,-0.58,2026-09-01
文娱用品,usCALY.N,-0.76,-1.15,2026-09-01
文娱用品,usHAS.OQ,-1.01,-0.96,2026-09-01
文娱用品,usPATK.OQ,-1.47,-0.51,2026-09-01
文娱用品,usMAT.OQ,-2.74,-2.41,2026-09-01
文娱用品,usYETI.N,-2.9,-2.17,2026-09-01
文娱用品,usPII.N,-3.33,-3.88,2026-09-01
文娱用品,usBILI.OQ,-3.78,-2.29,2026-09-01
文娱用品,usBC.N,-4.04,-3.33,2026-09-01
文娱用品,usTTWO.OQ,-4.47,-1.37,2026-09-01
文娱用品,usSPHR.N,-4.78,-2.2,2026-09-01
文娱用品,usPTON.OQ,-5.29,-5.04,2026-09-01
服装家纺,usLULU.OQ,-1.12,-1.88,2026-09-01
服装家纺,usCOLM.OQ,-1.15,-1.03,2026-09-01
服装家纺,usNKE.N,-1.46,-1.37,2026-09-01
服装家纺,usTPR.N,-1.48,-1.01,2026-09-01
