industry,prefixed,m,chg1,date
医疗器械,usSTAA.OQ,0.72,-1.74,2026-09-02
医疗器械,usMEDP.OQ,0.54,1.68,2026-09-02
医疗器械,usSHC.OQ,0.52,1.5,2026-09-02
医疗器械,usWAT.N,0.49,1.57,2026-09-02
医疗器械,usALC.N,0.48,0.68,2026-09-02
医疗器械,usABT.N,0.38,1.41,2026-09-02
医疗器械,usHTFL.OQ,0.27,-0.85,2026-09-02
医疗器械,usULS.N,0.24,0.9,2026-09-02
医疗器械,usPODD.OQ,0.23,-0.16,2026-09-02
医疗器械,usHAE.N,0.23,0.95,2026-09-02
医疗器械,usEW.N,0.2,0.09,2026-09-02
医疗器械,usTFX.N,0.13,0.35,2026-09-02
医疗器械,usTMDX.OQ,0.1,2.49,2026-09-02
医疗器械,usPEN.N,0.08,0.07,2026-09-02
医疗器械,usTECH.OQ,0.07,0.17,2026-09-02
医疗器械,usITGR.N,-0.02,-0.06,2026-09-02
医疗器械,usLNTH.OQ,-0.07,-0.07,2026-09-02
医疗器械,usADPT.OQ,-0.08,1.31,2026-09-02
医疗器械,usISRG.OQ,-0.08,0.71,2026-09-02
医疗器械,usCNMD.N,-0.16,0.63,2026-09-02
医疗器械,usBBNX.OQ,-0.18,1.84,2026-09-02
医疗器械,usTMO.N,-0.19,1.34,2026-09-02
医疗器械,usBDX.N,-0.2,0.21,2026-09-02
医疗器械,usCOO.OQ,-0.23,0.65,2026-09-02
医疗器械,usBAX.N,-0.24,0.86,2026-09-02
医疗器械,usA.N,-0.26,0.97,2026-09-02
医疗器械,usZBH.N,-0.39,0.1,2026-09-02
医疗器械,usGEHC.OQ,-0.51,0.2,2026-09-02
医疗器械,usBLFS.OQ,-0.55,1.27,2026-09-02
医疗器械,usMMSI.OQ,-0.56,-0.61,2026-09-02
医疗器械,usEYE.OQ,-0.71,0.78,2026-09-02
医疗器械,usGMED.N,-0.71,0.22,2026-09-02
医疗器械,usABSI.OQ,-0.82,-0.45,2026-09-02
医疗器械,usSNN.N,-0.85,-1.07,2026-09-02
医疗器械,usPHG.N,-0.9,-0.83,2026-09-02
医疗器械,usDXCM.OQ,-0.95,-0.5,2026-09-02
医疗器械,usATEC.OQ,-1.21,-0.22,2026-09-02
医疗器械,usMRVI.OQ,-1.25,1.1,2026-09-02
医疗器械,usQDEL.OQ,-1.34,1.45,2026-09-02
医疗器械,usUFPT.OQ,-1.34,-0.55,2026-09-02
医疗器械,usCAI.OQ,-1.42,0.08,2026-09-02
医疗器械,usICUI.OQ,-1.42,-0.56,2026-09-02
医疗器械,usPSNL.OQ,-1.45,-1.93,2026-09-02
医疗器械,usMTD.N,-1.54,-0.6,2026-09-02
医疗器械,usNEO.OQ,-1.72,-0.29,2026-09-02
医疗器械,usRMD.N,-2.05,-0.21,2026-09-02
医疗器械,usFIGS.N,-2.06,-1.7,2026-09-02
医疗器械,usIDXX.OQ,-2.1,-1.13,2026-09-02
医疗器械,usWRBY.N,-2.29,-1.16,2026-09-02
医疗器械,usAORT.N,-2.43,-2.77,2026-09-02
医疗器械,usICLR.OQ,-2.62,-0.97,2026-09-02
医疗器械,usSYK.N,-3.02,-1.64,2026-09-02
医疗器械,usAXGN.OQ,-4.27,-3.17,2026-09-02
医疗器械,usTNDM.OQ,-4.48,-3.38,2026-09-02
医疗器械,usBFLY.N,-6.62,-7.09,2026-09-02
医疗器械,usENOV.N,-9.93,-1.61,2026-09-02
医疗服务,usCNC.N,3.82,3.23,2026-09-02
医疗服务,usLFST.OQ,3.38,2.3,2026-09-02
医疗服务,usHUM.N,2.96,1.54,2026-09-02
医疗服务,usADUS.OQ,2.95,3.16,2026-09-02
医疗服务,usPGNY.OQ,2.27,2.46,2026-09-02
医疗服务,usELV.N,1.94,0.69,2026-09-02
医疗服务,usHQY.OQ,1.87,1.59,2026-09-02
医疗服务,usMD.N,1.65,1.47,2026-09-02
医疗服务,usCRVL.OQ,1.46,0.93,2026-09-02
医疗服务,usCLOV.OQ,1.42,0.0,2026-09-02
医疗服务,usDVA.N,1.36,1.85,2026-09-02
医疗服务,usCHE.N,1.18,1.71,2026-09-02
医疗服务,usOPCH.OQ,0.91,0.89,2026-09-02
医疗服务,usDGX.N,0.87,1.94,2026-09-02
医疗服务,usMOH.N,0.73,-0.22,2026-09-02
医疗服务,usASTH.OQ,0.64,-0.08,2026-09-02
医疗服务,usGH.OQ,0.54,-0.82,2026-09-02
医疗服务,usPRVA.OQ,0.46,0.39,2026-09-02
医疗服务,usRDNT.OQ,0.36,0.24,2026-09-02
医疗服务,usCON.N,0.33,0.41,2026-09-02
医疗服务,usFMS.N,-0.71,-0.4,2026-09-02
医疗服务,usOMDA.OQ,-0.81,2.06,2026-09-02
医疗服务,usTRUP.OQ,-1.15,1.36,2026-09-02
医疗服务,usACHC.OQ,-1.24,-1.77,2026-09-02
医疗服务,usAGL.N,-1.34,-0.1,2026-09-02
医疗服务,usAVAH.OQ,-1.64,-1.93,2026-09-02
医疗服务,usAMN.N,-1.74,-0.48,2026-09-02
医药商业,usAHCO.OQ,8.09,9.62,2026-09-02
医药商业,usCAH.N,3.61,2.57,2026-09-02
医药商业,usMCK.N,3.09,1.99,2026-09-02
医药商业,usCOR.N,2.89,1.63,2026-09-02
医药商业,usGRDN.N,2.86,0.44,2026-09-02
医药商业,usPACS.N,1.84,2.25,2026-09-02
医药商业,usCVS.N,1.77,-0.38,2026-09-02
医药商业,usHSIC.OQ,1.45,2.11,2026-09-02
医药商业,usBKD.N,0.76,0.17,2026-09-02
医药商业,usUSPH.N,0.41,0.63,2026-09-02
医药商业,usEHC.N,-0.06,-0.71,2026-09-02
医药商业,usENSG.OQ,-0.1,-0.29,2026-09-02
医药商业,usSNDA.N,-0.16,-0.58,2026-09-02
医药商业,usNHC.AM,-0.74,-0.74,2026-09-02
医药商业,usUHS.N,-1.88,-1.91,2026-09-02
医药商业,usTHC.N,-2.83,-2.75,2026-09-02
医药商业,usHCA.N,-3.04,-2.79,2026-09-02
半导体,usSWKS.OQ,7.03,6.32,2026-09-02
半导体,usCSIQ.OQ,5.61,5.53,2026-09-02
半导体,usQRVO.OQ,4.86,4.39,2026-09-02
半导体,usCBRS.OQ,4.1,6.89,2026-09-02
半导体,usCRUS.OQ,3.65,3.66,2026-09-02
半导体,usNVDA.OQ,2.73,3.21,2026-09-02
半导体,usAEHR.OQ,2.61,4.77,2026-09-02
半导体,usNXPI.OQ,2.33,2.74,2026-09-02
半导体,usSTM.N,2.21,2.65,2026-09-02
半导体,usTSEM.OQ,2.09,3.89,2026-09-02
半导体,usSITM.OQ,2.03,2.91,2026-09-02
半导体,usAOSL.OQ,2.02,4.15,2026-09-02
半导体,usNVMI.OQ,1.9,3.54,2026-09-02
半导体,usDIOD.OQ,1.87,3.33,2026-09-02
半导体,usSKHY.OQ,1.87,2.61,2026-09-02
半导体,usMXL.OQ,1.75,4.36,2026-09-02
半导体,usMU.OQ,1.63,2.43,2026-09-02
半导体,usAMKR.OQ,1.38,3.33,2026-09-02
半导体,usSMTC.OQ,1.21,1.19,2026-09-02
半导体,usINTC.OQ,0.92,1.21,2026-09-02
半导体,usPLAB.OQ,0.8,1.98,2026-09-02
半导体,usAMBQ.N,0.68,2.43,2026-09-02
半导体,usFSLR.OQ,0.66,1.48,2026-09-02
半导体,usCOHU.OQ,0.64,3.6,2026-09-02
半导体,usMCHP.OQ,0.62,1.89,2026-09-02
半导体,usSLAB.OQ,0.57,0.51,2026-09-02
半导体,usLSCC.OQ,0.51,1.97,2026-09-02
半导体,usCAMT.OQ,0.46,2.94,2026-09-02
半导体,usWOLF.N,0.44,1.29,2026-09-02
半导体,usSYNA.OQ,0.4,0.86,2026-09-02
半导体,usSIMO.OQ,0.29,2.17,2026-09-02
半导体,usASML.OQ,0.11,1.03,2026-09-02
半导体,usQ.N,0.1,1.9,2026-09-02
半导体,usTSM.N,0.1,0.36,2026-09-02
半导体,usMKSI.OQ,0.09,2.0,2026-09-02
半导体,usPOET.OQ,0.09,2.68,2026-09-02
半导体,usNVTS.OQ,-0.24,2.47,2026-09-02
半导体,usVECO.OQ,-0.29,2.31,2026-09-02
半导体,usHIMX.OQ,-0.35,0.67,2026-09-02
半导体,usKLIC.OQ,-0.35,1.17,2026-09-02
半导体,usPOWI.OQ,-0.49,1.04,2026-09-02
半导体,usKLAC.OQ,-0.52,0.8,2026-09-02
半导体,usTER.OQ,-0.54,1.83,2026-09-02
半导体,usADI.OQ,-0.55,0.34,2026-09-02
半导体,usNVEC.OQ,-0.6,0.73,2026-09-02
半导体,usVLTO.N,-0.61,0.16,2026-09-02
半导体,usAVGO.OQ,-0.67,-0.66,2026-09-02
半导体,usICHR.OQ,-0.7,1.68,2026-09-02
半导体,usTXN.OQ,-0.71,0.58,2026-09-02
半导体,usENTG.OQ,-0.72,1.39,2026-09-02
半导体,usRMBS.OQ,-0.73,0.38,2026-09-02
半导体,usASX.N,-0.73,-0.94,2026-09-02
半导体,usGFS.OQ,-0.79,0.09,2026-09-02
半导体,usALGM.OQ,-0.81,0.0,2026-09-02
半导体,usKOPN.OQ,-0.91,1.9,2026-09-02
半导体,usON.OQ,-1.0,-0.43,2026-09-02
半导体,usUCTT.OQ,-1.02,1.47,2026-09-02
半导体,usAEIS.OQ,-1.06,0.45,2026-09-02
半导体,usARM.OQ,-1.22,0.02,2026-09-02
半导体,usAZTA.OQ,-1.33,0.51,2026-09-02
半导体,usCEVA.OQ,-1.49,0.08,2026-09-02
半导体,usDQ.N,-1.5,-0.62,2026-09-02
半导体,usAMD.OQ,-1.51,-0.55,2026-09-02
半导体,usFORM.OQ,-1.6,1.23,2026-09-02
半导体,usAXTI.OQ,-1.64,1.5,2026-09-02
半导体,usPENG.OQ,-1.69,0.0,2026-09-02
半导体,usACLS.OQ,-1.71,0.62,2026-09-02
半导体,usJKS.N,-1.84,0.08,2026-09-02
半导体,usSHLS.OQ,-1.89,0.3,2026-09-02
半导体,usMPWR.OQ,-2.0,-0.54,2026-09-02
半导体,usINDI.OQ,-2.04,0.56,2026-09-02
半导体,usMTSI.OQ,-2.14,-1.7,2026-09-02
半导体,usAMBA.OQ,-2.47,-1.02,2026-09-02
半导体,usLRCX.OQ,-2.53,-0.65,2026-09-02
半导体,usPDFS.OQ,-2.56,0.62,2026-09-02
半导体,usMRVL.OQ,-2.6,-1.86,2026-09-02
半导体,usAMAT.OQ,-2.69,-0.77,2026-09-02
半导体,usONTO.N,-2.98,-0.71,2026-09-02
半导体,usLAES.OQ,-3.16,-1.26,2026-09-02
半导体,usTE.N,-3.5,-0.23,2026-09-02
半导体,usALAB.OQ,-4.4,-2.06,2026-09-02
半导体,usCRDO.OQ,-23.91,-20.04,2026-09-02
商业物业经营,usARE.N,2.34,2.11,2026-09-02
商业物业经营,usPDM.N,1.58,1.68,2026-09-02
商业物业经营,usHIW.N,0.83,1.51,2026-09-02
商业物业经营,usKRC.N,0.63,0.69,2026-09-02
商业物业经营,usUE.N,-0.03,-0.33,2026-09-02
商业物业经营,usDLR.N,-0.35,0.27,2026-09-02
商业物业经营,usSLG.N,-0.73,1.06,2026-09-02
商业物业经营,usBXP.N,-1.0,0.06,2026-09-02
商业物业经营,usCDP.N,-1.15,-0.17,2026-09-02
商业物业经营,usFSV.OQ,-1.24,-0.98,2026-09-02
商业物业经营,usDEI.N,-1.68,-0.7,2026-09-02
商业物业经营,usREAX.OQ,-4.51,-0.22,2026-09-02
基本金属,usSBSW.N,6.43,7.72,2026-09-02
基本金属,usAUR.OQ,4.81,7.14,2026-09-02
基本金属,usSVM.AM,4.53,7.39,2026-09-02
基本金属,usCMP.N,4.04,4.75,2026-09-02
基本金属,usAUGO.OQ,3.89,7.02,2026-09-02
基本金属,usSGML.OQ,3.87,4.81,2026-09-02
基本金属,usCRML.OQ,3.63,5.49,2026-09-02
基本金属,usHYMC.OQ,2.85,7.3,2026-09-02
基本金属,usLAR.N,2.01,3.47,2026-09-02
基本金属,usCENX.OQ,1.82,1.07,2026-09-02
基本金属,usUSAR.OQ,1.6,3.42,2026-09-02
基本金属,usNB.OQ,1.44,3.5,2026-09-02
基本金属,usAA.N,1.1,0.29,2026-09-02
基本金属,usMTRN.N,1.07,1.61,2026-09-02
基本金属,usPPTA.OQ,0.99,4.13,2026-09-02
基本金属,usNXE.N,0.4,2.92,2026-09-02
基本金属,usRIO.N,0.4,0.87,2026-09-02
基本金属,usALOY.OQ,0.38,2.3,2026-09-02
基本金属,usNEXA.N,0.23,1.68,2026-09-02
基本金属,usBHP.N,-0.19,0.67,2026-09-02
基本金属,usMEC.N,-0.22,0.16,2026-09-02
基本金属,usFCX.N,-0.37,2.01,2026-09-02
基本金属,usALM.OQ,-0.43,0.28,2026-09-02
基本金属,usLAC.N,-0.49,1.35,2026-09-02
基本金属,usSCCO.N,-0.53,1.31,2026-09-02
基本金属,usCSTM.N,-0.66,-1.15,2026-09-02
基本金属,usTECK.N,-0.91,0.42,2026-09-02
基本金属,usUUUU.AM,-1.21,0.49,2026-09-02
基本金属,usKNF.N,-2.09,-0.91,2026-09-02
基本金属,usHBM.N,-2.19,1.11,2026-09-02
基本金属,usERO.N,-4.1,-0.17,2026-09-02
基本金属,usIE.AM,-4.3,0.6,2026-09-02
基本金属,usTGB.AM,-4.97,-1.42,2026-09-02
家具,usSGI.N,5.77,6.55,2026-09-02
家具,usETD.N,3.99,3.17,2026-09-02
家具,usMHK.N,1.8,3.34,2026-09-02
家具,usLZB.N,0.92,2.06,2026-09-02
家具,usMBC.N,-0.16,2.51,2026-09-02
家具,usLEG.N,-1.67,-1.29,2026-08-26
平面媒体,usTDAY.N,0.89,1.94,2026-09-02
平面媒体,usNWS.OQ,0.01,0.53,2026-09-02
平面媒体,usNYT.N,0.01,-0.07,2026-09-02
平面媒体,usNWSA.OQ,-0.23,0.07,2026-09-02
平面媒体,usSCHL.OQ,-0.24,-0.13,2026-09-02
平面媒体,usTRI.OQ,-0.7,-0.45,2026-09-02
平面媒体,usMORN.OQ,-1.99,-0.03,2026-09-02
平面媒体,usWLY.N,-3.04,-2.56,2026-09-02
广播电视,usCHTR.OQ,6.35,8.74,2026-09-02
广播电视,usSIRI.OQ,6.21,7.53,2026-09-02
广播电视,usEVC.N,4.66,4.61,2026-09-02
广播电视,usNMAX.N,4.15,5.87,2026-09-02
广播电视,usLILAK.OQ,1.58,1.89,2026-09-02
广播电视,usFOXA.OQ,1.47,2.86,2026-09-02
广播电视,usFOX.OQ,1.23,2.6,2026-09-02
广播电视,usCMCSA.OQ,1.0,1.94,2026-09-02
广播电视,usROKU.OQ,0.85,1.4,2026-09-02
广播电视,usLBTYA.OQ,0.49,1.33,2026-09-02
广播电视,usADEA.OQ,0.38,2.5,2026-09-02
广播电视,usLBTYK.OQ,0.12,0.68,2026-09-02
广播电视,usWBD.OQ,-0.29,0.25,2026-09-02
广播电视,usFWONA.OQ,-1.02,0.56,2026-09-02
广播电视,usFWONK.OQ,-1.4,0.46,2026-09-02
广播电视,usNXST.OQ,-1.67,-0.37,2026-09-02
建筑施工,usFLR.N,2.71,0.62,2026-09-02
建筑施工,usPRIM.N,2.57,2.75,2026-09-02
建筑施工,usDY.N,2.46,3.37,2026-09-02
建筑施工,usFIX.N,1.01,0.37,2026-09-02
建筑施工,usPWR.N,0.4,-0.1,2026-09-02
建筑施工,usTPC.N,0.23,1.43,2026-09-02
建筑施工,usAPG.N,0.22,0.61,2026-09-02
建筑施工,usACA.N,0.04,-0.02,2026-09-02
建筑施工,usNWPX.OQ,-0.03,0.73,2026-09-02
建筑施工,usWLDN.OQ,-0.1,0.25,2026-09-02
建筑施工,usIESC.OQ,-0.16,0.68,2026-09-02
建筑施工,usEME.N,-0.24,-0.13,2026-09-02
建筑施工,usGVA.N,-0.48,0.93,2026-09-02
建筑施工,usFER.OQ,-0.55,0.24,2026-09-02
建筑施工,usAGX.N,-0.68,1.4,2026-09-02
建筑施工,usJ.N,-0.79,0.51,2026-09-02
建筑施工,usACM.N,-1.04,0.35,2026-09-02
建筑施工,usKBR.N,-1.08,-0.08,2026-09-02
建筑施工,usSTRL.OQ,-1.18,0.33,2026-09-02
建筑施工,usVMI.N,-1.32,-0.86,2026-09-02
建筑施工,usMTZ.N,-1.53,-1.01,2026-09-02
建筑施工,usAMRC.N,-2.29,-3.45,2026-09-02
建筑施工,usMYRG.OQ,-2.37,-1.33,2026-09-02
建筑施工,usLGN.OQ,-2.41,-0.48,2026-09-02
建筑施工,usROAD.OQ,-2.78,0.57,2026-09-02
建筑施工,usWSC.OQ,-2.85,-0.25,2026-09-02
建筑施工,usCDNL.OQ,-3.41,-1.58,2026-09-02
建筑施工,usMWH.OQ,-4.23,-2.26,2026-09-02
影视动漫,usTKO.N,3.8,4.13,2026-09-02
影视动漫,usPSKY.OQ,2.32,3.98,2026-09-02
影视动漫,usNFLX.OQ,2.06,2.38,2026-09-02
影视动漫,usVSNT.OQ,2.06,3.03,2026-09-02
影视动漫,usRBLX.N,2.0,1.33,2026-09-02
影视动漫,usAMC.N,1.55,2.33,2026-09-02
影视动漫,usIMAX.N,1.34,1.08,2026-09-02
影视动漫,usWMG.OQ,1.06,1.36,2026-09-02
影视动漫,usDIS.N,0.93,1.66,2026-09-02
影视动漫,usTME.N,0.64,1.21,2026-09-02
影视动漫,usLYV.N,0.4,1.35,2026-09-02
影视动漫,usCNK.N,-0.21,1.18,2026-09-02
影视动漫,usMSGE.N,-0.51,0.06,2026-09-02
影视动漫,usNTES.OQ,-1.36,-0.5,2026-09-02
房地产开发,usABR.N,3.41,4.24,2026-09-02
房地产开发,usPMT.N,2.44,2.92,2026-09-02
房地产开发,usFBRT.N,1.64,2.04,2026-09-02
房地产开发,usLTC.N,1.6,0.41,2026-09-02
房地产开发,usOHI.N,1.48,0.43,2026-09-02
房地产开发,usBXMT.N,1.44,1.52,2026-09-02
房地产开发,usPK.N,1.29,2.23,2026-09-02
房地产开发,usHST.OQ,1.18,2.17,2026-09-02
房地产开发,usSTWD.N,1.18,1.87,2026-09-02
房地产开发,usFRT.N,1.09,0.78,2026-09-02
房地产开发,usPEB.N,1.06,2.54,2026-09-02
房地产开发,usKRG.N,1.0,0.54,2026-09-02
房地产开发,usIVT.N,0.96,0.77,2026-09-02
房地产开发,usBRX.N,0.93,0.48,2026-09-02
房地产开发,usMPT.N,0.91,0.74,2026-09-02
房地产开发,usPECO.OQ,0.88,0.75,2026-09-02
房地产开发,usDOC.N,0.87,1.01,2026-09-02
房地产开发,usEPR.N,0.8,0.42,2026-09-02
房地产开发,usMFA.N,0.78,1.61,2026-09-02
房地产开发,usJAN.N,0.77,-0.65,2026-09-02
房地产开发,usGLPI.OQ,0.74,1.29,2026-09-02
房地产开发,usSBRA.OQ,0.74,-0.38,2026-09-02
房地产开发,usIIPR.N,0.72,1.18,2026-09-02
房地产开发,usCOMP.N,0.65,2.52,2026-09-02
房地产开发,usKIM.N,0.65,-0.17,2026-09-02
房地产开发,usBNL.N,0.64,0.96,2026-09-02
房地产开发,usNHP.OQ,0.59,0.69,2026-09-02
房地产开发,usWPC.N,0.59,0.6,2026-09-02
房地产开发,usHR.N,0.58,-0.31,2026-09-02
房地产开发,usHASI.N,0.52,0.78,2026-09-02
房地产开发,usDRH.OQ,0.51,2.42,2026-09-02
房地产开发,usNTST.N,0.51,-0.15,2026-09-02
房地产开发,usRITM.N,0.51,1.31,2026-09-02
房地产开发,usAHR.N,0.5,-0.58,2026-09-02
房地产开发,usDHC.OQ,0.45,0.26,2026-09-02
房地产开发,usIRT.N,0.43,0.31,2026-09-02
房地产开发,usBXDC.N,0.36,-0.34,2026-09-02
房地产开发,usDBRG.N,0.35,0.38,2026-09-02
房地产开发,usVTR.N,0.34,-0.01,2026-09-02
房地产开发,usREG.OQ,0.33,-0.33,2026-09-02
房地产开发,usCBL.N,0.33,1.28,2026-09-02
房地产开发,usCTRE.N,0.3,-0.9,2026-09-02
房地产开发,usARI.N,0.18,0.73,2026-09-02
房地产开发,usADC.N,0.16,0.18,2026-09-02
房地产开发,usO.N,0.15,0.23,2026-09-02
房地产开发,usJBGS.N,0.13,1.36,2026-09-02
房地产开发,usBZH.N,0.01,0.0,2026-09-02
房地产开发,usGTY.N,0.0,0.34,2026-09-02
房地产开发,usEFC.N,-0.01,0.53,2026-09-02
房地产开发,usGNL.N,-0.01,0.22,2026-09-02
房地产开发,usSTAG.N,-0.03,-0.61,2026-09-02
房地产开发,usLXP.N,-0.04,-0.13,2026-09-02
房地产开发,usWELL.N,-0.04,-0.76,2026-09-02
房地产开发,usCUZ.N,-0.09,0.95,2026-09-02
房地产开发,usARR.N,-0.24,0.19,2026-09-02
房地产开发,usRLJ.N,-0.28,0.54,2026-09-02
房地产开发,usOUT.N,-0.3,-0.88,2026-09-02
房地产开发,usLEN.N,-0.32,1.0,2026-09-02
房地产开发,usSMA.N,-0.34,-0.12,2026-09-02
房地产开发,usNLY.N,-0.36,0.4,2026-09-02
房地产开发,usELS.N,-0.38,-0.06,2026-09-02
房地产开发,usCPT.N,-0.42,-0.4,2026-09-02
房地产开发,usSKT.N,-0.47,-0.89,2026-09-02
房地产开发,usNHI.N,-0.5,-1.05,2026-09-02
房地产开发,usAGNC.OQ,-0.51,0.19,2026-09-02
房地产开发,usDX.N,-0.53,0.08,2026-09-02
房地产开发,usEPRT.N,-0.54,-0.5,2026-09-02
房地产开发,usNNN.N,-0.54,-0.38,2026-09-02
房地产开发,usAKR.N,-0.58,-0.29,2026-09-02
房地产开发,usVMRK.N,-0.58,-0.57,2026-09-02
房地产开发,usJOE.N,-0.59,0.57,2026-09-02
房地产开发,usFRMI.OQ,-0.62,3.02,2026-09-02
房地产开发,usLINE.OQ,-0.65,-0.03,2026-09-02
房地产开发,usAPLE.N,-0.67,1.16,2026-09-02
房地产开发,usORC.N,-0.68,-0.31,2026-09-02
房地产开发,usFCPT.N,-0.7,-0.44,2026-09-02
房地产开发,usMAC.N,-0.74,-0.43,2026-09-02
房地产开发,usMHO.N,-0.75,0.53,2026-09-02
房地产开发,usCCI.N,-0.8,-0.61,2026-09-02
房地产开发,usCUBE.N,-0.82,-0.68,2026-09-02
房地产开发,usFR.N,-0.83,-1.25,2026-09-02
房地产开发,usDHI.N,-0.86,0.63,2026-09-02
房地产开发,usSHO.N,-0.86,0.36,2026-09-02
房地产开发,usHHH.N,-0.89,0.11,2026-09-02
房地产开发,usUDR.N,-0.96,-0.76,2026-09-02
房地产开发,usTRNO.N,-1.0,-1.07,2026-09-02
房地产开发,usINVH.N,-1.08,-1.0,2026-09-02
房地产开发,usSPG.N,-1.1,-0.79,2026-09-02
房地产开发,usXHR.N,-1.13,0.82,2026-09-02
房地产开发,usSVC.OQ,-1.14,-0.13,2026-09-02
房地产开发,usPHM.N,-1.15,0.46,2026-09-02
房地产开发,usTOL.N,-1.16,0.35,2026-09-02
房地产开发,usREXR.N,-1.18,-1.16,2026-09-02
房地产开发,usAMH.N,-1.25,-1.29,2026-09-02
房地产开发,usESS.N,-1.38,-0.61,2026-09-02
房地产开发,usCXW.N,-1.43,-0.34,2026-09-02
房地产开发,usIBP.N,-1.43,0.59,2026-09-02
房地产开发,usPSA.N,-1.58,-0.51,2026-09-02
房地产开发,usECG.N,-1.59,-0.87,2026-09-02
房地产开发,usVNO.N,-1.61,-0.22,2026-09-02
房地产开发,usSBAC.OQ,-1.62,-1.27,2026-09-02
房地产开发,usIVR.N,-1.64,-0.7,2026-09-02
房地产开发,usUMH.N,-1.65,-0.86,2026-09-02
房地产开发,usAMT.N,-1.73,-1.76,2026-09-02
房地产开发,usSKY.N,-1.78,0.44,2026-09-02
房地产开发,usCOLD.N,-1.79,-1.02,2026-09-02
房地产开发,usKBH.N,-1.83,-0.27,2026-09-02
房地产开发,usBN.N,-1.92,-0.08,2026-09-02
房地产开发,usRYN.N,-1.94,-2.79,2026-09-02
房地产开发,usMTH.N,-2.01,-0.16,2026-09-02
房地产开发,usRHP.N,-2.34,-0.66,2026-09-02
房地产开发,usPLD.N,-2.4,-2.21,2026-09-02
房地产开发,usIRM.N,-2.9,-2.08,2026-09-02
房地产开发,usLGIH.OQ,-3.01,-0.54,2026-09-02
房地产开发,usHOV.N,-4.15,-1.47,2026-09-02
房地产服务,usBEKE.N,1.46,1.13,2026-09-02
房地产服务,usMRP.N,1.06,0.92,2026-09-02
房地产服务,usCURB.N,-1.01,-0.51,2026-09-02
房地产服务,usCIGI.OQ,-2.55,-1.38,2026-09-02
房地产服务,usCBRE.N,-2.76,-1.66,2026-09-02
房地产服务,usJLL.N,-3.46,-1.34,2026-09-02
房地产服务,usCWK.N,-3.84,-2.61,2026-09-02
房地产服务,usNMRK.OQ,-4.85,-3.46,2026-09-02
摩托车,usHOG.N,1.24,2.43,2026-09-02
教育,usDUOL.OQ,3.11,-0.58,2026-09-02
教育,usEDU.N,0.94,0.15,2026-09-02
教育,usTAL.N,0.91,-0.82,2026-09-02
教育,usCVSA.N,0.59,0.43,2026-09-02
教育,usPRDO.OQ,-0.02,0.3,2026-09-02
教育,usLINC.OQ,-0.06,1.89,2026-09-02
教育,usLOPE.OQ,-0.08,-0.33,2026-09-02
教育,usAPEI.OQ,-0.16,-0.22,2026-09-02
教育,usUTI.N,-0.5,0.34,2026-09-02
教育,usSTRA.OQ,-1.52,-1.38,2026-09-02
教育,usLRN.N,-2.2,-2.5,2026-09-02
教育,usLAUR.OQ,-3.85,-2.87,2026-09-02
文娱用品,usSPHR.N,3.55,5.5,2026-09-02
文娱用品,usDOO.OQ,2.42,2.53,2026-09-02
文娱用品,usYETI.N,1.84,3.21,2026-09-02
文娱用品,usPTON.OQ,1.75,4.72,2026-09-02
文娱用品,usPATK.OQ,1.1,1.78,2026-09-02
文娱用品,usGOLF.N,0.73,1.14,2026-09-02
文娱用品,usCALY.N,0.67,1.22,2026-09-02
文娱用品,usHAS.OQ,-0.19,0.32,2026-09-02
文娱用品,usBC.N,-0.41,1.47,2026-09-02
文娱用品,usMAT.OQ,-1.11,0.34,2026-09-02
文娱用品,usPII.N,-1.17,0.55,2026-09-02
文娱用品,usTTWO.OQ,-2.25,-0.25,2026-09-02
文娱用品,usBILI.OQ,-3.78,-2.15,2026-09-02
服装家纺,usUA.N,3.37,4.79,2026-09-02
服装家纺,usUAA.N,3.27,4.67,2026-09-02
服装家纺,usLULU.OQ,0.71,1.75,2026-09-02
服装家纺,usCRI.N,0.36,1.28,2026-09-02
服装家纺,usGIL.N,0.17,2.37,2026-09-02
服装家纺,usTPR.N,-0.03,0.81,2026-09-02
服装家纺,usCOLM.OQ,-0.63,0.09,2026-09-02
服装家纺,usNKE.N,-0.64,0.31,2026-09-02
服装家纺,usVFC.N,-0.65,0.99,2026-09-02
服装家纺,usLEVI.N,-0.97,0.49,2026-09-02
服装家纺,usSHOO.OQ,-1.18,1.33,2026-09-02
服装家纺,usONON.N,-1.34,0.25,2026-09-02
服装家纺,usWWW.N,-1.86,-0.26,2026-09-02
服装家纺,usCROX.OQ,-1.98,0.44,2026-09-02
服装家纺,usPVH.N,-2.02,-0.74,2026-09-02
服装家纺,usRL.N,-2.52,-1.27,2026-09-02
服装家纺,usDECK.N,-2.54,-0.97,2026-09-02
服装家纺,usBIRK.N,-2.68,-1.34,2026-09-02
服装家纺,usCPRI.N,-2.71,-0.63,2026-09-02
服装家纺,usKTB.N,-3.77,-2.87,2026-09-02
服装家纺,usAS.N,-5.09,-3.05,2026-09-02
服装家纺,usZGN.N,-5.8,-3.68,2026-09-02
服装家纺,usGIII.OQ,-12.53,-11.5,2026-09-02
林业,usWFG.N,-0.36,0.84,2026-09-02
林业,usBCC.N,-0.82,0.62,2026-09-02
林业,usLPX.N,-2.13,-0.73,2026-09-02
橡胶制品,usGT.OQ,1.11,3.67,2026-09-02
